PROBE_ID	7677153062_G.VALUE	7677153062_G.Detection Pval
ILMN_1670570	105.93	0.3454545
ILMN_1794074	118.824	0.09090909
ILMN_1793915	140.8489	0.03376623
ILMN_1663497	99.62347	0.7506493
ILMN_1803213	119.216	0.09090909
ILMN_1796126	105.5252	0.3675325
ILMN_1743836	116.1104	0.1155844
ILMN_1692077	125.1658	0.05974026
ILMN_2068257	98.21358	0.8389611
ILMN_1682778	100.6447	0.6857143
ILMN_1675345	103.6575	0.4688312
ILMN_2350574	545.9422	0
ILMN_2308849	3552.725	0
ILMN_1737513	132.1251	0.04415584
ILMN_1711894	130.8297	0.04935065
ILMN_1806757	105.3202	0.3766234
ILMN_3241046	147.6109	0.02597403
ILMN_1709020	101.1726	0.6506494
ILMN_1752075	104.1151	0.4441558
ILMN_1708957	106.2002	0.3324675
ILMN_1812615	105.5255	0.3675325
ILMN_2330170	102.1514	0.5688311
ILMN_1799743	117.6164	0.1025974
ILMN_1781184	133.2807	0.04415584
ILMN_1705297	116.45	0.112987
ILMN_1731215	102.6299	0.5298702
ILMN_1680618	290.1749	0
ILMN_2110908	184.6489	0.007792208
ILMN_1659620	105.8317	0.3519481
ILMN_1811972	312.2971	0
ILMN_1668649	164.6472	0.01298701
ILMN_1754541	109.4566	0.2168831
ILMN_1795270	161.4484	0.01688312
ILMN_1803650	104.6448	0.4155844
ILMN_2219767	101.7205	0.6025974
ILMN_1653761	98.28609	0.8350649
ILMN_3226059	105.6558	0.3636364
ILMN_1750225	96.66466	0.8896104
ILMN_2160906	115.1759	0.1233766
ILMN_1738523	371.6025	0
ILMN_1710329	109.9786	0.2025974
ILMN_2198413	167.6433	0.01298701
ILMN_1791171	101.9552	0.5792208
ILMN_2144753	96.95342	0.8831169
ILMN_1796281	107.9736	0.261039
ILMN_1805802	94.37148	0.9558442
ILMN_2157717	102.2077	0.5649351
ILMN_2051113	99.57669	0.7506493
ILMN_1798923	120.0504	0.08051948
ILMN_1815154	107.0325	0.2987013
ILMN_2368834	98.20769	0.8389611
ILMN_1660086	123.4657	0.06753246
ILMN_1767090	98.65306	0.812987
ILMN_1804461	315.2612	0
ILMN_2392370	99.85404	0.7298701
ILMN_1797164	95.42194	0.9337662
ILMN_2233334	97.66441	0.8584415
ILMN_2233339	96.24592	0.9064935
ILMN_1692638	99.08515	0.7766234
ILMN_1795119	112.6172	0.161039
ILMN_1729251	102.5438	0.5389611
ILMN_1784515	119.598	0.08441558
ILMN_1669714	105.0673	0.3909091
ILMN_1784427	103.7497	0.4623377
ILMN_1754244	102.5239	0.5415584
ILMN_2087702	2554.439	0
ILMN_1722872	2857.796	0
ILMN_1655894	126.4137	0.05714286
ILMN_1805526	128.0088	0.05454545
ILMN_1700860	95.86885	0.9142857
ILMN_1675848	4957.53	0
ILMN_1688417	158.2644	0.01688312
ILMN_2113807	121.2764	0.07402597
ILMN_1798992	115.4739	0.1207792
ILMN_1684255	101.3016	0.6402597
ILMN_1716062	108.8528	0.2376623
ILMN_1746948	108.305	0.2506494
ILMN_2203588	113.7425	0.1428571
ILMN_2326071	4769.835	0
ILMN_1809013	4366.138	0
ILMN_1713450	131.5328	0.04675325
ILMN_1681857	109.1109	0.2298701
ILMN_1776953	118.5995	0.09220779
ILMN_1675062	125.9197	0.05974026
ILMN_1694389	106.2639	0.3311688
ILMN_1656111	630.394	0
ILMN_2364768	109.8616	0.2038961
ILMN_1663427	221.758	0.002597403
ILMN_1691476	109.2371	0.2233766
ILMN_2050183	108.1485	0.2545455
ILMN_1718193	97.83562	0.8545455
ILMN_3239568	102.4514	0.5454546
ILMN_1759962	105.9916	0.3415585
ILMN_2098571	104.4862	0.4233766
ILMN_1672287	156.8535	0.01818182
ILMN_2232712	103.1371	0.4961039
ILMN_1756734	101.6777	0.6077922
ILMN_1651563	104.8505	0.4012987
ILMN_1801889	102.4641	0.5454546
ILMN_1780560	128.0919	0.05454545
ILMN_2330806	106.7943	0.3077922
ILMN_1704245	109.5009	0.2168831
ILMN_2386040	101.3472	0.635065
ILMN_1750711	129.6331	0.04935065
ILMN_1753286	102.0675	0.574026
ILMN_1704861	112.5413	0.1623377
ILMN_1797585	101.1421	0.6506494
ILMN_2093027	101.572	0.6155844
ILMN_2329165	106.2634	0.3311688
ILMN_2250820	93.70869	0.9727273
ILMN_1812616	141.0604	0.03376623
ILMN_1805999	113.4369	0.1493506
ILMN_1754943	102.3708	0.5506493
ILMN_1681239	508.5372	0
ILMN_1692295	516.5396	0
ILMN_3246821	108.4325	0.2480519
ILMN_1765772	119.5063	0.08571429
ILMN_1727490	100.8132	0.6688312
ILMN_2096970	632.6344	0
ILMN_1698225	151.994	0.02207792
ILMN_2341548	103.0146	0.5012987
ILMN_1747314	129.8966	0.04935065
ILMN_1808789	117.3536	0.1051948
ILMN_1727080	100.948	0.6584415
ILMN_1811719	129.1727	0.05064935
ILMN_2329667	102.6288	0.5298702
ILMN_2173919	134.1232	0.04025974
ILMN_1672547	384.7868	0
ILMN_2052335	103.9134	0.4545455
ILMN_2052331	99.24783	0.7714286
ILMN_1680273	107.8745	0.2636364
ILMN_1740048	104.5165	0.4207792
ILMN_3302919	134.5164	0.04025974
ILMN_1784365	102.4067	0.5506493
ILMN_1685645	100.441	0.6961039
ILMN_1680344	125.74	0.05974026
ILMN_1716733	118.2864	0.0961039
ILMN_1719581	114.9143	0.1272727
ILMN_1656395	120.2839	0.07922078
ILMN_1731157	202.7558	0.006493506
ILMN_2041725	101.4022	0.6285715
ILMN_1774350	106.9561	0.3
ILMN_1758272	107.2625	0.287013
ILMN_2191803	108.8791	0.2376623
ILMN_1704793	294.8488	0
ILMN_1668125	96.50052	0.8987013
ILMN_1763083	100.0857	0.712987
ILMN_1787154	103.6744	0.4675325
ILMN_1657230	122.3131	0.07272727
ILMN_1765819	98.00944	0.8506494
ILMN_1804679	195.3365	0.006493506
ILMN_1798187	106.6138	0.3116883
ILMN_2095840	624.0533	0
ILMN_1698441	110.118	0.2
ILMN_1721167	101.0055	0.6571429
ILMN_1685582	103.4987	0.4766234
ILMN_2223034	96.11126	0.9103896
ILMN_1749838	257.8688	0
ILMN_1670816	98.5028	0.8181818
ILMN_1706225	245.4457	0.001298701
ILMN_2201966	216.5555	0.003896104
ILMN_1782273	128.2539	0.05454545
ILMN_2222101	1617.726	0
ILMN_1799487	151.6586	0.02207792
ILMN_2259467	107.905	0.2636364
ILMN_2344650	164.3381	0.01298701
ILMN_3229189	102.0397	0.5753247
ILMN_3234226	111.9551	0.1675325
ILMN_3234089	193.4967	0.006493506
ILMN_1678531	110.4858	0.1961039
ILMN_2315569	109.2183	0.2246753
ILMN_1754988	121.9281	0.07272727
ILMN_1730260	118.0465	0.0961039
ILMN_1668605	354.8383	0
ILMN_2391512	272.7854	0
ILMN_2285568	170.9926	0.01168831
ILMN_1740024	96.93758	0.8844156
ILMN_1770963	116.3535	0.1142857
ILMN_1808795	98.43117	0.8220779
ILMN_1774617	155.9233	0.01818182
ILMN_1721922	151.3834	0.02207792
ILMN_2167617	4700.556	0
ILMN_2167616	2558.412	0
ILMN_2158548	111.9947	0.1675325
ILMN_3228470	119.1508	0.09090909
ILMN_3305973	98.39964	0.825974
ILMN_2145250	182.7286	0.007792208
ILMN_1658231	108.0086	0.261039
ILMN_3244960	106.2146	0.3324675
ILMN_1809522	154.3946	0.01948052
ILMN_3242377	103.9926	0.451948
ILMN_1758963	348.7734	0
ILMN_1779034	228.3713	0.001298701
ILMN_1756308	102.0959	0.574026
ILMN_1689665	210.3949	0.005194805
ILMN_2415439	142.0572	0.03246753
ILMN_1679891	251.2228	0
ILMN_1775627	97.70626	0.8584415
ILMN_2090949	14048.92	0
ILMN_1784651	124.7426	0.06363636
ILMN_1716547	798.2439	0
ILMN_1694980	152.544	0.02207792
ILMN_1675266	169.0177	0.01168831
ILMN_1758597	107.1194	0.2909091
ILMN_3245620	113.53	0.1454545
ILMN_1684378	101.0935	0.651948
ILMN_2345812	101.9397	0.5792208
ILMN_1760189	135.3909	0.04025974
ILMN_2260082	160.9266	0.01688312
ILMN_1736317	122.3597	0.07272727
ILMN_1814652	100.3973	0.6974026
ILMN_1653871	1697.272	0
ILMN_1753111	1059.518	0
ILMN_1659013	105.1215	0.3883117
ILMN_3307710	105.7754	0.3558442
ILMN_2377829	108.6832	0.2376623
ILMN_1752009	100.4181	0.6974026
ILMN_1716469	99.6108	0.7506493
ILMN_1694414	185.6697	0.007792208
ILMN_1804007	150.2418	0.02467532
ILMN_1667132	109.1571	0.225974
ILMN_2064132	96.12581	0.9103896
ILMN_1815874	120.0678	0.08051948
ILMN_1699208	374.629	0
ILMN_1705876	140.1168	0.03506494
ILMN_2408815	101.6899	0.6064935
ILMN_2046683	94.45947	0.9545454
ILMN_1703684	101.3695	0.6311688
ILMN_1785406	106.1977	0.3324675
ILMN_1804327	508.3303	0
ILMN_1773307	135.331	0.04025974
ILMN_3221888	125.1018	0.06103896
ILMN_3298418	97.93279	0.851948
ILMN_1713285	128.832	0.05324675
ILMN_2181125	142.5846	0.03246753
ILMN_2118229	119.986	0.08051948
ILMN_1762033	138.4277	0.03506494
ILMN_1788268	115.4475	0.1207792
ILMN_1710752	264.8829	0
ILMN_1784040	165.3788	0.01298701
ILMN_1723043	191.6272	0.006493506
ILMN_2109416	506.2055	0
ILMN_2334693	329.6753	0
ILMN_1813833	113.3263	0.151948
ILMN_1669142	115.3266	0.1220779
ILMN_1801109	154.7186	0.01948052
ILMN_1733523	122.2741	0.07272727
ILMN_1685446	104.4669	0.4233766
ILMN_2346460	118.9414	0.09090909
ILMN_1718830	111.4793	0.1779221
ILMN_1666610	115.1757	0.1233766
ILMN_1732216	407.6966	0
ILMN_1797332	127.7114	0.05454545
ILMN_1764778	107.6367	0.2688312
ILMN_2348975	132.918	0.04415584
ILMN_1743055	105.1246	0.3883117
ILMN_1708402	94.56255	0.9532468
ILMN_1688071	123.6056	0.06753246
ILMN_1705594	184.73	0.007792208
ILMN_2178244	115.2948	0.1220779
ILMN_2128087	103.9391	0.4532467
ILMN_2180606	136.6232	0.03766234
ILMN_1784113	108.747	0.2376623
ILMN_1813423	166.9489	0.01298701
ILMN_1670903	100.2865	0.7038961
ILMN_1689097	427.5659	0
ILMN_1692169	96.19025	0.9090909
ILMN_2354140	190.2449	0.007792208
ILMN_1765001	121.7042	0.07272727
ILMN_1815480	141.8535	0.03376623
ILMN_1691264	138.0603	0.03506494
ILMN_3237830	90.14343	0.9974026
ILMN_1776088	153.2455	0.02077922
ILMN_1703374	106.9943	0.3
ILMN_2399304	126.615	0.05714286
ILMN_1801943	112.5106	0.1623377
ILMN_3307221	103.5711	0.4727273
ILMN_2399300	109.7097	0.2116883
ILMN_1714600	98.07359	0.848052
ILMN_1686392	113.6199	0.1454545
ILMN_2048647	101.9236	0.5792208
ILMN_1705346	99.16086	0.774026
ILMN_1707968	86.96532	1
ILMN_1660629	358.6478	0
ILMN_1789599	117.3202	0.1064935
ILMN_2405009	103.5288	0.474026
ILMN_3241944	107.9096	0.2623377
ILMN_1734833	230.8661	0.001298701
ILMN_2358041	117.243	0.1064935
ILMN_1717016	91.23356	0.9935065
ILMN_1796087	102.7234	0.5272727
ILMN_2410421	128.0029	0.05454545
ILMN_1693477	109.0073	0.2337662
ILMN_2295987	115.7481	0.1207792
ILMN_1715242	138.8155	0.03506494
ILMN_2155719	5346.615	0
ILMN_1759760	107.5244	0.2766234
ILMN_1689012	96.79673	0.8883117
ILMN_1730957	109.1922	0.225974
ILMN_1652991	139.1123	0.03506494
ILMN_1779235	106.0429	0.3363636
ILMN_3251361	222.4121	0.002597403
ILMN_1662845	129.8069	0.04935065
ILMN_1815777	99.00199	0.7831169
ILMN_1698067	177.8566	0.01038961
ILMN_2204664	152.8909	0.02207792
ILMN_1673883	97.10275	0.8805195
ILMN_1675427	111.2763	0.1818182
ILMN_2147133	100.372	0.6987013
ILMN_3242753	101.6036	0.6142857
ILMN_1800414	100.1027	0.712987
ILMN_2115490	4507.224	0
ILMN_3241634	105.1213	0.3883117
ILMN_2265995	238.2401	0.001298701
ILMN_1782006	102.4499	0.5454546
ILMN_1707244	130.7046	0.04935065
ILMN_1771898	102.1914	0.5649351
ILMN_1680348	100.7008	0.6818182
ILMN_1809971	107.0837	0.2922078
ILMN_1678208	107.6532	0.2675325
ILMN_3238040	96.52734	0.8961039
ILMN_3251351	105.2137	0.3831169
ILMN_2320641	106.0756	0.3363636
ILMN_3230608	1273.894	0
ILMN_3221156	118.7119	0.09090909
ILMN_1794623	101.7928	0.5948052
ILMN_1721112	109.573	0.2155844
ILMN_1794015	106.3124	0.3298701
ILMN_1712903	109.0538	0.2324675
ILMN_1735333	104.2465	0.4376623
ILMN_1672538	112.8473	0.1584416
ILMN_1805266	95.39632	0.9337662
ILMN_1666169	102.4283	0.5493507
ILMN_1788538	161.3131	0.01688312
ILMN_2343097	148.3989	0.02467532
ILMN_2266184	99.56157	0.7506493
ILMN_2398184	98.78017	0.8077922
ILMN_1702305	101.1173	0.6506494
ILMN_1791588	96.0489	0.9116883
ILMN_1676289	134.9515	0.04025974
ILMN_1749962	98.89145	0.8012987
ILMN_1683211	134.4481	0.04025974
ILMN_1775008	191.2422	0.006493506
ILMN_1683441	118.6842	0.09090909
ILMN_1751444	100.9428	0.6597403
ILMN_2066756	125.1555	0.06103896
ILMN_1657600	100.3213	0.7
ILMN_1715908	113.3646	0.151948
ILMN_1712375	100.7707	0.6701299
ILMN_1736005	102.3257	0.5545455
ILMN_1777528	176.5502	0.01038961
ILMN_1720442	238.5191	0.001298701
ILMN_2297161	107.9834	0.261039
ILMN_2412564	123.297	0.07012987
ILMN_1713397	139.4996	0.03506494
ILMN_3248032	102.2702	0.5623376
ILMN_2359500	123.1796	0.07012987
ILMN_1704354	120.9616	0.07532468
ILMN_1687316	184.0667	0.007792208
ILMN_1697309	1851.126	0
ILMN_2106725	191.4345	0.006493506
ILMN_2112988	1322.003	0
ILMN_1796642	1739.761	0
ILMN_1785005	698.9308	0
ILMN_1757361	379.7581	0
ILMN_2335704	733.2557	0
ILMN_1698001	262.718	0
ILMN_2356632	112.3563	0.1649351
ILMN_1724718	413.5162	0
ILMN_2409451	106.021	0.3376623
ILMN_2322552	157.0524	0.01688312
ILMN_1674250	413.2233	0
ILMN_2334385	97.70866	0.8584415
ILMN_2253822	94.90406	0.9441559
ILMN_1809490	117.0515	0.1077922
ILMN_2382271	100.4034	0.6974026
ILMN_1736623	110.9006	0.187013
ILMN_2121437	645.1708	0
ILMN_1695422	165.4009	0.01298701
ILMN_3237632	192.613	0.006493506
ILMN_1669033	538.1797	0
ILMN_1785785	188.4005	0.007792208
ILMN_2335198	122.0298	0.07272727
ILMN_1769040	124.6886	0.06363636
ILMN_2347693	107.2859	0.2857143
ILMN_1708805	357.2521	0
ILMN_1773906	5164.8	0
ILMN_1770035	154.3789	0.01948052
ILMN_1695797	311.5872	0
ILMN_1651506	122.3423	0.07272727
ILMN_1687768	209.2911	0.005194805
ILMN_2186369	165.6676	0.01298701
ILMN_1698419	189.7631	0.007792208
ILMN_2340052	383.5226	0
ILMN_2256868	112.465	0.1623377
ILMN_1750761	106.4834	0.3181818
ILMN_1761364	148.8822	0.02467532
ILMN_2044471	132.3684	0.04415584
ILMN_3248428	105.7126	0.3584416
ILMN_3249356	101.0479	0.6532468
ILMN_3226324	100.1521	0.712987
ILMN_3304405	113.5832	0.1454545
ILMN_3247848	146.8322	0.02727273
ILMN_3246515	104.019	0.4493507
ILMN_3246830	108.4228	0.2480519
ILMN_3249172	110.416	0.1961039
ILMN_3235335	99.85311	0.7298701
ILMN_3242091	125.2524	0.05974026
ILMN_3239236	123.8594	0.06753246
ILMN_3242530	104.9393	0.3961039
ILMN_3243673	108.701	0.2376623
ILMN_3240676	97.64159	0.8584415
ILMN_3248193	114.4243	0.1324675
ILMN_3237598	95.73097	0.9181818
ILMN_3237300	99.82297	0.7324675
ILMN_3239856	113.2445	0.151948
ILMN_3220934	116.258	0.1142857
ILMN_3230572	101.3574	0.6337662
ILMN_3230508	114.8946	0.1272727
ILMN_1779536	119.0082	0.09090909
ILMN_3240428	132.513	0.04415584
ILMN_3244775	98.2517	0.8363636
ILMN_3247237	106.1867	0.3324675
ILMN_3244329	110.3777	0.1961039
ILMN_3230631	125.2332	0.05974026
ILMN_3297789	99.03861	0.7818182
ILMN_3243783	96.47719	0.8987013
ILMN_3244888	108.6382	0.238961
ILMN_1712854	105.3327	0.3753247
ILMN_3311165	102.6144	0.5298702
ILMN_3311190	118.001	0.09740259
ILMN_3234888	116.3823	0.112987
ILMN_3243274	126.1466	0.05714286
ILMN_3244583	270.5934	0
ILMN_1735180	666.5943	0
ILMN_1664511	111.6969	0.174026
ILMN_1739805	537.7755	0
ILMN_1705064	1249.788	0
ILMN_2397199	179.909	0.009090909
ILMN_1751452	129.0696	0.05064935
ILMN_1677396	121.0313	0.07532468
ILMN_1692058	123.8034	0.06753246
ILMN_1738622	114.4195	0.1324675
ILMN_1694344	109.6148	0.2142857
ILMN_1794803	117.4579	0.1025974
ILMN_1809931	378.276	0
ILMN_1670535	108.0851	0.2571429
ILMN_2361603	137.4862	0.03766234
ILMN_1738229	239.8722	0.001298701
ILMN_2385097	153.0127	0.02207792
ILMN_2379063	101.1106	0.651948
ILMN_1754105	124.3465	0.06493507
ILMN_1690283	114.1372	0.1363636
ILMN_2305225	131.575	0.04415584
ILMN_1807283	128.095	0.05454545
ILMN_2206344	154.7301	0.01948052
ILMN_1801769	95.6116	0.9194805
ILMN_2214117	104.5565	0.4194805
ILMN_1784286	959.1902	0
ILMN_2225698	121.779	0.07272727
ILMN_1791119	197.1417	0.006493506
ILMN_2175712	230.8631	0.001298701
ILMN_1737738	356.3799	0
ILMN_1767139	188.2508	0.007792208
ILMN_3243890	463.8085	0
ILMN_1784641	536.1643	0
ILMN_1751258	890.4324	0
ILMN_1756573	109.6086	0.2142857
ILMN_1759973	103.9595	0.4532467
ILMN_3238269	170.5748	0.01168831
ILMN_1675239	163.7768	0.01298701
ILMN_1759729	242.0031	0.001298701
ILMN_1760741	149.9723	0.02467532
ILMN_2179018	371.1215	0
ILMN_1754421	120.8424	0.07792208
ILMN_1682857	145.2701	0.02727273
ILMN_1702120	138.2266	0.03506494
ILMN_2275560	104.8235	0.4051948
ILMN_2354515	533.5347	0
ILMN_1724367	118.0644	0.0961039
ILMN_1811754	387.8692	0
ILMN_1749709	275.4925	0
ILMN_2117330	528.5724	0
ILMN_2119937	639.0236	0
ILMN_2119945	666.8837	0
ILMN_2081863	102.1089	0.5727273
ILMN_1770589	97.60999	0.8597403
ILMN_1807397	489.2893	0
ILMN_1763147	361.8669	0
ILMN_2369924	213.4361	0.005194805
ILMN_1813604	252.3242	0
ILMN_1661170	660.835	0
ILMN_3243859	216.0546	0.003896104
ILMN_1733603	150.1206	0.02467532
ILMN_1694274	104.0288	0.4493507
ILMN_1728810	106.2807	0.3311688
ILMN_1789342	106.5742	0.3142857
ILMN_1756355	329.0942	0
ILMN_1812312	246.4508	0.001298701
ILMN_1776104	404.2455	0
ILMN_1794303	96.20973	0.9090909
ILMN_1669966	370.6807	0
ILMN_1794132	395.1361	0
ILMN_1786718	239.8615	0.001298701
ILMN_2086417	344.9399	0
ILMN_2387731	114.9466	0.1272727
ILMN_1765500	104.807	0.4064935
ILMN_1682831	101.7114	0.6038961
ILMN_1808824	106.774	0.3077922
ILMN_1675927	108.8671	0.2376623
ILMN_1777251	100.4527	0.6961039
ILMN_1695941	109.8356	0.2064935
ILMN_1663437	167.5133	0.01298701
ILMN_1749738	111.4485	0.1779221
ILMN_1726359	280.4135	0
ILMN_1749011	315.1398	0
ILMN_2206151	113.2553	0.151948
ILMN_1743208	117.7971	0.09740259
ILMN_1807881	107.6833	0.2675325
ILMN_1751407	108.8271	0.2376623
ILMN_1703140	234.0671	0.001298701
ILMN_1733627	183.2739	0.007792208
ILMN_2058070	1673.819	0
ILMN_1785711	169.1297	0.01168831
ILMN_1758719	147.2918	0.02597403
ILMN_1743619	151.0208	0.02467532
ILMN_2261076	226.4353	0.002597403
ILMN_1726164	105.8638	0.3506494
ILMN_1705153	107.425	0.2818182
ILMN_1659086	183.9503	0.007792208
ILMN_2215989	120.86	0.07792208
ILMN_1697804	97.00237	0.8831169
ILMN_1812622	98.2505	0.8363636
ILMN_1715680	102.2963	0.5597402
ILMN_1757697	102.5915	0.5350649
ILMN_2114747	102.2076	0.5649351
ILMN_2162234	113.0673	0.1532468
ILMN_1800445	116.8189	0.1103896
ILMN_2295330	111.6403	0.174026
ILMN_1737681	101.8788	0.5818182
ILMN_3307958	96.87681	0.8844156
ILMN_1788149	102.7732	0.5233766
ILMN_2365223	103.9704	0.4532467
ILMN_1813645	106.6604	0.3116883
ILMN_1653822	98.21484	0.8389611
ILMN_2051373	107.5364	0.2753247
ILMN_2238795	104.8956	0.3974026
ILMN_1695020	123.4496	0.06753246
ILMN_2253145	110.0016	0.2025974
ILMN_1721129	99.31667	0.7675325
ILMN_2068093	100.9199	0.6597403
ILMN_1660871	116.4489	0.112987
ILMN_1758548	113.3613	0.151948
ILMN_1755138	132.0504	0.04415584
ILMN_1698386	111.0206	0.1844156
ILMN_1665095	157.848	0.01688312
ILMN_1745817	109.1213	0.2285714
ILMN_1725417	245.35	0.001298701
ILMN_2142554	188.0435	0.007792208
ILMN_1696702	142.5352	0.03246753
ILMN_1738147	108.4073	0.2480519
ILMN_1758311	122.2057	0.07272727
ILMN_2267535	93.96229	0.9636363
ILMN_2359345	104.5903	0.4194805
ILMN_1684081	157.1703	0.01688312
ILMN_2357086	165.3299	0.01298701
ILMN_1783168	102.4979	0.5454546
ILMN_2249578	104.4839	0.4233766
ILMN_1760849	110.6317	0.1948052
ILMN_1763144	170.7039	0.01168831
ILMN_1752557	110.5739	0.1961039
ILMN_1740524	120.0497	0.08051948
ILMN_2219683	101.5527	0.6168831
ILMN_1672081	98.41821	0.8246753
ILMN_3245983	109.7864	0.2103896
ILMN_1777113	98.4725	0.8194805
ILMN_2407811	123.8799	0.06753246
ILMN_1669425	112.2839	0.1649351
ILMN_1908654	102.6803	0.5272727
ILMN_1702217	107.513	0.2779221
ILMN_1677608	104.5707	0.4194805
ILMN_1722559	99.77177	0.7402598
ILMN_1791030	114.0002	0.1376623
ILMN_1690993	108.9938	0.2337662
ILMN_1765244	274.3572	0
ILMN_1783276	108.1583	0.2545455
ILMN_1726387	118.311	0.0961039
ILMN_1671267	119.2271	0.09090909
ILMN_2412244	98.65262	0.812987
ILMN_1747580	117.2232	0.1064935
ILMN_1676721	108.3111	0.2506494
ILMN_1791925	104.3446	0.4337662
ILMN_1715713	105.4471	0.3701299
ILMN_1657009	106.6326	0.3116883
ILMN_1809002	110.913	0.187013
ILMN_1657199	101.9602	0.5792208
ILMN_1780291	145.6683	0.02727273
ILMN_1797594	219.2149	0.002597403
ILMN_1655218	99.76846	0.7402598
ILMN_1707051	191.5636	0.006493506
ILMN_2384188	110.3447	0.1987013
ILMN_1769997	108.061	0.2584416
ILMN_1729663	101.9894	0.5779221
ILMN_1675461	98.18573	0.8402597
ILMN_1661083	103.0076	0.5012987
ILMN_2278518	108.7971	0.2376623
ILMN_1725441	144.342	0.02987013
ILMN_1708510	110.2904	0.1987013
ILMN_2278512	115.6396	0.1207792
ILMN_1811602	105.9587	0.3454545
ILMN_1802331	106.2876	0.3311688
ILMN_2379080	530.7991	0
ILMN_2360028	169.5639	0.01168831
ILMN_1677633	117.8509	0.09740259
ILMN_1800976	160.6286	0.01688312
ILMN_1685810	136.5128	0.03766234
ILMN_1755983	114.5881	0.1311688
ILMN_1796018	121.974	0.07272727
ILMN_1711786	924.1232	0
ILMN_1739450	214.1865	0.005194805
ILMN_1790909	382.8871	0
ILMN_2049766	136.8977	0.03766234
ILMN_1781810	99.84673	0.7298701
ILMN_1758049	106.0523	0.3363636
ILMN_1778991	110.9993	0.1844156
ILMN_1675130	152.5217	0.02207792
ILMN_2329263	116.3599	0.1142857
ILMN_1814402	119.1531	0.09090909
ILMN_1654942	118.8515	0.09090909
ILMN_1707312	403.8553	0
ILMN_1694325	119.6331	0.08311688
ILMN_1714965	849.7021	0
ILMN_1799062	136.6153	0.03766234
ILMN_2390859	143.3272	0.03116883
ILMN_2247868	101.7433	0.6012987
ILMN_1773154	1875.527	0
ILMN_1690473	121.6365	0.07272727
ILMN_1712754	117.1588	0.1064935
ILMN_1674152	115.1675	0.1233766
ILMN_1763560	176.0556	0.01038961
ILMN_1717313	120.4607	0.07922078
ILMN_2046344	98.55026	0.8168831
ILMN_1781383	204.6828	0.006493506
ILMN_1770260	256.5989	0
ILMN_1719695	1094.146	0
ILMN_1718990	139.8927	0.03506494
ILMN_1703079	100.1533	0.712987
ILMN_1761314	105.457	0.3701299
ILMN_1806931	106.6065	0.3116883
ILMN_2406468	182.498	0.009090909
ILMN_1744959	123.4609	0.06753246
ILMN_1698402	163.1439	0.01428571
ILMN_1795025	119.0395	0.09090909
ILMN_1804610	237.7346	0.001298701
ILMN_1682197	119.0738	0.09090909
ILMN_1690325	127.6911	0.05454545
ILMN_1713726	112.3506	0.1649351
ILMN_1668726	222.1962	0.002597403
ILMN_1810488	255.474	0
ILMN_1800332	181.9768	0.009090909
ILMN_2295879	136.1472	0.03766234
ILMN_1690049	140.4324	0.03506494
ILMN_2324998	236.0006	0.001298701
ILMN_1809613	134.8713	0.04025974
ILMN_1716608	105.1973	0.3857143
ILMN_1752658	97.92863	0.851948
ILMN_1770537	153.7055	0.02077922
ILMN_1729208	120.8742	0.07662338
ILMN_2370091	221.7026	0.002597403
ILMN_1728779	235.1843	0.001298701
ILMN_1691506	290.5779	0
ILMN_1660345	192.0008	0.006493506
ILMN_1673417	102.7056	0.5272727
ILMN_1724931	105.1845	0.3857143
ILMN_1662768	101.8785	0.5818182
ILMN_1654766	109.9308	0.2038961
ILMN_1696214	146.2435	0.02727273
ILMN_1805457	169.4377	0.01168831
ILMN_1787013	102.0144	0.5753247
ILMN_2208777	96.07886	0.9103896
ILMN_1796746	101.8046	0.5935065
ILMN_1698715	180.53	0.009090909
ILMN_1698365	104.9861	0.3922078
ILMN_2393046	150.6651	0.02467532
ILMN_1684312	120.8411	0.07792208
ILMN_3231390	224.5153	0.002597403
ILMN_1718672	165.8659	0.01298701
ILMN_3226807	125.2396	0.05974026
ILMN_2365544	160.2185	0.01688312
ILMN_1763460	330.0524	0
ILMN_1709809	166.0177	0.01298701
ILMN_1697614	114.4062	0.1337662
ILMN_1715864	127.0011	0.05584415
ILMN_1713412	99.27159	0.7675325
ILMN_1676102	101.1515	0.6506494
ILMN_1801938	159.769	0.01688312
ILMN_1815644	113.1924	0.1532468
ILMN_1748694	160.938	0.01688312
ILMN_1807211	149.8864	0.02467532
ILMN_1674719	129.9692	0.04935065
ILMN_1698706	99.83991	0.7311688
ILMN_1777066	231.2029	0.001298701
ILMN_2347541	205.4281	0.006493506
ILMN_1750864	125.0384	0.06103896
ILMN_1726392	187.0574	0.007792208
ILMN_2256106	102.9924	0.5025974
ILMN_1724753	476.807	0
ILMN_1815086	1127.187	0
ILMN_1731745	303.3399	0
ILMN_1789094	102.8251	0.5207792
ILMN_2096604	137.6356	0.03636364
ILMN_1704305	208.0149	0.005194805
ILMN_1689274	129.4313	0.05064935
ILMN_1685742	106.136	0.3350649
ILMN_1720344	296.4615	0
ILMN_1811593	142.2391	0.03246753
ILMN_1774373	144.791	0.02857143
ILMN_2145708	96.24727	0.9064935
ILMN_1713638	126.3965	0.05714286
ILMN_1691534	116.9646	0.1090909
ILMN_1786377	96.41383	0.9038961
ILMN_1690136	149.4013	0.02467532
ILMN_2264625	235.0493	0.001298701
ILMN_1805916	152.8636	0.02207792
