PROBE_ID	7677153059_L.VALUE	7677153059_L.Detection Pval
ILMN_1727605	92.73213	0.9402598
ILMN_1742390	94.95667	0.8753247
ILMN_1698725	140.8867	0.04285714
ILMN_1678961	113.8026	0.1935065
ILMN_1663948	90.13659	0.9779221
ILMN_1700143	132.0413	0.05974026
ILMN_1746420	100.2091	0.6597403
ILMN_1794885	103.5649	0.4831169
ILMN_1727592	112.587	0.2207792
ILMN_2330787	104.1881	0.4584416
ILMN_1769282	166.7834	0.01298701
ILMN_2251759	100.9499	0.6168831
ILMN_1792419	111.5602	0.2480519
ILMN_3241870	409.3086	0
ILMN_1754580	88.55248	0.9844156
ILMN_1658081	103.5291	0.4883117
ILMN_1660879	139.9895	0.04285714
ILMN_2265985	106.9888	0.3636364
ILMN_1710203	102.2884	0.5467532
ILMN_2356273	104.9974	0.425974
ILMN_1661282	140.0477	0.04285714
ILMN_2235531	96.03321	0.8272727
ILMN_2274605	94.48447	0.8896104
ILMN_2300526	98.23506	0.7532467
ILMN_2309733	100.7064	0.6324675
ILMN_2283094	99.78241	0.6896104
ILMN_1776569	103.193	0.5038961
ILMN_2240811	106.1543	0.3844156
ILMN_1739631	99.52427	0.7025974
ILMN_1753507	250.7019	0
ILMN_1754018	103.9775	0.4649351
ILMN_2214734	114.9023	0.1857143
ILMN_1735488	100.8895	0.6207792
ILMN_1703222	111.9527	0.2324675
ILMN_2335893	151.251	0.02337662
ILMN_2254562	108.136	0.325974
ILMN_1772605	135.4393	0.05194805
ILMN_1678437	126.8842	0.07662338
ILMN_2204332	111.2215	0.2545455
ILMN_1665024	99.88625	0.6844156
ILMN_1747223	251.2542	0
ILMN_1798467	149.8582	0.02597403
ILMN_1716246	116.4486	0.1662338
ILMN_1711339	111.4197	0.2506494
ILMN_2048683	105.1386	0.4220779
ILMN_1756721	121.6305	0.1077922
ILMN_1808707	213.0099	0.005194805
ILMN_2364901	103.1011	0.5077922
ILMN_1713247	95.00526	0.8727273
ILMN_1689635	114.354	0.1922078
ILMN_1694755	100.2538	0.6571429
ILMN_2376980	120.3238	0.1194805
ILMN_1813490	120.3755	0.1194805
ILMN_1669450	107.1126	0.3597403
ILMN_1733781	100.624	0.635065
ILMN_1689646	160.4261	0.01818182
ILMN_1677572	142.0344	0.03896104
ILMN_1679678	116.0669	0.1727273
ILMN_3307738	103.828	0.4727273
ILMN_1751084	116.0502	0.174026
ILMN_2415393	105.2794	0.4181818
ILMN_1718877	92.63854	0.9415584
ILMN_1661616	102.6546	0.5298702
ILMN_2333449	102.6298	0.5298702
ILMN_1716925	156.0303	0.02077922
ILMN_1718172	113.4971	0.1974026
ILMN_1712896	98.28273	0.7519481
ILMN_1700081	107.2319	0.3558442
ILMN_2201678	105.826	0.3961039
ILMN_1730670	112.9286	0.2194805
ILMN_1712308	99.77559	0.6896104
ILMN_1661566	290.3133	0
ILMN_1737981	104.1426	0.4597403
ILMN_1663569	102.6758	0.5298702
ILMN_1679646	121.8106	0.1077922
ILMN_1683146	412.1866	0
ILMN_2134538	438.3268	0
ILMN_1706013	1131.931	0
ILMN_1750278	2214.876	0
ILMN_2073235	2869.346	0
ILMN_3257030	138.9143	0.04545455
ILMN_3176403	9248.524	0
ILMN_1735439	93.59008	0.9220779
ILMN_3233968	104.0881	0.4597403
ILMN_2091846	137.7854	0.04805195
ILMN_1746525	1487.38	0
ILMN_2173835	545.1926	0
ILMN_2234016	7691.352	0
ILMN_1681871	98.7924	0.7311688
ILMN_1696911	2127.797	0
ILMN_2233401	106.5885	0.374026
ILMN_1740429	7844.47	0
ILMN_1814823	8774.236	0
ILMN_1702498	104.6824	0.4363636
ILMN_2288070	132.8954	0.05714286
ILMN_2401822	161.4789	0.01688312
ILMN_1802347	91.68725	0.9571428
ILMN_2401826	174.9103	0.01038961
ILMN_1735918	126.091	0.07792208
ILMN_1815933	131.1059	0.06103896
ILMN_1811692	123.3115	0.0948052
ILMN_1814573	168.437	0.01298701
ILMN_3246953	178.1169	0.009090909
ILMN_1776552	142.1233	0.03896104
ILMN_2353033	231.7984	0.002597403
ILMN_1792190	106.0831	0.3857143
ILMN_1752728	201.3359	0.005194805
ILMN_2085362	104.7464	0.4324675
ILMN_1744914	129.4306	0.06493507
ILMN_1704195	158.5128	0.01948052
ILMN_1728540	151.6926	0.02337662
ILMN_1669118	235.3279	0.002597403
ILMN_1790228	177.2376	0.009090909
ILMN_2306066	107.3607	0.3493507
ILMN_3180722	97.0503	0.7909091
ILMN_3268031	111.157	0.2545455
ILMN_1712894	90.93649	0.9597403
ILMN_1725683	101.203	0.6090909
ILMN_2163906	91.32466	0.9571428
ILMN_1678862	124.7131	0.08571429
ILMN_1794659	106.2928	0.3831169
ILMN_1653358	103.8761	0.4701299
ILMN_1792072	156.9413	0.02077922
ILMN_1773310	106.1211	0.3857143
ILMN_2312228	363.4183	0
ILMN_1761275	108.1565	0.325974
ILMN_1724236	130.8322	0.06103896
ILMN_1741422	101.3214	0.6064935
ILMN_1693152	97.72871	0.7714286
ILMN_1878007	98.71804	0.7337663
ILMN_1705352	120.14	0.1207792
ILMN_1748836	188.4368	0.007792208
ILMN_2154053	156.5333	0.02077922
ILMN_2154052	144.5842	0.03766234
ILMN_1773850	141.6743	0.04025974
ILMN_2342515	116.8192	0.1636364
ILMN_1774826	105.3786	0.4142857
ILMN_1679640	214.3718	0.005194805
ILMN_1704335	96.77116	0.7974026
ILMN_2389273	164.6189	0.01428571
ILMN_1738699	234.9704	0.002597403
ILMN_1764022	101.0781	0.612987
ILMN_2345292	96.71538	0.7974026
ILMN_1789463	99.45186	0.7025974
ILMN_1781045	251.1628	0
ILMN_1715301	92.96626	0.9376624
ILMN_2398572	135.4341	0.05324675
ILMN_2289593	86.82599	0.9935065
ILMN_1791580	123.6322	0.09220779
ILMN_1665372	111.4237	0.2506494
ILMN_2376050	96.43153	0.8077922
ILMN_1725597	90.4824	0.9688312
ILMN_1704286	918.3929	0
ILMN_2235975	114.0624	0.1922078
ILMN_2309848	1295.865	0
ILMN_1768812	103.7954	0.4727273
ILMN_1786118	197.7039	0.005194805
ILMN_2280548	116.9593	0.161039
ILMN_1796537	1616.472	0
ILMN_1709032	155.6162	0.02077922
ILMN_1686555	411.1762	0
ILMN_2380801	232.8899	0.002597403
ILMN_1781207	286.0012	0
ILMN_2249920	349.6295	0
ILMN_1683786	138.7998	0.04545455
ILMN_1670439	185.3555	0.007792208
ILMN_2389935	129.2602	0.06623377
ILMN_1696546	319.7963	0
ILMN_2222065	116.8454	0.1636364
ILMN_2105539	104.9588	0.4285714
ILMN_1653711	115.8855	0.1753247
ILMN_1703408	123.3396	0.0948052
ILMN_1743367	107.799	0.3363636
ILMN_1798971	152.3943	0.02337662
ILMN_1659297	102.4482	0.5389611
ILMN_2108823	239.4743	0.002597403
ILMN_1804351	114.251	0.1922078
ILMN_1729368	234.4644	0.002597403
ILMN_1704398	95.40043	0.8558441
ILMN_1753207	107.2646	0.3532467
ILMN_3306993	98.70529	0.7350649
ILMN_1691846	238.5863	0.002597403
ILMN_2344455	134.6969	0.05454545
ILMN_2357809	112.3135	0.2285714
ILMN_1759622	85.75883	0.9948052
ILMN_2381753	439.9843	0
ILMN_2381758	213.6706	0.005194805
ILMN_1720422	173.0025	0.01038961
ILMN_1738414	116.7578	0.1636364
ILMN_2079890	139.5533	0.04415584
ILMN_2394421	107.715	0.3363636
ILMN_2287257	91.85484	0.9558442
ILMN_1661703	118.0568	0.1454545
ILMN_2127477	124.2626	0.08701298
ILMN_1697559	264.8309	0
ILMN_2347949	565.0271	0
ILMN_2261122	95.58733	0.8467532
ILMN_2410783	213.6359	0.005194805
ILMN_1765801	164.2371	0.01428571
ILMN_1666910	96.63263	0.7987013
ILMN_2405534	98.55771	0.7454545
ILMN_1781672	105.3322	0.4155844
ILMN_1665964	431.4496	0
ILMN_1815758	151.442	0.02337662
ILMN_1728746	100.6737	0.6324675
ILMN_1805979	180.4802	0.009090909
ILMN_1716182	103.4558	0.4896104
ILMN_2050109	121.9885	0.1077922
ILMN_2151281	436.8531	0
ILMN_2046315	148.9873	0.02727273
ILMN_1796458	880.3361	0
ILMN_2395373	117.0999	0.1584416
ILMN_1658965	142.9137	0.03896104
ILMN_2395375	185.1063	0.007792208
ILMN_1660718	96.95299	0.7922078
ILMN_1750029	162.3202	0.01688312
ILMN_2175562	86.40161	0.9948052
ILMN_1682403	99.00797	0.7220779
ILMN_1683173	116.8815	0.1623377
ILMN_1685881	104.1937	0.4571429
ILMN_1685239	155.7156	0.02077922
ILMN_1882938	111.3976	0.2506494
ILMN_3195401	124.3197	0.08701298
ILMN_3272074	98.36781	0.7519481
ILMN_2161007	9418.582	0
ILMN_1668713	129.6305	0.06363636
ILMN_2331701	104.1025	0.4597403
ILMN_1761147	132.4248	0.05844156
ILMN_1802633	102.3448	0.5454546
ILMN_1659678	89.90432	0.9779221
ILMN_1715551	107.3848	0.3480519
ILMN_1801408	154.6946	0.02207792
ILMN_1707571	104.9964	0.425974
ILMN_2215730	98.11829	0.7584416
ILMN_1798681	167.9816	0.01298701
ILMN_2159730	100.4442	0.6428571
ILMN_1667362	118.5154	0.1363636
ILMN_1798046	95.32615	0.8571429
ILMN_1687090	96.71458	0.7974026
ILMN_1673493	107.1678	0.3558442
ILMN_1660608	121.8394	0.1077922
ILMN_1767503	105.3018	0.4181818
ILMN_1709681	101.8864	0.5727273
ILMN_1779742	101.2142	0.6090909
ILMN_2324202	103.759	0.4753247
ILMN_1742195	102.1563	0.5545455
ILMN_1784706	104.372	0.4454545
ILMN_1670606	96.70672	0.7974026
ILMN_1800270	100.7148	0.6324675
ILMN_2413964	123.4074	0.0948052
ILMN_1725808	105.7614	0.3974026
ILMN_1689146	119.9677	0.1220779
ILMN_1793523	96.63328	0.7987013
ILMN_1760431	102.8588	0.5233766
ILMN_1676870	91.98042	0.9545454
ILMN_1700949	95.99849	0.8311688
ILMN_1812859	91.71361	0.9571428
ILMN_1660973	119.7546	0.1246753
ILMN_2292646	117.7373	0.151948
ILMN_1728301	98.36034	0.7519481
ILMN_1694075	130.5548	0.06103896
ILMN_2052208	128.4552	0.07142857
ILMN_1718977	182.7698	0.007792208
ILMN_1651498	93.6782	0.9220779
ILMN_1751530	104.6991	0.4350649
ILMN_1700703	117.9114	0.1480519
ILMN_3211339	129.8915	0.06363636
ILMN_3294254	95.02187	0.8701299
ILMN_3178368	109.1394	0.2987013
ILMN_3253598	96.58376	0.8012987
ILMN_1777424	118.3766	0.1402597
ILMN_2396551	106.0286	0.387013
ILMN_1757915	102.9964	0.5116883
ILMN_2288639	94.96949	0.8753247
ILMN_3239440	123.3323	0.0948052
ILMN_3243856	93.53743	0.9246753
ILMN_3243851	87.69006	0.9883117
ILMN_3236667	91.01237	0.9584416
ILMN_3237846	104.2883	0.451948
ILMN_3242920	102.9158	0.5181818
ILMN_1664660	111.0602	0.2597403
ILMN_3244090	91.22174	0.9584416
ILMN_2233576	118.6659	0.1350649
ILMN_1691563	85.97414	0.9948052
ILMN_3243333	103.4411	0.4896104
ILMN_3244168	92.4595	0.9441559
ILMN_3245682	110.048	0.2792208
ILMN_2203976	120.1972	0.1207792
ILMN_3236963	96.21439	0.8142857
ILMN_1715638	107.9789	0.3311688
ILMN_2195385	91.66028	0.9571428
ILMN_1738450	136.8651	0.04805195
ILMN_2127767	96.82243	0.7961039
ILMN_1782705	109.0748	0.3
ILMN_1764225	99.31319	0.7103896
ILMN_1700918	103.6538	0.4818182
ILMN_1783832	101.9507	0.5701299
ILMN_1770467	99.77326	0.6896104
ILMN_2104486	92.04536	0.9532468
ILMN_1701042	93.97593	0.9155844
ILMN_1731268	122.3655	0.1051948
ILMN_1700760	104.1556	0.4597403
ILMN_1672906	120.0642	0.1207792
ILMN_1813775	874.6516	0
ILMN_1682015	101.9689	0.5675325
ILMN_1729905	101.2068	0.6090909
ILMN_1714478	109.3082	0.2948052
ILMN_1904786	100.8869	0.6207792
ILMN_1697081	153.4429	0.02337662
ILMN_1693452	124.8438	0.08571429
ILMN_2415572	134.2396	0.05584415
ILMN_1799744	292.573	0
ILMN_1714157	100.5077	0.638961
ILMN_1792168	111.3804	0.2506494
ILMN_1777523	174.9345	0.01038961
ILMN_1730660	117.8152	0.1493506
ILMN_1803194	391.6361	0
ILMN_1659682	104.2226	0.4558442
ILMN_1723124	165.9719	0.01298701
ILMN_1732514	121.1067	0.1116883
ILMN_1671482	168.9141	0.01298701
ILMN_1737949	130.7686	0.06103896
ILMN_2082035	102.1241	0.5571429
ILMN_1803977	164.2191	0.01428571
ILMN_1662556	120.0627	0.1207792
ILMN_1681984	164.3359	0.01428571
ILMN_1655985	130.3819	0.06103896
ILMN_1651819	249.2464	0
ILMN_1735157	122.2491	0.1064935
ILMN_1738869	129.7416	0.06363636
ILMN_1722524	94.56097	0.8896104
ILMN_2076429	92.38713	0.9480519
ILMN_1814606	109.0578	0.3
ILMN_1671039	279.1902	0
ILMN_1739297	153.3483	0.02337662
ILMN_1658575	116.7228	0.1649351
ILMN_1677574	202.7502	0.005194805
ILMN_1670748	90.80482	0.9623377
ILMN_1782978	99.39503	0.7064935
ILMN_1653687	100.146	0.6701299
ILMN_1749379	94.84335	0.8805195
ILMN_1796575	108.0335	0.3298701
ILMN_1708925	120.4632	0.1181818
ILMN_1799903	161.7689	0.01688312
ILMN_2077952	93.745	0.9220779
ILMN_1813104	112.4741	0.2220779
ILMN_1673773	98.95815	0.7233766
ILMN_1738212	97.73392	0.7688312
ILMN_3243773	115.4142	0.1792208
ILMN_1746352	92.90693	0.938961
ILMN_2151012	120.1667	0.1207792
ILMN_1763309	101.9037	0.5727273
ILMN_1733847	90.66751	0.9688312
ILMN_2110857	109.2523	0.2961039
ILMN_1758100	114.1477	0.1922078
ILMN_1697760	114.5706	0.1883117
ILMN_1657475	162.8479	0.01688312
ILMN_1706005	130.4346	0.06103896
ILMN_1756469	130.9662	0.06103896
ILMN_1764355	96.37756	0.8116883
ILMN_1794595	119.5137	0.1311688
ILMN_3307901	115.3187	0.1792208
ILMN_1708103	93.60842	0.9220779
ILMN_1739441	218.3201	0.003896104
ILMN_1812256	111.3813	0.2506494
ILMN_1794552	210.0191	0.005194805
ILMN_1802252	413.0806	0
ILMN_2038778	1165.75	0
ILMN_1343295	581.6305	0
ILMN_3267451	169.3429	0.01298701
ILMN_2200153	108.7631	0.3116883
ILMN_1794117	111.143	0.2545455
ILMN_1675191	409.9595	0
ILMN_3242271	274.0181	0
ILMN_1671221	276.1891	0
ILMN_1708954	124.0448	0.08831169
ILMN_3263329	122.8134	0.0961039
ILMN_2412549	197.6888	0.005194805
ILMN_1779347	126.8044	0.07662338
ILMN_1666832	109.1146	0.2987013
ILMN_2041236	539.7357	0
ILMN_1771026	361.2337	0
ILMN_1679476	202.5435	0.005194805
ILMN_1793220	142.7263	0.03896104
ILMN_1800020	142.474	0.03896104
ILMN_1772910	111.8172	0.2376623
ILMN_2062701	93.05318	0.9350649
ILMN_1804569	93.89294	0.9168831
ILMN_1652852	110.2759	0.274026
ILMN_1724059	110.4317	0.2714286
ILMN_2370535	107.681	0.338961
ILMN_1792777	246.8366	0
ILMN_2045576	103.0069	0.5116883
ILMN_1711712	109.9841	0.2792208
ILMN_2211003	99.8507	0.6857143
ILMN_1754378	106.9228	0.3649351
ILMN_1779558	135.1785	0.05454545
ILMN_1781614	104.2876	0.451948
ILMN_1784749	149.3557	0.02727273
ILMN_1768260	97.73727	0.7688312
ILMN_1687018	105.7155	0.4038961
ILMN_1745994	271.7043	0
ILMN_1790080	94.16029	0.9064935
ILMN_2274571	104.9783	0.4272727
ILMN_1783798	109.9419	0.2792208
ILMN_1712721	100.9512	0.6168831
ILMN_1797251	134.6254	0.05584415
ILMN_2102670	146.0398	0.03636364
ILMN_2406656	117.5384	0.151948
ILMN_1749866	124.2517	0.08701298
ILMN_1760153	99.33959	0.7077922
ILMN_1695041	108.8344	0.3051948
ILMN_1710863	115.6328	0.1766234
ILMN_1673682	537.2387	0
ILMN_1766359	207.125	0.005194805
ILMN_1809034	115.6906	0.1753247
ILMN_1729180	96.98717	0.7922078
ILMN_1699631	222.2298	0.002597403
ILMN_1755123	176.207	0.009090909
ILMN_2364110	226.5996	0.002597403
ILMN_1674560	176.9257	0.009090909
ILMN_1656846	125.3838	0.08311688
ILMN_2181064	95.50569	0.8506494
ILMN_1664350	96.37691	0.8116883
ILMN_1741837	133.0741	0.05714286
ILMN_1778611	164.4626	0.01428571
ILMN_1789702	140.1153	0.04285714
ILMN_2157544	129.7849	0.06363636
ILMN_1652906	146.2136	0.03636364
ILMN_2148785	453.463	0
ILMN_1701114	345.0535	0
ILMN_1774077	2603.656	0
ILMN_1725314	120.9242	0.112987
ILMN_1771385	300.8985	0
ILMN_2114568	1004.743	0
ILMN_1756953	110.6841	0.2662338
ILMN_2121568	95.78489	0.8376623
ILMN_2052172	105.17	0.4207792
ILMN_3240441	96.1432	0.8168831
ILMN_1680320	93.45172	0.9246753
ILMN_1736162	94.49159	0.8896104
ILMN_1800602	3333.231	0
ILMN_1724437	90.10094	0.9779221
ILMN_1682206	223.0899	0.002597403
ILMN_1678831	136.3235	0.04935065
ILMN_1654195	99.57497	0.6974026
ILMN_2408730	116.8257	0.1636364
ILMN_1797482	120.5399	0.1168831
ILMN_2296843	121.3173	0.1090909
ILMN_1667449	105.4068	0.4142857
ILMN_1685948	131.148	0.06103896
ILMN_2388254	101.8713	0.574026
ILMN_1724396	105.8755	0.3935065
ILMN_1725311	98.57865	0.7428572
ILMN_1812759	180.5073	0.009090909
ILMN_2335813	118.0887	0.1441558
ILMN_1788802	110.3406	0.2727273
ILMN_1694780	324.7559	0
ILMN_1706775	97.36382	0.7818182
ILMN_1676437	100.271	0.6545454
ILMN_1694472	94.26859	0.9025974
ILMN_1815530	105.7185	0.4038961
ILMN_2215194	89.83646	0.9779221
ILMN_1730575	169.5755	0.01298701
ILMN_1788547	153.7493	0.02337662
ILMN_2225974	330.9793	0
ILMN_1695135	199.0278	0.005194805
ILMN_1728449	106.718	0.3714286
ILMN_1734312	247.962	0
ILMN_1666545	143.5235	0.03896104
ILMN_2225135	97.354	0.7818182
ILMN_1653174	100.9382	0.6181818
ILMN_1666986	102.1544	0.5545455
ILMN_1680390	108.9755	0.3025974
ILMN_1807970	97.15234	0.7896104
ILMN_1712082	98.12764	0.7584416
ILMN_3236182	96.011	0.8311688
ILMN_3266787	93.81274	0.9194805
ILMN_3190324	101.3526	0.6038961
ILMN_3249296	123.2543	0.0948052
ILMN_1795702	127.4426	0.07532468
ILMN_1693716	97.92136	0.761039
ILMN_2402581	105.9515	0.3909091
ILMN_2272857	97.22807	0.7844156
ILMN_1674151	102.4103	0.5441558
ILMN_1746635	96.91609	0.7922078
ILMN_2090782	99.68734	0.6935065
ILMN_1666403	106.6903	0.3714286
ILMN_2090786	101.8289	0.5753247
ILMN_1812494	111.2935	0.2519481
ILMN_1674949	92.68028	0.9415584
ILMN_2276933	106.081	0.3857143
ILMN_1721801	103.1079	0.5077922
ILMN_1760208	205.52	0.005194805
ILMN_1789059	107.4388	0.3467532
ILMN_1728698	168.6843	0.01298701
ILMN_3236437	111.5156	0.2480519
ILMN_1662280	121.6429	0.1077922
ILMN_1685319	93.98131	0.9155844
ILMN_1728642	104.3498	0.4467532
ILMN_1678191	102.1691	0.5532467
ILMN_1745132	115.7968	0.1753247
ILMN_2188862	98.35895	0.7519481
ILMN_1760363	92.53224	0.9428571
ILMN_2210111	103.9588	0.4649351
ILMN_1796471	166.8218	0.01298701
ILMN_3264684	126.9397	0.07662338
ILMN_3188215	100.0043	0.6779221
ILMN_1757441	97.60573	0.7766234
ILMN_2150175	98.05107	0.7597402
ILMN_1803881	107.2542	0.3532467
ILMN_1738783	102.8513	0.5233766
ILMN_1734153	213.8084	0.005194805
ILMN_1754178	700.6991	0
ILMN_1674882	114.8939	0.1857143
ILMN_1705019	92.4123	0.9467533
ILMN_1662492	99.2037	0.7142857
ILMN_1729599	102.1845	0.5519481
ILMN_2106265	371.2528	0
ILMN_1726549	158.1795	0.01948052
ILMN_1774901	172.1535	0.01038961
ILMN_1731870	100.3713	0.651948
ILMN_1742040	254.0646	0
ILMN_1701643	170.2166	0.01298701
ILMN_1651536	90.34724	0.9701298
ILMN_2388965	92.9184	0.9376624
ILMN_1741027	110.3855	0.2727273
ILMN_2367883	100.4916	0.638961
ILMN_1677092	115.3947	0.1792208
ILMN_1678968	118.6835	0.1350649
ILMN_1770206	163.863	0.01428571
ILMN_1663383	139.7633	0.04415584
ILMN_1707484	140.3275	0.04285714
ILMN_2327181	100.6876	0.6324675
ILMN_1673384	134.7392	0.05454545
ILMN_2364088	113.034	0.2181818
ILMN_1748116	108.2342	0.325974
ILMN_2206282	96.72256	0.7974026
ILMN_1680220	111.6337	0.2441558
ILMN_3249840	109.1951	0.2974026
ILMN_1697176	112.9979	0.2181818
ILMN_1768055	92.01727	0.9532468
ILMN_1690420	181.7098	0.007792208
ILMN_1742548	113.9399	0.1922078
ILMN_1657682	180.8789	0.009090909
ILMN_2378696	105.1032	0.4220779
ILMN_1686668	117.7815	0.1493506
ILMN_1778240	235.7178	0.002597403
ILMN_1744006	116.0275	0.174026
ILMN_2220187	121.9512	0.1077922
ILMN_2220184	117.6112	0.151948
ILMN_1709674	102.5473	0.5376623
ILMN_2253805	89.75274	0.9779221
ILMN_2334359	115.7376	0.1753247
ILMN_1725678	110.0188	0.2792208
ILMN_1656300	120.3211	0.1194805
ILMN_1810716	140.0015	0.04285714
ILMN_1779047	99.43182	0.7038961
ILMN_1662378	126.2132	0.07792208
ILMN_1708710	97.46465	0.7805195
ILMN_1691742	102.328	0.5467532
ILMN_1681668	107.6501	0.3415585
ILMN_1708174	131.2348	0.06103896
ILMN_2278908	11683.08	0
ILMN_2403851	112.2301	0.2298701
ILMN_1658175	128.3503	0.07142857
ILMN_1686152	215.0408	0.005194805
ILMN_2402972	201.3039	0.005194805
ILMN_1675982	165.0075	0.01428571
ILMN_1751135	111.3051	0.2519481
ILMN_1745005	117.3463	0.1558442
ILMN_2101526	142.8211	0.03896104
ILMN_1758232	117.0897	0.1584416
ILMN_2195914	106.7402	0.3714286
ILMN_1681754	124.7418	0.08571429
ILMN_1691719	95.17915	0.8623376
ILMN_3270462	107.5768	0.3415585
ILMN_1725620	293.8076	0
ILMN_2346856	129.045	0.06623377
ILMN_1692276	276.1259	0
ILMN_1686531	133.1406	0.05714286
ILMN_1669393	128.8164	0.06753246
ILMN_2274240	101.6303	0.5857143
ILMN_1652604	141.3198	0.04285714
ILMN_2368585	109.0068	0.3012987
ILMN_3192867	109.7932	0.2831169
ILMN_3269395	101.5115	0.5909091
ILMN_3235704	104.4839	0.4428571
ILMN_2190486	113.3097	0.2051948
ILMN_1749372	90.13782	0.9779221
ILMN_1788942	118.2642	0.1402597
ILMN_1737036	97.97525	0.7597402
ILMN_3237246	100.4797	0.638961
ILMN_2212780	108.0339	0.3298701
ILMN_1786186	109.6529	0.287013
ILMN_1715051	122.518	0.1
ILMN_1680730	103.6642	0.4818182
ILMN_1692188	102.3077	0.5467532
ILMN_3306988	102.2051	0.5506493
ILMN_1651236	101.1244	0.612987
ILMN_2403896	104.7285	0.4337662
ILMN_1781261	108.8104	0.3090909
ILMN_2328874	92.04334	0.9532468
ILMN_2296450	92.23302	0.9506493
ILMN_1659354	103.1669	0.5064935
ILMN_2413473	119.7309	0.1246753
ILMN_1661113	143.5115	0.03896104
ILMN_1746378	163.5358	0.01558442
ILMN_1728467	1092.039	0
ILMN_1775814	92.90041	0.938961
ILMN_1794372	106.4722	0.3779221
ILMN_1714884	91.04561	0.9584416
ILMN_2275060	118.3363	0.1402597
ILMN_1740186	96.58546	0.8012987
ILMN_1696380	148.9176	0.02727273
ILMN_3256106	112.609	0.2207792
ILMN_1717492	137.417	0.04805195
ILMN_1806691	197.1779	0.005194805
ILMN_1731547	102.1633	0.5532467
ILMN_1815639	118.6435	0.1350649
ILMN_3268924	108.9275	0.3025974
ILMN_1757186	155.3295	0.02207792
ILMN_1689371	160.5699	0.01818182
ILMN_2135272	189.0303	0.007792208
ILMN_1748473	1777.925	0
ILMN_1769383	530.5834	0
ILMN_2329429	359.6607	0
ILMN_1757785	97.92262	0.761039
ILMN_1776678	1301.048	0
ILMN_2133316	136.9359	0.04805195
ILMN_1747305	493.0162	0
ILMN_3249235	110.6649	0.2662338
ILMN_1697751	105.9769	0.3896104
ILMN_1809590	100.7572	0.6324675
ILMN_1754272	112.7815	0.2194805
ILMN_1807501	95.21766	0.8623376
ILMN_1673805	151.322	0.02337662
ILMN_2342903	98.74529	0.7337663
ILMN_1796177	200.7475	0.005194805
ILMN_1672545	107.5987	0.3415585
ILMN_2075476	101.1596	0.6116883
ILMN_1722826	87.58167	0.9883117
ILMN_2082005	91.57878	0.9571428
ILMN_1733155	122.2811	0.1064935
ILMN_1760922	289.3308	0
ILMN_2355776	161.768	0.01688312
ILMN_2368575	167.4254	0.01298701
ILMN_2272708	111.844	0.2363636
ILMN_2407605	95.3092	0.8584415
ILMN_1664993	123.1275	0.0948052
ILMN_1727087	107.5075	0.3441558
ILMN_2200210	108.1326	0.325974
ILMN_1876266	96.83633	0.7961039
ILMN_1731516	101.249	0.6090909
ILMN_1671106	100.0117	0.6766234
ILMN_1702972	90.13486	0.9779221
ILMN_1722753	112.8554	0.2194805
ILMN_1686867	97.65527	0.774026
ILMN_1710161	92.99835	0.9376624
ILMN_1799535	94.57915	0.8883117
ILMN_1769388	109.7725	0.2831169
ILMN_1789575	105.3377	0.4155844
ILMN_2334531	120.4451	0.1181818
ILMN_1731525	107.5517	0.3441558
ILMN_1718268	103.7106	0.4805195
ILMN_1735365	87.71001	0.9883117
ILMN_2226223	99.21189	0.7142857
ILMN_1718671	119.946	0.1220779
ILMN_1801454	97.94984	0.761039
ILMN_1687023	92.0532	0.9532468
ILMN_2397484	9962.415	0
ILMN_1723048	214.8591	0.005194805
ILMN_1757629	113.6373	0.1974026
ILMN_1712396	85.09809	0.9974026
ILMN_1691743	107.1022	0.3597403
ILMN_1654742	108.4893	0.3207792
