PROBE_ID	7677153062_L.VALUE	7677153062_L.Detection Pval
ILMN_1747504	188.48	0.006493506
ILMN_1666679	119.8444	0.05324675
ILMN_1657862	224.8681	0.003896104
ILMN_1770412	412.7828	0
ILMN_1712786	118.761	0.05324675
ILMN_1680111	107.8586	0.08961039
ILMN_1791006	94.51506	0.2168831
ILMN_1714567	1618.022	0
ILMN_1792495	115.1016	0.06363636
ILMN_1752159	130.1062	0.04025974
ILMN_3243156	80.35848	0.8948052
ILMN_1812640	1601.152	0
ILMN_2162799	107.5316	0.09090909
ILMN_1782679	83.25986	0.7246753
ILMN_1703617	194.9635	0.005194805
ILMN_1798308	328.6562	0
ILMN_1730625	84.42126	0.6194805
ILMN_1696512	154.1721	0.02207792
ILMN_2164164	81.30321	0.8415585
ILMN_3240117	414.8089	0
ILMN_1703538	2569.021	0
ILMN_1792473	2948.137	0
ILMN_1771827	203.5855	0.005194805
ILMN_3246401	139.7155	0.03116883
ILMN_1770725	87.44284	0.4506494
ILMN_2313821	135.999	0.03636364
ILMN_1717357	96.09438	0.1935065
ILMN_1668408	113.8323	0.06363636
ILMN_1667183	89.67007	0.3480519
ILMN_1712639	89.6848	0.3480519
ILMN_1704173	91.01646	0.3038961
ILMN_1797974	117.487	0.05584415
ILMN_1688625	108.9841	0.08441558
ILMN_1776916	103.3407	0.1025974
ILMN_2113340	84.93131	0.587013
ILMN_1669557	85.2261	0.5701299
ILMN_3307874	85.57102	0.5454546
ILMN_2214232	83.9445	0.6701299
ILMN_1681301	138.903	0.03246753
ILMN_1673252	196.6351	0.005194805
ILMN_2103841	343.4498	0
ILMN_2368268	94.48171	0.2181818
ILMN_2415292	84.9181	0.587013
ILMN_1670282	96.40894	0.1857143
ILMN_2261519	3377.535	0
ILMN_1791236	80.60246	0.8857143
ILMN_1723521	80.53583	0.887013
ILMN_2242299	82.63421	0.7636364
ILMN_2312764	91.84479	0.2792208
ILMN_1779965	111.7303	0.07142857
ILMN_1670542	141.4928	0.02987013
ILMN_1655645	115.9301	0.06103896
ILMN_1716053	183.3589	0.01168831
ILMN_3236458	110.0131	0.07922078
ILMN_1778173	195.8758	0.005194805
ILMN_2338038	94.80169	0.2168831
ILMN_1686522	85.00038	0.587013
ILMN_1764090	85.78465	0.5363637
ILMN_1798249	76.77341	0.9883117
ILMN_1656593	90.7872	0.3077922
ILMN_2283473	86.87749	0.4714286
ILMN_2387712	94.87614	0.2142857
ILMN_1684305	82.60924	0.7649351
ILMN_1712530	95.92793	0.1948052
ILMN_1662598	85.65551	0.5415584
ILMN_1718808	132.2887	0.03896104
ILMN_1783818	86.74245	0.4766234
ILMN_2293758	228.4842	0.003896104
ILMN_1735539	88.02013	0.4194805
ILMN_2280189	103.5727	0.1012987
ILMN_1693220	218.5007	0.003896104
ILMN_1684836	91.59395	0.2896104
ILMN_1715532	91.0378	0.3038961
ILMN_1686846	88.1082	0.4142857
ILMN_2308950	87.68911	0.4350649
ILMN_1709101	234.5017	0.002597403
ILMN_1752247	168.5922	0.01558442
ILMN_2396956	609.3328	0
ILMN_1679987	87.85181	0.4285714
ILMN_1673542	80.05148	0.9064935
ILMN_1802537	79.91538	0.9103896
ILMN_1675507	79.53914	0.9168831
ILMN_1691959	92.11124	0.2701299
ILMN_1737754	94.19599	0.2233766
ILMN_1808905	80.68121	0.8831169
ILMN_2268556	84.40629	0.6194805
ILMN_2253207	90.77473	0.3077922
ILMN_1734794	82.5688	0.7701299
ILMN_1690818	85.32963	0.5649351
ILMN_1770758	90.12354	0.3246753
ILMN_2293529	89.98449	0.3350649
ILMN_1703049	89.57957	0.3558442
ILMN_1733690	190.0954	0.005194805
ILMN_2410406	85.72381	0.5402597
ILMN_1741572	183.4112	0.01168831
ILMN_1768962	160.4047	0.01948052
ILMN_2400663	76.76787	0.9883117
ILMN_2396691	89.6994	0.3480519
ILMN_1802799	166.2698	0.01558442
ILMN_1679383	87.68809	0.4350649
ILMN_1658337	192.6456	0.005194805
ILMN_2148847	626.9404	0
ILMN_1770673	1060.301	0
ILMN_2205785	93.30805	0.2376623
ILMN_1728047	260.8777	0.002597403
ILMN_1774938	82.96085	0.7467533
ILMN_2380771	362.7525	0
ILMN_1701731	439.5937	0
ILMN_1672148	84.95537	0.587013
ILMN_2278335	95.68762	0.2
ILMN_1662507	90.14255	0.3246753
ILMN_1668617	84.42027	0.6194805
ILMN_1719154	87.67744	0.4350649
ILMN_1773417	82.28292	0.7922078
ILMN_2412336	96.54025	0.1792208
ILMN_3237488	86.50469	0.4883117
ILMN_1730191	79.18962	0.9324675
ILMN_1713124	116.4948	0.05844156
ILMN_1668880	77.59569	0.9805195
ILMN_1687757	94.09174	0.2246753
ILMN_3307911	88.37518	0.4038961
ILMN_1685803	89.07792	0.3805195
ILMN_1692661	102.3577	0.112987
ILMN_2157277	5329.045	0
ILMN_1694985	108.8563	0.08441558
ILMN_1677043	325.113	0
ILMN_2145396	167.4824	0.01558442
ILMN_1718483	82.70797	0.7584416
ILMN_3243152	87.93089	0.4233766
ILMN_2388507	701.6216	0
ILMN_2410909	931.2294	0
ILMN_1748661	84.84335	0.5909091
ILMN_1726906	116.796	0.05844156
ILMN_1743347	99.73438	0.1467533
ILMN_1733598	130.5402	0.04025974
ILMN_1757130	84.27683	0.6337662
ILMN_2325612	82.30622	0.7883117
ILMN_2325610	91.69785	0.2818182
ILMN_2377240	390.3935	0
ILMN_1665982	152.604	0.02467532
ILMN_2404657	94.06806	0.225974
ILMN_1747577	199.0093	0.005194805
ILMN_1679898	104.3196	0.0987013
ILMN_1700047	142.8559	0.02727273
ILMN_2385647	83.41245	0.7168831
ILMN_1728309	90.07329	0.3285714
ILMN_1708323	126.4998	0.04415584
ILMN_2367126	157.3892	0.02207792
ILMN_2271875	82.12172	0.8
ILMN_1782939	103.4297	0.1012987
ILMN_1682763	87.59668	0.438961
ILMN_1670870	198.4826	0.005194805
ILMN_2051381	135.7374	0.03636364
ILMN_2302716	102.8149	0.1064935
ILMN_2096372	221.863	0.003896104
ILMN_1709348	213.4784	0.003896104
ILMN_1748538	84.73901	0.6025974
ILMN_2383707	91.12458	0.3
ILMN_1807439	80.95628	0.8597403
ILMN_2139970	78.31926	0.9649351
ILMN_2150894	91.40952	0.2948052
ILMN_1675398	86.16743	0.5155844
ILMN_1802167	82.14177	0.7987013
ILMN_1736539	246.9833	0.002597403
ILMN_2182980	82.61755	0.7649351
ILMN_1793859	352.7605	0
ILMN_1702503	106.1338	0.0961039
ILMN_1667564	84.10342	0.6571429
ILMN_1794825	182.3476	0.01168831
ILMN_2401641	122.2831	0.05194805
ILMN_1727965	84.25805	0.6337662
ILMN_1728662	215.8685	0.003896104
ILMN_2363880	81.95567	0.8077922
ILMN_1761514	77.24833	0.9844156
ILMN_1763666	90.4651	0.3155844
ILMN_2244841	86.15022	0.5155844
ILMN_1656368	85.39886	0.5597402
ILMN_1696099	110.6177	0.07792208
ILMN_2406557	86.41765	0.4922078
ILMN_2372403	102.5912	0.1103896
ILMN_2372398	113.4766	0.06363636
ILMN_1785284	149.3369	0.02597403
ILMN_2096985	95.37325	0.2051948
ILMN_1687508	98.79203	0.1532468
ILMN_1763461	99.24105	0.1506494
ILMN_2365176	97.54742	0.1688312
ILMN_1699258	96.32891	0.1896104
ILMN_1681938	81.90867	0.8103896
ILMN_1761804	1104.753	0
ILMN_1681374	91.51192	0.2935065
ILMN_1736700	1268.755	0
ILMN_2251253	85.87634	0.5311688
ILMN_1741148	929.9643	0
ILMN_1747716	134.2095	0.03766234
ILMN_1755974	452.5555	0
ILMN_1718093	102.842	0.1064935
ILMN_3243268	98.17671	0.1597403
ILMN_1730304	80.59441	0.8857143
ILMN_1666325	135.6358	0.03636364
ILMN_3251482	109.721	0.07922078
ILMN_1660856	99.37956	0.1493506
ILMN_2120982	86.81377	0.474026
ILMN_1743995	107.5847	0.09090909
ILMN_2147503	98.05102	0.1597403
ILMN_1761456	153.0378	0.02467532
ILMN_1743635	172.5083	0.01298701
ILMN_2191822	87.50993	0.4467532
ILMN_2131293	80.93622	0.8597403
ILMN_1782084	105.7863	0.09740259
ILMN_1737945	98.54468	0.1558442
ILMN_1722688	97.57954	0.1675325
ILMN_1806845	111.7121	0.07142857
ILMN_1711886	207.3569	0.005194805
ILMN_1664449	200.2922	0.005194805
ILMN_1771411	173.5307	0.01168831
ILMN_2365686	153.7788	0.02207792
ILMN_2271014	98.75837	0.1532468
ILMN_1685413	149.7243	0.02597403
ILMN_1732809	136.7317	0.03506494
ILMN_1753135	84.29371	0.6324675
ILMN_2276750	197.919	0.005194805
ILMN_1758038	113.7374	0.06363636
ILMN_2375973	121.7825	0.05194805
ILMN_1690252	128.5847	0.04155844
ILMN_2134062	132.7485	0.03896104
ILMN_1805673	103.3349	0.1025974
ILMN_1657283	1214.779	0
ILMN_1808792	132.7933	0.03896104
ILMN_1761764	165.5624	0.01688312
ILMN_1779190	90.77565	0.3077922
ILMN_1796946	81.52611	0.8324676
ILMN_1784583	89.75209	0.3454545
ILMN_1681046	83.24004	0.725974
ILMN_1709474	96.51242	0.1792208
ILMN_3237132	89.57532	0.3558442
ILMN_1713731	101.2012	0.1220779
ILMN_1692332	99.01859	0.1532468
ILMN_2137544	95.50061	0.2025974
ILMN_1735987	93.1696	0.2402597
ILMN_1676042	110.2585	0.07792208
ILMN_1783443	125.6292	0.04415584
ILMN_1729320	86.74933	0.4766234
ILMN_2403534	85.97708	0.525974
ILMN_2276904	88.24577	0.4077922
ILMN_1751975	84.51225	0.6142857
ILMN_2393149	90.33979	0.3207792
ILMN_1680996	2616.716	0
ILMN_1792150	93.74923	0.2311688
ILMN_1651466	80.74095	0.8753247
ILMN_1797875	3910.725	0
ILMN_1678255	82.86244	0.7532467
ILMN_1752669	257.5175	0.002597403
ILMN_2078697	345.8379	0
ILMN_1811238	90.24259	0.3207792
ILMN_1734630	154.3888	0.02207792
ILMN_1701603	2101.043	0
ILMN_1693789	1659.342	0
ILMN_1801851	262.0069	0.002597403
ILMN_1750256	133.5912	0.03766234
ILMN_1700596	128.4667	0.04155844
ILMN_1702322	99.88278	0.1402597
ILMN_1690636	143.1999	0.02727273
ILMN_1792449	78.79295	0.951948
ILMN_1765674	85.70376	0.5402597
ILMN_1787314	160.9392	0.01948052
ILMN_1663897	107.8558	0.08961039
ILMN_1800958	98.14034	0.1597403
ILMN_1760889	101.5116	0.1181818
ILMN_3236443	96.64073	0.1766234
ILMN_2191902	163.0392	0.01688312
ILMN_1729325	107.0123	0.09350649
ILMN_1803384	85.06018	0.5831169
ILMN_1797432	80.7065	0.8818182
ILMN_1794728	137.0873	0.03246753
ILMN_1715988	89.68893	0.3480519
ILMN_1713315	82.06697	0.8012987
ILMN_2194619	103.5895	0.1012987
ILMN_3246673	179.5814	0.01168831
ILMN_1759670	122.1569	0.05194805
ILMN_2367172	93.37921	0.2376623
ILMN_1792741	95.50172	0.2025974
ILMN_1794384	88.77097	0.387013
ILMN_1688019	86.69956	0.4792208
ILMN_1751092	82.52176	0.7727273
ILMN_1697611	99.14703	0.151948
ILMN_1695446	85.36409	0.5623376
ILMN_1662681	92.20623	0.2675325
ILMN_1788462	448.7091	0
ILMN_1667994	176.631	0.01168831
ILMN_1788239	91.99802	0.274026
ILMN_1695759	121.698	0.05194805
ILMN_2397406	95.39793	0.2051948
ILMN_1727258	86.47063	0.4896104
ILMN_1723116	215.5804	0.003896104
ILMN_1666258	94.37075	0.2194805
ILMN_1660995	83.487	0.7038961
ILMN_1736412	117.3401	0.05714286
ILMN_1778723	2082.551	0
ILMN_1765460	81.18002	0.8506494
ILMN_1725896	91.1007	0.3
ILMN_1738233	97.49252	0.1714286
ILMN_1670506	97.61334	0.1662338
ILMN_1779374	128.1522	0.04285714
ILMN_2394242	96.84433	0.1766234
ILMN_1727023	108.9953	0.08441558
ILMN_1683901	93.33914	0.2376623
ILMN_1750880	100.6313	0.1298701
ILMN_1792409	100.0091	0.1376623
ILMN_1748141	122.8595	0.05064935
ILMN_1778788	111.7556	0.07142857
ILMN_1759312	85.982	0.525974
ILMN_1701589	83.45845	0.7077922
ILMN_1696830	83.06433	0.7363636
ILMN_1786899	89.25699	0.3688312
ILMN_1774447	110.1736	0.07792208
ILMN_1660854	146.027	0.02727273
ILMN_1665307	110.3726	0.07792208
ILMN_1731223	121.4557	0.05194805
ILMN_1685834	83.37952	0.7168831
ILMN_1725297	85.63943	0.5428572
ILMN_1665331	140.9356	0.03116883
ILMN_1713927	88.62747	0.3974026
ILMN_1797796	86.76663	0.4766234
ILMN_2294762	163.5553	0.01688312
ILMN_2408219	75.06568	0.9948052
ILMN_2094262	95.90266	0.1948052
ILMN_2094261	113.4245	0.06363636
ILMN_1726327	109.649	0.07922078
ILMN_1663313	1783.489	0
ILMN_1719031	88.71602	0.3909091
ILMN_2131123	80.61598	0.8844156
ILMN_1801303	221.4197	0.003896104
ILMN_1751102	86.37614	0.4948052
ILMN_1694882	105.8583	0.0961039
ILMN_2073157	132.4395	0.03896104
ILMN_1785742	92.09431	0.2701299
ILMN_2309549	102.5819	0.1103896
ILMN_1801606	494.818	0
ILMN_1664435	88.18585	0.4103896
ILMN_1804812	146.2206	0.02727273
ILMN_1659553	194.7042	0.005194805
ILMN_1770378	149.8925	0.02597403
ILMN_2343563	133.5452	0.03766234
ILMN_1726281	100.1986	0.1337662
ILMN_1753773	164.4523	0.01688312
ILMN_1722102	211.8927	0.003896104
ILMN_1674988	84.52094	0.6142857
ILMN_1793894	732.9017	0
ILMN_1733096	87.4793	0.4493507
ILMN_1813243	93.39975	0.2376623
ILMN_1802973	230.8264	0.003896104
ILMN_1723177	508.0648	0
ILMN_2199284	98.79025	0.1532468
ILMN_1696974	116.3787	0.05974026
ILMN_1760727	208.9618	0.005194805
ILMN_1665871	113.5647	0.06363636
ILMN_1736340	431.3609	0
ILMN_1677723	116.4105	0.05974026
ILMN_2086890	111.1414	0.07532468
ILMN_3250067	81.4049	0.8402597
ILMN_3250879	85.38678	0.561039
ILMN_1774207	86.51193	0.4883117
ILMN_1758443	83.84857	0.6766234
ILMN_1669773	84.58461	0.6116883
ILMN_2145501	96.58222	0.1779221
ILMN_1772612	89.26793	0.3688312
ILMN_1695193	83.27552	0.7233766
ILMN_2143220	82.5589	0.7714286
ILMN_1674376	82.60855	0.7649351
ILMN_2386444	92.2854	0.2649351
ILMN_1707727	84.36552	0.6233766
ILMN_2166696	89.00001	0.3831169
ILMN_1725518	79.73224	0.9116883
ILMN_1813361	124.8172	0.04675325
ILMN_2317186	94.98882	0.212987
ILMN_1684694	79.92175	0.9103896
ILMN_1776363	84.71111	0.6051948
ILMN_1652729	88.79384	0.387013
ILMN_1661875	107.3282	0.09220779
ILMN_2390609	90.78603	0.3077922
ILMN_1651943	85.31273	0.5649351
ILMN_2112829	98.02056	0.1597403
ILMN_2112834	82.87517	0.7532467
ILMN_1813139	115.1294	0.06363636
ILMN_1811239	81.46755	0.8350649
ILMN_1794470	256.8456	0.002597403
ILMN_1801464	141.5668	0.02987013
ILMN_1735364	99.20142	0.1506494
ILMN_1660778	111.2596	0.07402597
ILMN_1692080	82.5892	0.7688312
ILMN_1765091	207.6095	0.005194805
ILMN_2341382	109.6294	0.07922078
ILMN_1778304	82.81065	0.7558442
ILMN_1766560	107.9329	0.08961039
ILMN_3241218	255.1407	0.002597403
ILMN_1797873	90.68775	0.3090909
ILMN_3243457	83.259	0.7246753
ILMN_3249608	178.1946	0.01168831
ILMN_1675483	219.7318	0.003896104
ILMN_2251062	95.75844	0.1961039
ILMN_1799369	94.75997	0.2168831
ILMN_1784292	130.2696	0.04025974
ILMN_1687351	172.2521	0.01428571
ILMN_2185563	279.7508	0.001298701
ILMN_1716264	80.53482	0.887013
ILMN_1711828	143.4935	0.02727273
ILMN_2115218	204.08	0.005194805
ILMN_2108709	370.415	0
ILMN_1690465	85.30886	0.5662338
ILMN_1661833	272.7845	0.001298701
ILMN_1689908	1326.268	0
ILMN_1794070	133.2529	0.03766234
ILMN_2148507	111.579	0.07272727
ILMN_1660183	88.97233	0.3831169
ILMN_1667830	86.32555	0.4974026
ILMN_1790351	92.79478	0.2493507
ILMN_1807112	132.3944	0.03896104
ILMN_1672356	108.132	0.08961039
ILMN_1662902	96.53838	0.1792208
ILMN_1675435	100.4569	0.1311688
ILMN_1659156	101.1827	0.1220779
ILMN_2353431	86.93315	0.4701299
ILMN_1787064	96.92156	0.1766234
ILMN_2406335	141.3762	0.02987013
ILMN_1712019	194.5514	0.005194805
ILMN_3190486	85.00401	0.587013
ILMN_3255211	83.28902	0.7233766
ILMN_3192974	96.34387	0.1896104
ILMN_3233098	83.34877	0.7220779
ILMN_1666221	93.75388	0.2311688
ILMN_1682547	93.21666	0.2376623
ILMN_1747839	84.60491	0.6103896
ILMN_1679184	88.022	0.4194805
ILMN_2215824	106.4237	0.0961039
ILMN_1670452	83.59654	0.6961039
ILMN_3244353	80.09305	0.9038961
ILMN_2289424	85.47199	0.5558441
ILMN_2398211	87.6257	0.4376623
ILMN_3240529	80.8549	0.8662338
ILMN_3307747	79.93376	0.9103896
ILMN_1680631	79.1893	0.9324675
ILMN_2181867	85.92529	0.5285714
ILMN_1757147	82.84459	0.7545455
ILMN_1671812	88.05626	0.4168831
ILMN_1799848	100.6744	0.1272727
ILMN_2132599	126.0576	0.04415584
ILMN_2227338	97.8691	0.1597403
ILMN_1747151	95.73721	0.1961039
ILMN_1768202	146.2585	0.02727273
ILMN_2101368	81.61983	0.8246753
ILMN_1740161	99.84785	0.1402597
ILMN_1794063	116.1656	0.05974026
ILMN_1697594	95.56515	0.2025974
ILMN_2232520	114.9387	0.06363636
ILMN_2075643	85.61385	0.5454546
ILMN_1749338	87.46589	0.4506494
ILMN_1756727	94.68198	0.2168831
ILMN_1813607	80.38309	0.8935065
ILMN_1796059	80.83324	0.8675325
ILMN_1730678	1426.73	0
ILMN_1708056	89.25936	0.3688312
ILMN_2214278	105.5244	0.09740259
ILMN_1805985	105.1604	0.09740259
ILMN_1667748	179.3208	0.01168831
ILMN_2119793	99.52267	0.1493506
ILMN_1655766	109.993	0.07922078
ILMN_1758215	88.82037	0.387013
ILMN_2145153	87.37614	0.4532467
ILMN_1798006	93.87598	0.2311688
ILMN_2382431	82.07483	0.8012987
ILMN_1750459	78.5879	0.9558442
ILMN_1686523	88.79431	0.387013
ILMN_2280568	91.71519	0.2805195
ILMN_1780806	89.47458	0.3623376
ILMN_2189614	100.5857	0.1311688
ILMN_1756417	96.92686	0.1766234
ILMN_1776936	91.69067	0.2818182
ILMN_1710979	157.3953	0.02207792
ILMN_1758846	113.0492	0.06493507
ILMN_1751744	85.19811	0.5714286
ILMN_2091590	89.51994	0.361039
ILMN_1676605	95.45373	0.2038961
ILMN_1779882	96.55316	0.1792208
ILMN_1755049	98.9895	0.1532468
ILMN_2059844	125.9975	0.04415584
ILMN_1733716	109.2304	0.08311688
ILMN_1712298	104.0096	0.1012987
ILMN_1755588	92.70087	0.2506494
ILMN_1669259	251.8381	0.002597403
ILMN_1728957	87.14468	0.4610389
ILMN_1793466	83.38663	0.7168831
ILMN_2367300	89.07365	0.3818182
ILMN_2226304	121.6442	0.05194805
ILMN_3244029	90.27796	0.3207792
ILMN_1772660	220.188	0.003896104
ILMN_1766309	109.8899	0.07922078
ILMN_2341724	127.8856	0.04285714
ILMN_2072045	80.18516	0.9038961
ILMN_1724040	104.1459	0.1
ILMN_1692849	91.25443	0.2987013
ILMN_1698159	89.10815	0.3805195
ILMN_2178587	114.4411	0.06363636
ILMN_2354930	84.83611	0.5922078
ILMN_1779951	85.52753	0.5493507
ILMN_1675937	86.82964	0.474026
ILMN_2048607	139.2018	0.03246753
ILMN_1813669	188.1421	0.006493506
ILMN_1758392	85.72028	0.5402597
ILMN_1696131	107.608	0.09090909
ILMN_2340974	81.78641	0.8181818
ILMN_1751636	89.92779	0.3376623
ILMN_2199658	83.56586	0.6961039
ILMN_1735108	84.55807	0.612987
ILMN_1677487	187.5733	0.007792208
ILMN_2273796	115.7162	0.06363636
ILMN_2370692	92.15392	0.2675325
ILMN_1739645	84.07005	0.6623377
ILMN_3237961	88.39374	0.4025974
ILMN_1767111	111.4124	0.07402597
ILMN_3248094	103.9027	0.1012987
ILMN_3240765	79.46246	0.9207792
ILMN_2228215	98.99584	0.1532468
ILMN_1690154	109.8746	0.07922078
ILMN_1674941	208.4653	0.005194805
ILMN_1675423	82.79909	0.7571428
ILMN_1683824	161.3235	0.01948052
ILMN_1732948	86.86442	0.4727273
ILMN_1709124	97.64566	0.1662338
ILMN_1762629	98.78455	0.1532468
ILMN_1769259	137.6729	0.03246753
ILMN_1798679	114.3002	0.06363636
ILMN_1807945	175.2941	0.01168831
ILMN_1684293	2309.607	0
ILMN_2151412	81.29089	0.8415585
ILMN_1655868	113.719	0.06363636
ILMN_1728191	78.55241	0.9558442
ILMN_1684923	87.80585	0.4285714
ILMN_1763837	522.8954	0
ILMN_1887731	103.8706	0.1012987
ILMN_1670379	87.72282	0.4350649
ILMN_1811877	83.23381	0.725974
ILMN_2387995	87.74058	0.4311688
ILMN_1780894	82.7301	0.7584416
ILMN_1812926	437.5782	0
ILMN_1668044	86.78321	0.4766234
ILMN_1668566	83.91411	0.6727273
ILMN_2184184	2507.659	0
ILMN_1699421	85.52552	0.5506493
ILMN_2380494	250.7435	0.002597403
ILMN_1685170	274.2631	0.001298701
ILMN_1807003	110.5899	0.07792208
ILMN_2412490	81.83656	0.8142857
ILMN_1737612	92.8989	0.2480519
ILMN_1799243	90.75421	0.3077922
ILMN_1711899	182.8648	0.01168831
ILMN_1755937	101.0448	0.1220779
ILMN_2409167	1388.887	0
ILMN_1698100	115.1896	0.06363636
ILMN_2041101	446.1372	0
ILMN_3235632	11190.09	0
ILMN_1798372	86.93408	0.4701299
ILMN_1694548	326.0203	0
ILMN_1711408	98.05354	0.1597403
ILMN_1741003	748.433	0
ILMN_2326591	117.5779	0.05584415
ILMN_1678612	112.6599	0.06623377
ILMN_1662322	177.741	0.01168831
ILMN_1703791	625.716	0
ILMN_1778087	91.39314	0.2948052
ILMN_2095610	89.32664	0.3649351
ILMN_3242004	89.10209	0.3805195
ILMN_2186983	92.25686	0.2649351
ILMN_2217601	82.36703	0.7844156
ILMN_1709820	267.605	0.001298701
ILMN_1799863	102.8226	0.1064935
ILMN_1741431	143.2705	0.02727273
ILMN_2405185	90.12815	0.3246753
ILMN_1782086	87.95236	0.4207792
ILMN_1813840	183.0213	0.01168831
ILMN_1767113	89.79066	0.3415585
ILMN_1789676	132.1028	0.03896104
ILMN_2387505	81.7138	0.8233766
ILMN_1781983	168.6107	0.01558442
ILMN_2399627	173.1449	0.01298701
ILMN_2399622	192.0308	0.005194805
ILMN_2276598	84.42673	0.6194805
ILMN_1754179	276.0212	0.001298701
ILMN_1805247	115.0991	0.06363636
ILMN_2415467	92.14466	0.2688312
ILMN_1754738	365.2715	0
ILMN_1705861	107.3359	0.09220779
ILMN_1751345	101.8057	0.1142857
ILMN_1712806	113.0335	0.06493507
ILMN_2316173	111.9421	0.06883117
ILMN_1766411	1226.993	0
ILMN_2120273	1254.641	0
ILMN_1768610	80.03465	0.9077922
ILMN_1815306	154.0512	0.02207792
ILMN_2359211	118.3436	0.05324675
ILMN_1673108	89.35868	0.3649351
ILMN_1803779	201.1361	0.005194805
ILMN_1681998	138.3111	0.03246753
ILMN_2331735	184.1213	0.01168831
ILMN_1699598	281.4582	0.001298701
ILMN_2402798	343.5683	0
ILMN_1662426	586.65	0
ILMN_1809957	1829.737	0
ILMN_1768867	582.8254	0
ILMN_1679256	93.08928	0.2415584
ILMN_2284667	82.93422	0.7467533
ILMN_1764945	170.2099	0.01428571
ILMN_2390114	164.8008	0.01688312
ILMN_2362122	173.4961	0.01168831
ILMN_1667086	191.1042	0.005194805
ILMN_1701774	90.84721	0.3064935
ILMN_1676946	150.1442	0.02597403
ILMN_2311761	252.8117	0.002597403
ILMN_1731596	122.5915	0.05064935
ILMN_1669377	262.6403	0.001298701
ILMN_1754531	141.1303	0.03116883
ILMN_1779512	99.02715	0.151948
ILMN_1760466	91.53568	0.2909091
ILMN_1659463	588.2966	0
ILMN_2344798	95.22285	0.2090909
ILMN_2182656	86.92224	0.4701299
ILMN_1668285	93.53762	0.2350649
ILMN_1723626	95.24001	0.2090909
ILMN_2270491	87.90176	0.425974
ILMN_2364928	81.96376	0.8077922
ILMN_1686610	362.8813	0
ILMN_1769918	83.67263	0.6909091
ILMN_1796271	74.82642	0.9948052
ILMN_1699646	87.56305	0.438961
ILMN_1801710	1095.186	0
ILMN_3251699	99.76492	0.1454545
ILMN_1716790	82.86095	0.7532467
ILMN_1740772	563.7065	0
ILMN_2320513	203.9392	0.005194805
ILMN_1662668	81.53423	0.8311688
ILMN_1659950	113.2847	0.06493507
ILMN_1656951	120.4999	0.05194805
ILMN_1689431	109.9143	0.07922078
ILMN_1708833	114.0999	0.06363636
ILMN_1740052	87.77058	0.4298701
ILMN_1718023	319.0115	0
ILMN_2319344	315.5847	0
ILMN_1661886	494.4174	0
ILMN_1652505	156.4195	0.02207792
ILMN_1658472	402.9165	0
ILMN_2398388	144.3982	0.02727273
ILMN_1767816	212.3252	0.003896104
ILMN_1815051	244.0569	0.002597403
ILMN_1793598	156.1819	0.02207792
ILMN_2128293	117.6531	0.05454545
ILMN_1788135	92.51107	0.2571429
ILMN_1793360	88.1129	0.4142857
ILMN_3243695	88.3102	0.4064935
ILMN_1808597	78.66255	0.9558442
ILMN_1689353	93.00501	0.2454545
ILMN_1700183	79.67545	0.9116883
ILMN_2396198	84.13338	0.6545454
ILMN_1763834	110.3755	0.07792208
ILMN_2081465	107.5849	0.09090909
ILMN_1710482	383.4025	0
ILMN_1796737	92.75041	0.2506494
ILMN_1690884	88.66727	0.3948052
ILMN_1729533	227.424	0.003896104
ILMN_1688543	83.12284	0.7324675
ILMN_1675706	81.79797	0.8155844
ILMN_1754055	86.93826	0.4701299
ILMN_1664024	82.80896	0.7558442
ILMN_1697925	278.6399	0.001298701
ILMN_1813881	83.11359	0.7337663
