PROBE_ID	7677153059_K.VALUE	7677153059_K.Detection Pval
ILMN_1657862	235.5242	0
ILMN_1770412	466.2885	0
ILMN_1712786	130.3659	0.04935065
ILMN_1680111	119.226	0.1116883
ILMN_1791006	118.7318	0.1168831
ILMN_1714567	1793.381	0
ILMN_1792495	119.811	0.1103896
ILMN_1752159	122.1643	0.09220779
ILMN_3243156	94.9359	0.612987
ILMN_1812640	2450.659	0
ILMN_2162799	132.9983	0.04025974
ILMN_1782679	84.02892	0.9207792
ILMN_1703617	227.6519	0
ILMN_1798308	422.7048	0
ILMN_1730625	93.57146	0.6493506
ILMN_1696512	164.3362	0.01298701
ILMN_2164164	92.16926	0.6935065
ILMN_3240117	447.6819	0
ILMN_1703538	1311.193	0
ILMN_1792473	1932.061	0
ILMN_1771827	214.6188	0.001298701
ILMN_3246401	137.4489	0.03376623
ILMN_1770725	88.25475	0.8090909
ILMN_2313821	150.76	0.02727273
ILMN_1717357	125.2428	0.06753246
ILMN_1668408	126.5493	0.06233766
ILMN_1667183	89.11917	0.7831169
ILMN_1712639	99.85652	0.4350649
ILMN_1704173	92.13783	0.6935065
ILMN_1797974	123.37	0.08181818
ILMN_1688625	165.4255	0.01168831
ILMN_1776916	122.376	0.09090909
ILMN_2113340	111.2244	0.2
ILMN_1669557	96.27547	0.5688311
ILMN_3307874	99.77477	0.4376623
ILMN_2214232	85.58223	0.8818182
ILMN_1681301	292.0313	0
ILMN_1673252	220.2206	0.001298701
ILMN_2103841	284.5945	0
ILMN_2368268	110.2555	0.2051948
ILMN_2415292	99.80939	0.4363636
ILMN_1670282	104.7076	0.3103896
ILMN_2261519	4465.917	0
ILMN_1791236	88.42162	0.8051948
ILMN_1723521	84.88438	0.9
ILMN_2242299	89.94092	0.7623377
ILMN_2312764	102.195	0.3766234
ILMN_1779965	160.1559	0.01428571
ILMN_1670542	133.0663	0.04025974
ILMN_1655645	132.1736	0.04415584
ILMN_1716053	217.1853	0.001298701
ILMN_3236458	132.5267	0.04285714
ILMN_1778173	248.7479	0
ILMN_2338038	102.1583	0.3766234
ILMN_1686522	98.18143	0.4987013
ILMN_1764090	99.21532	0.4610389
ILMN_1798249	103.1328	0.3493507
ILMN_1656593	124.5273	0.07272727
ILMN_2283473	96.43547	0.5545455
ILMN_2387712	116.1751	0.1350649
ILMN_1684305	98.64658	0.4844156
ILMN_1712530	87.1835	0.8337662
ILMN_1662598	90.07991	0.7584416
ILMN_1718808	159.6506	0.01558442
ILMN_1783818	87.45669	0.8285714
ILMN_2293758	257.2162	0
ILMN_1735539	120.3212	0.1064935
ILMN_2280189	166.6622	0.01168831
ILMN_1693220	260.4805	0
ILMN_1684836	103.8065	0.3324675
ILMN_1715532	104.7398	0.3090909
ILMN_1686846	105.5452	0.2883117
ILMN_2308950	88.9315	0.7896104
ILMN_1709101	235.6094	0
ILMN_1752247	258.6558	0
ILMN_2396956	770.8192	0
ILMN_1679987	80.64912	0.9662338
ILMN_1673542	88.32623	0.8077922
ILMN_1802537	82.6308	0.938961
ILMN_1675507	106.0568	0.2805195
ILMN_1691959	87.21678	0.8311688
ILMN_1737754	108.0018	0.2454545
ILMN_1808905	92.10135	0.6948052
ILMN_2268556	108.2091	0.2376623
ILMN_2253207	88.93271	0.7896104
ILMN_1734794	90.31457	0.7506493
ILMN_1690818	120.0779	0.1077922
ILMN_1770758	104.9508	0.3038961
ILMN_2293529	91.46317	0.7116883
ILMN_1703049	98.98357	0.4688312
ILMN_1733690	171.4811	0.01038961
ILMN_2410406	94.2472	0.6246753
ILMN_1741572	213.0526	0.001298701
ILMN_1768962	180.7717	0.009090909
ILMN_2400663	75.455	0.9987013
ILMN_2396691	83.82695	0.925974
ILMN_1802799	263.0323	0
ILMN_1679383	117.2235	0.1272727
ILMN_1658337	321.0806	0
ILMN_2148847	700.3193	0
ILMN_1770673	1100.377	0
ILMN_2205785	91.3885	0.712987
ILMN_1728047	287.176	0
ILMN_1774938	106.0154	0.2805195
ILMN_2380771	360.4758	0
ILMN_1701731	382.7	0
ILMN_1672148	117.0522	0.1298701
ILMN_2278335	93.9543	0.6337662
ILMN_1662507	78.04528	0.9896104
ILMN_1668617	110.518	0.2038961
ILMN_1719154	105.8953	0.2844156
ILMN_1773417	82.77405	0.9363636
ILMN_2412336	111.564	0.1922078
ILMN_3237488	101.1624	0.4025974
ILMN_1730191	121.5381	0.09740259
ILMN_1713124	230.6027	0
ILMN_1668880	73.5346	1
ILMN_1687757	123.4741	0.08181818
ILMN_3307911	108.6823	0.2285714
ILMN_1685803	112.221	0.1818182
ILMN_1692661	124.4539	0.07272727
ILMN_2157277	6644.695	0
ILMN_1694985	121.7798	0.0961039
ILMN_1677043	268.5653	0
ILMN_2145396	157.9091	0.01688312
ILMN_1718483	97.65684	0.5181818
ILMN_3243152	120.938	0.1025974
ILMN_2388507	643.2488	0
ILMN_2410909	906.1871	0
ILMN_1748661	81.34917	0.9571428
ILMN_1726906	128.8241	0.05324675
ILMN_1743347	107.8673	0.2454545
ILMN_1733598	129.7105	0.05064935
ILMN_1757130	112.1264	0.1818182
ILMN_2325612	110.5258	0.2038961
ILMN_2325610	115.8916	0.1350649
ILMN_2377240	429.6807	0
ILMN_1665982	161.0122	0.01428571
ILMN_2404657	97.63543	0.5181818
ILMN_1747577	163.7966	0.01298701
ILMN_1679898	124.6016	0.07272727
ILMN_1700047	132.3497	0.04285714
ILMN_2385647	94.0956	0.6311688
ILMN_1728309	97.24405	0.5311688
ILMN_1708323	132.3149	0.04285714
ILMN_2367126	224.3615	0
ILMN_2271875	74.474	0.9987013
ILMN_1782939	106.7024	0.2688312
ILMN_1682763	112.6223	0.1779221
ILMN_1670870	148.5823	0.02857143
ILMN_2051381	175.8779	0.01038961
ILMN_2302716	122.2083	0.09220779
ILMN_2096372	152.8022	0.02597403
ILMN_1709348	225.811	0
ILMN_1748538	99.06417	0.4636364
ILMN_2383707	88.24829	0.8090909
ILMN_1807439	103.2933	0.3428572
ILMN_2139970	80.36456	0.9701298
ILMN_2150894	105.7089	0.287013
ILMN_1675398	90.53497	0.7428572
ILMN_1802167	102.9644	0.3532467
ILMN_1736539	211.6485	0.001298701
ILMN_2182980	90.61472	0.738961
ILMN_1793859	244.1973	0
ILMN_1702503	112.5917	0.1779221
ILMN_1667564	95.92936	0.5779221
ILMN_1794825	239.3178	0
ILMN_2401641	144.0546	0.03376623
ILMN_1727965	91.58109	0.7038961
ILMN_1728662	177.0455	0.01038961
ILMN_2363880	83.4409	0.9311689
ILMN_1761514	99.72713	0.438961
ILMN_1763666	77.94487	0.9896104
ILMN_2244841	99.65544	0.4428571
ILMN_1656368	94.0833	0.6311688
ILMN_1696099	132.9146	0.04025974
ILMN_2406557	94.28493	0.6233766
ILMN_2372403	103.0806	0.3493507
ILMN_2372398	137.8518	0.03376623
ILMN_1785284	183.2411	0.009090909
ILMN_2096985	111.6309	0.1909091
ILMN_1687508	114.7948	0.1506494
ILMN_1763461	97.37798	0.525974
ILMN_2365176	115.5265	0.1363636
ILMN_1699258	105.9796	0.2844156
ILMN_1681938	107.778	0.2467532
ILMN_1761804	1078.954	0
ILMN_1681374	94.36009	0.6207792
ILMN_1736700	1011.694	0
ILMN_2251253	110.743	0.2038961
ILMN_1741148	683.8361	0
ILMN_1747716	134.231	0.03896104
ILMN_1755974	372.015	0
ILMN_1718093	97.42363	0.5220779
ILMN_3243268	113.2886	0.1714286
ILMN_1730304	91.8787	0.6974026
ILMN_1666325	155.2976	0.02077922
ILMN_3251482	118.1241	0.1194805
ILMN_1660856	151.0623	0.02597403
ILMN_2120982	100.8241	0.412987
ILMN_1743995	103.4095	0.338961
ILMN_2147503	106.5584	0.2701299
ILMN_1761456	172.7248	0.01038961
ILMN_1743635	252.0152	0
ILMN_2191822	93.53617	0.6493506
ILMN_2131293	76.63536	0.9935065
ILMN_1782084	132.4917	0.04285714
ILMN_1737945	115.0439	0.1441558
ILMN_1722688	134.0023	0.03896104
ILMN_1806845	121.4144	0.09740259
ILMN_1711886	231.6742	0
ILMN_1664449	213.5397	0.001298701
ILMN_1771411	228.1562	0
ILMN_2365686	154.12	0.02207792
ILMN_2271014	111.518	0.1922078
ILMN_1685413	193.726	0.005194805
ILMN_1732809	148.0663	0.02987013
ILMN_1753135	92.7915	0.6766234
ILMN_2276750	170.8727	0.01038961
ILMN_1758038	169.4902	0.01038961
ILMN_2375973	127.985	0.05584415
ILMN_1690252	170.314	0.01038961
ILMN_2134062	161.0257	0.01428571
ILMN_1805673	116.8609	0.1298701
ILMN_1657283	1148.172	0
ILMN_1808792	210.1263	0.001298701
ILMN_1761764	164.3821	0.01298701
ILMN_1779190	115.4511	0.1363636
ILMN_1796946	85.05898	0.8974026
ILMN_1784583	110.9191	0.2038961
ILMN_1681046	100.9264	0.4116883
ILMN_1709474	118.7097	0.1168831
ILMN_3237132	79.08311	0.9857143
ILMN_1713731	135.0867	0.03896104
ILMN_1692332	102.9772	0.3532467
ILMN_2137544	117.1059	0.1285714
ILMN_1735987	129.9828	0.05064935
ILMN_1676042	253.6474	0
ILMN_1783443	213.4632	0.001298701
ILMN_1729320	127.4711	0.05974026
ILMN_2403534	118.6793	0.1168831
ILMN_2276904	96.04729	0.5753247
ILMN_1751975	106.4681	0.274026
ILMN_2393149	126.5896	0.06233766
ILMN_1680996	1951.776	0
ILMN_1792150	93.73858	0.6441559
ILMN_1651466	100.4071	0.4285714
ILMN_1797875	3936.798	0
ILMN_1678255	103.509	0.3376623
ILMN_1752669	271.7494	0
ILMN_2078697	429.7058	0
ILMN_1811238	97.01558	0.5350649
ILMN_1734630	151.6436	0.02597403
ILMN_1701603	1283.365	0
ILMN_1693789	3159.649	0
ILMN_1801851	234.3665	0
ILMN_1750256	202.5857	0.005194805
ILMN_1700596	131.1828	0.04675325
ILMN_1702322	102.8612	0.3545454
ILMN_1690636	181.6955	0.009090909
ILMN_1792449	87.96745	0.8142857
ILMN_1765674	101.4261	0.3935065
ILMN_1787314	256.8965	0
ILMN_1663897	139.0086	0.03376623
ILMN_1800958	107.5085	0.2558441
ILMN_1760889	115.761	0.1350649
ILMN_3236443	136.6301	0.03766234
ILMN_2191902	150.8059	0.02597403
ILMN_1729325	128.3967	0.05454545
ILMN_1803384	84.00386	0.9207792
ILMN_1797432	80.82322	0.9636363
ILMN_1794728	143.0619	0.03376623
ILMN_1715988	101.9805	0.3792208
ILMN_1713315	90.56985	0.7402598
ILMN_2194619	114.9058	0.1454545
ILMN_3246673	172.4122	0.01038961
ILMN_1759670	151.8631	0.02597403
ILMN_2367172	100.7525	0.4168831
ILMN_1792741	127.1887	0.05974026
ILMN_1794384	98.13511	0.5012987
ILMN_1688019	109.946	0.2077922
ILMN_1751092	89.44708	0.7766234
ILMN_1697611	106.9469	0.2623377
ILMN_1695446	85.21725	0.8909091
ILMN_1662681	95.62389	0.5883117
ILMN_1788462	454.682	0
ILMN_1667994	294.1754	0
ILMN_1788239	91.28955	0.7155844
ILMN_1695759	148.7313	0.02857143
ILMN_2397406	95.7438	0.5818182
ILMN_1727258	94.35421	0.6207792
ILMN_1723116	220.8269	0.001298701
ILMN_1666258	165.2719	0.01168831
ILMN_1660995	97.07268	0.5350649
ILMN_1736412	118.1944	0.1181818
ILMN_1778723	2074.604	0
ILMN_1765460	102.9073	0.3532467
ILMN_1725896	86.20853	0.8675325
ILMN_1738233	120.5157	0.1038961
ILMN_1670506	133.6063	0.03896104
ILMN_1779374	149.6258	0.02857143
ILMN_2394242	102.2714	0.374026
ILMN_1727023	149.7854	0.02857143
ILMN_1683901	110.5098	0.2038961
ILMN_1750880	124.9585	0.06883117
ILMN_1792409	118.4041	0.1181818
ILMN_1748141	120.1625	0.1077922
ILMN_1778788	130.8896	0.04675325
ILMN_1759312	92.05193	0.6961039
ILMN_1701589	91.47949	0.7103896
ILMN_1696830	80.85879	0.9636363
ILMN_1786899	101.6208	0.3857143
ILMN_1774447	115.3203	0.1363636
ILMN_1660854	139.2658	0.03376623
ILMN_1665307	114.691	0.151948
ILMN_1731223	127.3967	0.05974026
ILMN_1685834	78.74587	0.9883117
ILMN_1725297	93.02112	0.6675324
ILMN_1665331	206.3543	0.002597403
ILMN_1713927	88.22322	0.8090909
ILMN_1797796	114.6093	0.151948
ILMN_2294762	339.1278	0
ILMN_2408219	86.87538	0.8415585
ILMN_2094262	119.1515	0.1116883
ILMN_2094261	124.884	0.07012987
ILMN_1726327	145.2124	0.03246753
ILMN_1663313	1038.577	0
ILMN_1719031	103.8221	0.3324675
ILMN_2131123	96.51082	0.5545455
ILMN_1801303	190.1313	0.007792208
ILMN_1751102	89.28288	0.7818182
ILMN_1694882	145.1323	0.03246753
ILMN_2073157	111.7421	0.1883117
ILMN_1785742	96.20647	0.5688311
ILMN_2309549	97.04623	0.5350649
ILMN_1801606	510.1279	0
ILMN_1664435	90.38959	0.7493507
ILMN_1804812	198.3204	0.005194805
ILMN_1659553	198.6457	0.005194805
ILMN_1770378	134.7545	0.03896104
ILMN_2343563	130.3911	0.04935065
ILMN_1726281	97.47617	0.5207792
ILMN_1753773	153.7022	0.02337662
ILMN_1722102	185.4677	0.007792208
ILMN_1674988	84.84538	0.9025974
ILMN_1793894	648.9406	0
ILMN_1733096	105.925	0.2844156
ILMN_1813243	104.7218	0.3090909
ILMN_1802973	289.0014	0
ILMN_1723177	569.8104	0
ILMN_2199284	115.6811	0.1350649
ILMN_1696974	123.7841	0.07792208
ILMN_1760727	209.63	0.001298701
ILMN_1665871	147.5845	0.02987013
ILMN_1736340	460.3015	0
ILMN_1677723	143.352	0.03376623
ILMN_2086890	126.8146	0.06103896
ILMN_3250067	102.0159	0.3792208
ILMN_3250879	87.19785	0.8337662
ILMN_1774207	87.36237	0.8285714
ILMN_1758443	96.5705	0.5519481
ILMN_1669773	109.4225	0.2142857
ILMN_2145501	106.9315	0.2636364
ILMN_1772612	103.5615	0.3363636
ILMN_1695193	105.2982	0.2935065
ILMN_2143220	90.2345	0.7519481
ILMN_1674376	80.57708	0.9675325
ILMN_2386444	118.6858	0.1168831
ILMN_1707727	89.56997	0.7727273
ILMN_2166696	94.02139	0.6324675
ILMN_1725518	98.95785	0.4688312
ILMN_1813361	121.2969	0.0987013
ILMN_2317186	112.7588	0.1779221
ILMN_1684694	100.2429	0.4311688
ILMN_1776363	83.02824	0.9337662
ILMN_1652729	95.52805	0.5922078
ILMN_1661875	141.1867	0.03376623
ILMN_2390609	120.8548	0.1025974
ILMN_1651943	80.49645	0.9701298
ILMN_2112829	97.86796	0.5090909
ILMN_2112834	80.79143	0.9649351
ILMN_1813139	241.4814	0
ILMN_1811239	99.29642	0.4545455
ILMN_1794470	359.0605	0
ILMN_1801464	231.3749	0
ILMN_1735364	135.0991	0.03896104
ILMN_1660778	123.9001	0.07792208
ILMN_1692080	88.70351	0.7961039
ILMN_1765091	246.3288	0
ILMN_2341382	123.3368	0.08181818
ILMN_1778304	88.69418	0.7974026
ILMN_1766560	117.426	0.125974
ILMN_3241218	252.3224	0
ILMN_1797873	89.256	0.7818182
ILMN_3243457	93.91338	0.635065
ILMN_3249608	220.9308	0.001298701
ILMN_1675483	183.8736	0.009090909
ILMN_2251062	93.51741	0.651948
ILMN_1799369	94.62453	0.6194805
ILMN_1784292	162.0866	0.01298701
ILMN_1687351	210.2132	0.001298701
ILMN_2185563	235.6459	0
ILMN_1716264	112.1106	0.1818182
ILMN_1711828	211.4655	0.001298701
ILMN_2115218	228.8126	0
ILMN_2108709	407.1258	0
ILMN_1690465	89.07916	0.7831169
ILMN_1661833	413.6758	0
ILMN_1689908	981.6069	0
ILMN_1794070	134.3055	0.03896104
ILMN_2148507	140.0581	0.03376623
ILMN_1660183	90.38255	0.7493507
ILMN_1667830	120.4455	0.1051948
ILMN_1790351	102.5649	0.3649351
ILMN_1807112	147.8398	0.02987013
ILMN_1672356	300.1168	0
ILMN_1662902	116.1161	0.1350649
ILMN_1675435	102.9845	0.3532467
ILMN_1659156	124.8485	0.07012987
ILMN_2353431	109.4933	0.2142857
ILMN_1787064	111.8592	0.1844156
ILMN_2406335	159.4033	0.01558442
ILMN_1712019	216.2561	0.001298701
ILMN_3190486	107.0323	0.2623377
ILMN_3255211	99.48728	0.4467532
ILMN_3192974	113.0103	0.1753247
ILMN_3233098	85.21568	0.8909091
ILMN_1666221	111.9328	0.1831169
ILMN_1682547	91.89657	0.6974026
ILMN_1747839	112.8374	0.1766234
ILMN_1679184	121.088	0.1
ILMN_2215824	166.9293	0.01168831
ILMN_1670452	104.2601	0.3233766
ILMN_3244353	93.99852	0.6324675
ILMN_2289424	83.90925	0.9220779
ILMN_2398211	99.27209	0.4545455
ILMN_3240529	95.5473	0.5922078
ILMN_3307747	90.07361	0.7584416
ILMN_1680631	98.08182	0.5038961
ILMN_2181867	82.25768	0.9428571
ILMN_1757147	118.6173	0.1168831
ILMN_1671812	95.52944	0.5922078
ILMN_1799848	138.663	0.03376623
ILMN_2132599	133.4557	0.03896104
ILMN_2227338	123.0448	0.08311688
ILMN_1747151	104.9096	0.3051948
ILMN_1768202	176.144	0.01038961
ILMN_2101368	79.55624	0.9818182
ILMN_1740161	109.0667	0.2220779
ILMN_1794063	131.8989	0.04675325
ILMN_1697594	108.1059	0.2415584
ILMN_2232520	160.0458	0.01558442
ILMN_2075643	84.48193	0.9090909
ILMN_1749338	110.5975	0.2038961
ILMN_1756727	106.5901	0.2701299
ILMN_1813607	79.44149	0.9818182
ILMN_1796059	92.39405	0.6883117
ILMN_1730678	2512.812	0
ILMN_1708056	99.18298	0.4610389
ILMN_2214278	112.9772	0.1753247
ILMN_1805985	125.5704	0.06623377
ILMN_1667748	171.4938	0.01038961
ILMN_2119793	118.5555	0.1181818
ILMN_1655766	92.82281	0.674026
ILMN_1758215	126.234	0.06363636
ILMN_2145153	82.65387	0.938961
ILMN_1798006	115.41	0.1363636
ILMN_2382431	103.5092	0.3376623
ILMN_1750459	84.93993	0.9
ILMN_1686523	98.81967	0.4779221
ILMN_2280568	188.0895	0.007792208
ILMN_1780806	255.5662	0
ILMN_2189614	108.5208	0.2324675
ILMN_1756417	105.4428	0.2935065
ILMN_1776936	89.39574	0.7792208
ILMN_1710979	153.1133	0.02597403
ILMN_1758846	129.5449	0.05064935
ILMN_1751744	96.51884	0.5545455
ILMN_2091590	98.91945	0.4701299
ILMN_1676605	100.5223	0.4220779
ILMN_1779882	126.6137	0.06233766
ILMN_1755049	143.0291	0.03376623
ILMN_2059844	275.3774	0
ILMN_1733716	131.058	0.04675325
ILMN_1712298	127.649	0.05714286
ILMN_1755588	111.2552	0.2
ILMN_1669259	308.1075	0
ILMN_1728957	89.53577	0.774026
ILMN_1793466	102.8241	0.3571429
ILMN_2367300	105.878	0.2844156
ILMN_2226304	121.0627	0.1
ILMN_3244029	98.16528	0.4987013
ILMN_1772660	188.3842	0.007792208
ILMN_1766309	125.9541	0.06493507
ILMN_2341724	158.9341	0.01688312
ILMN_2072045	86.1516	0.8675325
ILMN_1724040	117.8386	0.1246753
ILMN_1692849	110.3564	0.2051948
ILMN_1698159	99.04652	0.4649351
ILMN_2178587	159.2548	0.01558442
ILMN_2354930	90.2193	0.7519481
ILMN_1779951	93.56482	0.6493506
ILMN_1675937	104.9321	0.3038961
ILMN_2048607	139.6755	0.03376623
ILMN_1813669	201.1345	0.005194805
ILMN_1758392	97.54832	0.5194805
ILMN_1696131	106.4239	0.274026
ILMN_2340974	92.30006	0.6909091
ILMN_1751636	97.95341	0.5090909
ILMN_2199658	81.34146	0.9571428
ILMN_1735108	90.17796	0.7519481
ILMN_1677487	237.5023	0
ILMN_2273796	126.4188	0.06233766
ILMN_2370692	101.8798	0.3805195
ILMN_1739645	89.16309	0.7831169
ILMN_3237961	98.90163	0.4727273
ILMN_1767111	119.0809	0.112987
ILMN_3248094	141.3972	0.03376623
ILMN_3240765	106.1852	0.2753247
ILMN_2228215	110.8761	0.2038961
ILMN_1690154	108.2617	0.2363636
ILMN_1674941	265.6509	0
ILMN_1675423	83.43947	0.9311689
ILMN_1683824	152.2586	0.02597403
ILMN_1732948	92.9541	0.6675324
ILMN_1709124	111.5472	0.1922078
ILMN_1762629	121.8023	0.0961039
ILMN_1769259	162.0322	0.01298701
ILMN_1798679	133.1274	0.04025974
ILMN_1807945	147.0701	0.02987013
ILMN_1684293	2186.241	0
ILMN_2151412	93.53474	0.6493506
ILMN_1655868	119.3999	0.1116883
ILMN_1728191	93.02936	0.6675324
ILMN_1684923	107.3937	0.2571429
ILMN_1763837	531.9996	0
ILMN_1887731	127.1296	0.05974026
ILMN_1670379	86.38971	0.8623376
ILMN_1811877	89.09113	0.7831169
ILMN_2387995	97.96912	0.5077922
ILMN_1780894	86.69532	0.8506494
ILMN_1812926	576.9732	0
ILMN_1668044	89.28731	0.7818182
ILMN_1668566	98.96297	0.4688312
ILMN_2184184	2094.579	0
ILMN_1699421	103.2473	0.3428572
ILMN_2380494	283.8142	0
ILMN_1685170	434.9273	0
ILMN_1807003	190.5131	0.007792208
ILMN_2412490	86.61351	0.8545455
ILMN_1737612	116.2349	0.1350649
ILMN_1799243	83.36565	0.9324675
ILMN_1711899	218.4221	0.001298701
ILMN_1755937	109.0354	0.2233766
ILMN_2409167	1509.024	0
ILMN_1698100	104.2707	0.3233766
ILMN_2041101	295.8484	0
ILMN_3235632	8474.427	0
ILMN_1798372	103.3118	0.3428572
ILMN_1694548	239.4806	0
ILMN_1711408	105.2332	0.2948052
ILMN_1741003	677.1683	0
ILMN_2326591	121.8513	0.09350649
ILMN_1678612	149.3894	0.02857143
ILMN_1662322	217.1362	0.001298701
ILMN_1703791	462.0611	0
ILMN_1778087	96.81941	0.5415584
ILMN_2095610	95.25477	0.6
ILMN_3242004	97.01263	0.5350649
ILMN_2186983	98.66756	0.4844156
ILMN_2217601	87.65856	0.8233766
ILMN_1709820	270.2863	0
ILMN_1799863	106.1367	0.2766234
ILMN_1741431	139.3953	0.03376623
ILMN_2405185	113.4281	0.1701299
ILMN_1782086	98.83012	0.4779221
ILMN_1813840	185.9846	0.007792208
ILMN_1767113	101.4947	0.3909091
ILMN_1789676	108.6121	0.2298701
ILMN_2387505	84.46959	0.9103896
ILMN_1781983	195.2007	0.005194805
ILMN_2399627	243.821	0
ILMN_2399622	203.001	0.005194805
ILMN_2276598	85.94018	0.8753247
ILMN_1754179	310.485	0
ILMN_1805247	135.9068	0.03896104
ILMN_2415467	120.5342	0.1038961
ILMN_1754738	353.3762	0
ILMN_1705861	116.0208	0.1350649
ILMN_1751345	132.9776	0.04025974
ILMN_1712806	132.493	0.04285714
ILMN_2316173	130.4129	0.04935065
ILMN_1766411	961.7202	0
ILMN_2120273	1059.799	0
ILMN_1768610	84.54169	0.9090909
ILMN_1815306	160.4602	0.01428571
ILMN_2359211	140.7762	0.03376623
ILMN_1673108	98.57391	0.4883117
ILMN_1803779	197.3216	0.005194805
ILMN_1681998	146.7697	0.02987013
ILMN_2331735	213.2169	0.001298701
ILMN_1699598	232.251	0
ILMN_2402798	243.4438	0
ILMN_1662426	558.8118	0
ILMN_1809957	1304.34	0
ILMN_1768867	598.0687	0
ILMN_1679256	123.841	0.07792208
ILMN_2284667	97.4177	0.5246753
ILMN_1764945	164.4434	0.01298701
ILMN_2390114	195.76	0.005194805
ILMN_2362122	211.5718	0.001298701
ILMN_1667086	244.6658	0
ILMN_1701774	91.53361	0.7064935
ILMN_1676946	159.1373	0.01558442
ILMN_2311761	250.5104	0
ILMN_1731596	123.8336	0.07792208
ILMN_1669377	340.7991	0
ILMN_1754531	146.3214	0.02987013
ILMN_1779512	117.5222	0.125974
ILMN_1760466	99.09832	0.4623377
ILMN_1659463	460.8102	0
ILMN_2344798	104.0024	0.3324675
ILMN_2182656	108.4114	0.2324675
ILMN_1668285	95.88421	0.5779221
ILMN_1723626	84.30883	0.9155844
ILMN_2270491	116.8223	0.1298701
ILMN_2364928	92.65533	0.6805195
ILMN_1686610	269.7772	0
ILMN_1769918	82.14443	0.9441559
ILMN_1796271	84.19714	0.9155844
ILMN_1699646	104.5329	0.312987
ILMN_1801710	835.9399	0
ILMN_3251699	113.3762	0.1714286
ILMN_1716790	95.90789	0.5779221
ILMN_1740772	494.6201	0
ILMN_2320513	255.6019	0
ILMN_1662668	92.61159	0.6831169
ILMN_1659950	115.0331	0.1441558
ILMN_1656951	134.1841	0.03896104
ILMN_1689431	95.82878	0.5792208
ILMN_1708833	116.959	0.1298701
ILMN_1740052	99.5891	0.4441558
ILMN_1718023	369.9793	0
ILMN_2319344	362.805	0
ILMN_1661886	517.2098	0
ILMN_1652505	167.2638	0.01168831
ILMN_1658472	417.9048	0
ILMN_2398388	140.2853	0.03376623
ILMN_1767816	221.5604	0.001298701
ILMN_1815051	273.1895	0
ILMN_1793598	218.7328	0.001298701
ILMN_2128293	131.5841	0.04675325
ILMN_1788135	90.85543	0.7272727
ILMN_1793360	97.8946	0.5090909
ILMN_3243695	102.2092	0.3766234
ILMN_1808597	100.7165	0.4181818
ILMN_1689353	89.47114	0.7766234
ILMN_1700183	101.73	0.3831169
ILMN_2396198	93.94552	0.6337662
ILMN_1763834	132.1746	0.04285714
ILMN_2081465	125.7697	0.06623377
ILMN_1710482	239.5292	0
ILMN_1796737	110.951	0.2038961
ILMN_1690884	96.8413	0.5389611
ILMN_1729533	235.4655	0
ILMN_1688543	98.8215	0.4779221
ILMN_1675706	100.6539	0.4207792
ILMN_1754055	104.6163	0.3116883
ILMN_1664024	87.79002	0.8220779
ILMN_1697925	284.1006	0
ILMN_1813881	97.44646	0.5207792
ILMN_1719143	90.25365	0.7506493
ILMN_1680192	207.8636	0.002597403
ILMN_2219466	96.52558	0.5545455
ILMN_1675684	163.4081	0.01298701
ILMN_3307651	160.5777	0.01428571
ILMN_1661572	89.57539	0.7727273
ILMN_2412172	197.2453	0.005194805
ILMN_2296950	117.676	0.1246753
ILMN_1702706	139.9235	0.03376623
ILMN_1710726	150.173	0.02857143
ILMN_1802106	351.9865	0
ILMN_2232478	329.8021	0
ILMN_1664828	153.3652	0.02467532
ILMN_1815425	104.9732	0.3012987
ILMN_1789007	92.74358	0.6779221
ILMN_1802923	87.80877	0.8207792
ILMN_1722070	176.4534	0.01038961
ILMN_1765605	94.43643	0.6194805
ILMN_1780170	98.04382	0.5051948
ILMN_1740938	95.72961	0.5831169
ILMN_1809311	120.4859	0.1038961
ILMN_1761511	85.41499	0.887013
ILMN_1761793	97.51016	0.5194805
ILMN_1688631	102.3081	0.3727273
ILMN_2325338	117.7294	0.1246753
ILMN_2325337	133.0149	0.04025974
