PROBE_ID	7677153062_C.VALUE	7677153062_C.Detection Pval
ILMN_1694979	75.95468	0.4363636
ILMN_1728605	871.3145	0
ILMN_1761476	70.79686	0.7363636
ILMN_1735822	105.3036	0.07142857
ILMN_1668795	79.78445	0.3051948
ILMN_1696375	250.2985	0.003896104
ILMN_2083593	181.4931	0.009090909
ILMN_2083588	211.1958	0.006493506
ILMN_1807088	91.78123	0.1376623
ILMN_3203551	83.84916	0.2207792
ILMN_1777366	80.2279	0.3
ILMN_2289623	80.3864	0.2987013
ILMN_1795911	285.235	0
ILMN_2059886	207.3092	0.006493506
ILMN_2297570	71.2121	0.7103896
ILMN_1769290	130.7916	0.04025974
ILMN_2071429	78.70538	0.3285714
ILMN_1746720	164.3962	0.01428571
ILMN_3310271	74.99487	0.487013
ILMN_1678140	241.9334	0.005194805
ILMN_1706455	237.9476	0.005194805
ILMN_1715505	82.62369	0.2467532
ILMN_1697160	86.08985	0.1896104
ILMN_1718971	672.9747	0
ILMN_1652309	88.8237	0.1571429
ILMN_2401927	75.621	0.451948
ILMN_3243117	95.46428	0.1155844
ILMN_1682123	72.03863	0.6610389
ILMN_2183389	107.5342	0.06493507
ILMN_1685676	70.6664	0.7480519
ILMN_1713129	154.2277	0.01948052
ILMN_2128133	72.48975	0.6415585
ILMN_1810228	141.8407	0.03246753
ILMN_1788166	72.20818	0.6545454
ILMN_1764043	160.4438	0.01558442
ILMN_1737073	102.0303	0.08181818
ILMN_1806415	90.76661	0.1428571
ILMN_2372795	97.81168	0.1064935
ILMN_1799329	96.66849	0.1103896
ILMN_1784356	113.7584	0.05194805
ILMN_1663113	126.7955	0.04025974
ILMN_1738101	75.31314	0.4714286
ILMN_1697086	70.84393	0.7337663
ILMN_2201905	83.27117	0.2376623
ILMN_1680899	97.97093	0.1064935
ILMN_1682818	280.5359	0
ILMN_1785535	92.65828	0.1311688
ILMN_1746846	110.7418	0.06103896
ILMN_1754655	210.021	0.006493506
ILMN_1788394	68.93332	0.8467532
ILMN_1702821	78.15992	0.3480519
ILMN_2323816	67.6625	0.925974
ILMN_1757411	69.45205	0.8233766
ILMN_3307678	68.26122	0.8974026
ILMN_1667504	69.27825	0.8298701
ILMN_1652056	81.094	0.2844156
ILMN_1653665	68.59731	0.874026
ILMN_1769416	124.7907	0.04025974
ILMN_2415634	71.63088	0.6831169
ILMN_2160750	67.93954	0.9116883
ILMN_1741862	63.66189	0.9922078
ILMN_2364131	160.2172	0.01558442
ILMN_1744442	146.9185	0.02857143
ILMN_2198912	80.40769	0.2987013
ILMN_1785821	132.0179	0.03896104
ILMN_2183216	110.1252	0.06103896
ILMN_2204360	71.99442	0.6662338
ILMN_2149793	71.64288	0.6831169
ILMN_2163538	74.73896	0.5012987
ILMN_2163540	75.62424	0.451948
ILMN_2098499	72.59413	0.6324675
ILMN_2080306	72.03265	0.6610389
ILMN_2080309	72.3431	0.648052
ILMN_2143383	76.45793	0.4064935
ILMN_2077896	87.79264	0.1662338
ILMN_2145470	75.20048	0.4818182
ILMN_2055391	80.08401	0.3012987
ILMN_2055396	76.41998	0.4090909
ILMN_1663406	88.16919	0.161039
ILMN_3245112	70.47524	0.7571428
ILMN_3244082	76.60895	0.4012987
ILMN_2089365	71.90127	0.6701299
ILMN_1661523	81.71028	0.2727273
ILMN_2099855	70.10172	0.7935065
ILMN_2099858	80.13474	0.3012987
ILMN_2048223	70.95846	0.7233766
ILMN_2048228	79.46555	0.3116883
ILMN_1716969	85.38085	0.1961039
ILMN_1768489	70.94123	0.7285714
ILMN_2224230	67.67047	0.925974
ILMN_2224231	71.33842	0.7012987
ILMN_3249639	75.11922	0.4857143
ILMN_3236300	74.2979	0.5246753
ILMN_1669640	68.37449	0.8844156
ILMN_3239945	70.54144	0.7519481
ILMN_2066116	65.42157	0.9857143
ILMN_3242632	111.0803	0.06103896
ILMN_1689843	74.34156	0.5233766
ILMN_2164482	84.91412	0.2064935
ILMN_2164478	83.97708	0.2207792
ILMN_2211959	73.00362	0.6025974
ILMN_2211956	74.76853	0.5
ILMN_1673390	77.05236	0.3883117
ILMN_2177389	76.81835	0.4
ILMN_1810319	72.18913	0.6558442
ILMN_2224454	82.55323	0.2467532
ILMN_1736175	66.96395	0.9480519
ILMN_2087817	93.00521	0.1285714
ILMN_3240008	79.27939	0.312987
ILMN_1796326	69.01665	0.8428571
ILMN_2197608	80.60683	0.2961039
ILMN_1758497	91.58378	0.1402597
ILMN_2351269	89.55763	0.1506494
ILMN_1695829	105.2531	0.07142857
ILMN_2288148	68.96229	0.8454546
ILMN_2238132	82.13271	0.261039
ILMN_1692731	187.4283	0.009090909
ILMN_1779579	81.88112	0.2701299
ILMN_1810227	75.54964	0.4584416
ILMN_1755352	73.98218	0.5402597
ILMN_1742981	1047.468	0
ILMN_2148819	3900.372	0
ILMN_1800261	2241.113	0
ILMN_1742167	1467.66	0
ILMN_3251341	552.2871	0
ILMN_1679482	74.21088	0.5285714
ILMN_2215639	92.26305	0.1311688
ILMN_2215640	103.9299	0.07532468
ILMN_1652464	77.31037	0.3818182
ILMN_1677635	63.66532	0.9922078
ILMN_1784300	537.9258	0
ILMN_1793659	86.02805	0.1909091
ILMN_1670385	74.067	0.5350649
ILMN_1665583	216.4259	0.006493506
ILMN_2101885	582.6788	0
ILMN_1710280	1814.073	0
ILMN_2038775	95.26678	0.1168831
ILMN_1680874	142.9541	0.02987013
ILMN_1780769	267.7589	0
ILMN_1791726	150.7591	0.02727273
ILMN_1682459	156.8985	0.01948052
ILMN_1750100	86.89573	0.1844156
ILMN_1702636	89.66598	0.1506494
ILMN_1699489	91.70411	0.1376623
ILMN_2178994	72.18732	0.6558442
ILMN_1749253	92.97287	0.1298701
ILMN_2134888	79.38118	0.3116883
ILMN_1764398	97.86318	0.1064935
ILMN_1663607	69.52208	0.8207792
ILMN_1698646	72.55701	0.638961
ILMN_1728024	89.76389	0.1506494
ILMN_1695731	117.0453	0.04935065
ILMN_2367743	99.31744	0.0961039
ILMN_1701052	306.0257	0
ILMN_1775074	224.1024	0.006493506
ILMN_1696110	80.02316	0.3025974
ILMN_1792173	134.8434	0.03636364
ILMN_1803045	125.3002	0.04025974
ILMN_2412571	105.4815	0.07012987
ILMN_1766803	207.1747	0.006493506
ILMN_1770203	83.54261	0.2233766
ILMN_1738369	265.0527	0.001298701
ILMN_1781374	114.0484	0.05194805
ILMN_1682783	1458.689	0
ILMN_2163547	63.71031	0.9922078
ILMN_2091221	75.53318	0.4610389
ILMN_1719199	175.1833	0.01038961
ILMN_2337740	126.8576	0.04025974
ILMN_1720965	153.7944	0.02077922
ILMN_2255605	75.98791	0.4363636
ILMN_1707350	70.90361	0.7311688
ILMN_1804329	121.6649	0.04415584
ILMN_1774689	69.23586	0.8337662
ILMN_2354547	72.95683	0.6051948
ILMN_2191568	388.4533	0
ILMN_1776852	67.26254	0.9402598
ILMN_1786108	96.8419	0.1103896
ILMN_1682675	82.99387	0.2402597
ILMN_1681203	99.40694	0.0961039
ILMN_1703305	390.6734	0
ILMN_1672908	79.84308	0.3051948
ILMN_1721383	105.4759	0.07012987
ILMN_1677429	71.65759	0.6831169
ILMN_1742730	79.12435	0.3142857
ILMN_1781121	83.81488	0.2233766
ILMN_2214144	152.6994	0.02337662
ILMN_1726967	81.98884	0.2675325
ILMN_1741143	210.3227	0.006493506
ILMN_1737084	326.2862	0
ILMN_2107482	70.65291	0.7480519
ILMN_2038776	1704.472	0
ILMN_1680314	1284.01	0
ILMN_1654457	85.7126	0.1935065
ILMN_1771862	147.8481	0.02727273
ILMN_1783753	865.465	0
ILMN_1799367	312.8404	0
ILMN_1662848	107.0285	0.06623377
ILMN_1709740	83.82428	0.2220779
ILMN_1659437	672.2374	0
ILMN_1669460	72.38353	0.6467533
ILMN_1658537	66.03682	0.9753247
ILMN_1653607	74.39714	0.5233766
ILMN_1691334	162.6199	0.01558442
ILMN_2292517	67.58015	0.925974
ILMN_2403965	124.2536	0.04155844
ILMN_1788108	714.4111	0
ILMN_1769082	85.15714	0.2
ILMN_1686434	84.98698	0.2012987
ILMN_1707461	71.72759	0.6792208
ILMN_1731137	129.8286	0.04025974
ILMN_1697448	8750.026	0
ILMN_1756860	117.551	0.04935065
ILMN_1758084	73.25219	0.5961039
ILMN_2056479	210.5276	0.006493506
ILMN_1790218	329.0023	0
ILMN_1748488	92.92915	0.1298701
ILMN_1717056	179.227	0.009090909
ILMN_2324421	235.7782	0.005194805
ILMN_1657893	163.4034	0.01558442
ILMN_1653904	189.7363	0.009090909
ILMN_1669083	121.3062	0.04545455
ILMN_2188155	71.18114	0.7116883
ILMN_1678310	72.28654	0.6506494
ILMN_1676955	1435.156	0
ILMN_3223126	390.3578	0
ILMN_3297126	296.7892	0
ILMN_1806040	91.87696	0.1376623
ILMN_1788774	74.38969	0.5233766
ILMN_1740169	86.50517	0.187013
ILMN_2108808	69.46904	0.8220779
ILMN_1778977	4781.368	0
ILMN_2054652	73.51807	0.5714286
ILMN_1775677	243.1942	0.005194805
ILMN_2248725	92.75047	0.1311688
ILMN_2325185	91.23035	0.1415584
ILMN_1736135	187.5961	0.009090909
ILMN_3298694	226.9092	0.005194805
ILMN_1726842	104.6021	0.07142857
ILMN_2395285	147.7398	0.02727273
ILMN_1772113	176.9675	0.01038961
ILMN_2362368	123.8148	0.04155844
ILMN_1773868	290.3161	0
ILMN_1779177	312.7926	0
ILMN_2386269	116.9517	0.04935065
ILMN_1768930	687.906	0
ILMN_2385173	105.1693	0.07142857
ILMN_3239331	76.49101	0.4064935
ILMN_1703273	68.11159	0.9064935
ILMN_1681497	69.58871	0.8181818
ILMN_1758209	80.30599	0.2987013
ILMN_1742461	112.0317	0.05714286
ILMN_1653712	113.8537	0.05194805
ILMN_3297945	773.3461	0
ILMN_1742872	92.10105	0.1350649
ILMN_2324157	266.4973	0.001298701
ILMN_3305339	121.9413	0.04285714
ILMN_1782977	6887.17	0
ILMN_2368576	164.4067	0.01428571
ILMN_1675085	193.6382	0.009090909
ILMN_1794612	460.532	0
ILMN_1807044	427.9571	0
ILMN_1713993	237.3784	0.005194805
ILMN_1807596	363.2495	0
ILMN_1716157	126.4947	0.04025974
ILMN_1814789	427.6979	0
ILMN_2338348	200.1059	0.009090909
ILMN_1684450	72.27258	0.651948
ILMN_3249435	91.12387	0.1415584
ILMN_2191428	3221.687	0
ILMN_1762436	2585.898	0
ILMN_2038773	9480.069	0
ILMN_2331501	9648.577	0
ILMN_2252160	78.77959	0.3246753
ILMN_1678841	76.83312	0.4
ILMN_1683609	496.4872	0
ILMN_1720764	87.61182	0.1688312
ILMN_1689142	146.7797	0.02857143
ILMN_2408450	141.6817	0.03376623
ILMN_1697211	107.255	0.06493507
ILMN_1674703	85.91016	0.1909091
ILMN_1681603	107.1985	0.06493507
ILMN_2307455	391.2153	0
ILMN_1663099	142.0744	0.03246753
ILMN_2301083	84.32548	0.212987
ILMN_1714730	92.10927	0.1350649
ILMN_2265654	72.94037	0.6116883
ILMN_1742958	73.59713	0.5701299
ILMN_1719103	76.92749	0.3948052
ILMN_2127624	75.03513	0.4857143
ILMN_1787988	69.63349	0.812987
ILMN_1699503	135.8577	0.03506494
ILMN_1725644	94.44701	0.1233766
ILMN_1677756	104.306	0.07402597
ILMN_2241679	74.48673	0.5181818
ILMN_2320853	2534.684	0
ILMN_2320850	1579.058	0
ILMN_2292963	81.29984	0.2779221
ILMN_1707084	113.9018	0.05194805
ILMN_3239223	67.57215	0.925974
ILMN_1806778	891.6434	0
ILMN_2371685	189.7316	0.009090909
ILMN_1707475	187.5788	0.009090909
ILMN_1733142	115.2199	0.05064935
ILMN_1669553	99.52016	0.0961039
ILMN_1809652	108.5624	0.06233766
ILMN_1661699	76.65163	0.4
ILMN_1765714	81.95465	0.2701299
ILMN_2390338	302.3361	0
ILMN_1708463	70.51749	0.7558442
ILMN_2164242	403.5465	0
ILMN_1719039	246.5441	0.005194805
ILMN_1814465	182.0312	0.009090909
ILMN_1785179	351.7222	0
ILMN_2297824	79.88946	0.3051948
ILMN_1674633	103.308	0.07662338
ILMN_1757644	252.7253	0.003896104
ILMN_1810474	679.2955	0
ILMN_1725529	91.46945	0.1415584
ILMN_1662934	88.24931	0.161039
ILMN_1664542	98.11883	0.1051948
ILMN_1713759	592.5813	0
ILMN_1772712	197.723	0.009090909
ILMN_2387990	97.07392	0.1103896
ILMN_1693991	78.34786	0.3454545
ILMN_1671362	69.38316	0.825974
ILMN_3297392	84.17886	0.2181818
ILMN_1677877	183.4906	0.009090909
ILMN_1796830	144.6174	0.02857143
ILMN_2252495	76.30919	0.4142857
ILMN_1769520	1509.916	0
ILMN_1703108	316.2533	0
ILMN_1701331	657.6776	0
ILMN_1695790	70.15061	0.787013
ILMN_1662879	69.86113	0.8
ILMN_2161015	76.56139	0.4025974
ILMN_1793651	361.3596	0
ILMN_1772925	73.05798	0.5987013
ILMN_1746579	106.6341	0.06623377
ILMN_1776325	140.2693	0.03376623
ILMN_1683817	368.1833	0
ILMN_3235825	94.4722	0.1233766
ILMN_1675721	95.13663	0.1168831
ILMN_2217289	66.92704	0.9480519
ILMN_1711470	81.18679	0.2818182
ILMN_1725870	73.73504	0.5597402
ILMN_1726107	90.41016	0.1493506
ILMN_1665862	184.4325	0.009090909
ILMN_2400206	70.68347	0.7454545
ILMN_2318869	74.31678	0.5246753
ILMN_2076567	66.75633	0.9545454
ILMN_1770515	236.6731	0.005194805
ILMN_1717420	256.8181	0.002597403
ILMN_2376142	73.82243	0.5545455
ILMN_1783771	187.2293	0.009090909
ILMN_1658874	76.00063	0.4363636
ILMN_1692168	226.8816	0.005194805
ILMN_1743086	77.09873	0.3857143
ILMN_1764549	285.8101	0
ILMN_2391141	241.2509	0.005194805
ILMN_1654323	72.60127	0.6324675
ILMN_1752027	148.0946	0.02727273
ILMN_2181363	371.7118	0
ILMN_1704342	134.8849	0.03636364
ILMN_1739259	249.3726	0.003896104
ILMN_1675674	264.5555	0.001298701
ILMN_1700811	84.34328	0.212987
ILMN_1651872	170.0081	0.01298701
ILMN_1810729	508.232	0
ILMN_1742147	186.7582	0.009090909
ILMN_1806394	79.24435	0.3142857
ILMN_1678814	100.0304	0.09350649
ILMN_2340065	785.9063	0
ILMN_1653646	101.9554	0.08181818
ILMN_1733991	162.867	0.01558442
ILMN_2202481	300.4282	0
ILMN_2290089	74.93385	0.4883117
ILMN_2399503	913.1884	0
ILMN_3248928	111.2083	0.06103896
ILMN_1685855	158.9843	0.01558442
ILMN_1652872	76.95427	0.3948052
ILMN_1774784	97.53826	0.1064935
ILMN_1784410	486.2315	0
ILMN_1798380	109.9884	0.06103896
ILMN_2351611	152.8679	0.02337662
ILMN_1688622	455.097	0
ILMN_1680770	586.5088	0
ILMN_1796639	77.90387	0.3532467
ILMN_1789349	238.6691	0.005194805
ILMN_1748907	179.2442	0.009090909
ILMN_1795964	100.1096	0.09350649
ILMN_1663489	531.6425	0
ILMN_3242176	166.2117	0.01298701
ILMN_1699226	468.4604	0
ILMN_2204726	175.603	0.01038961
ILMN_1741253	192.3412	0.009090909
ILMN_1758293	89.99333	0.1506494
ILMN_1667839	217.7843	0.006493506
ILMN_1726594	69.58961	0.8181818
ILMN_1794914	131.9957	0.03896104
ILMN_3251686	99.26546	0.0961039
ILMN_1747046	68.59588	0.874026
ILMN_1731412	157.6552	0.01818182
ILMN_2394264	91.11054	0.1415584
ILMN_2287147	78.27137	0.3454545
ILMN_1806946	108.136	0.06363636
ILMN_2292334	84.50394	0.2103896
ILMN_3248990	73.4577	0.5805195
ILMN_3240182	66.85699	0.9480519
ILMN_1733116	94.86713	0.1207792
ILMN_1812769	941.1723	0
ILMN_1726798	80.5548	0.2961039
ILMN_2276987	82.21822	0.2571429
ILMN_2277121	72.87996	0.612987
ILMN_1660043	99.85781	0.09350649
ILMN_2376416	268.1543	0
ILMN_1771390	100.7397	0.08701298
ILMN_1776038	175.4569	0.01038961
ILMN_3236556	264.8646	0.001298701
ILMN_1781097	676.4254	0
ILMN_1658624	250.1276	0.003896104
ILMN_1743594	79.51704	0.3116883
ILMN_1731891	81.18839	0.2818182
ILMN_3248521	75.27474	0.4753247
ILMN_3239254	92.74895	0.1311688
ILMN_1757387	102.9105	0.07662338
ILMN_1660111	181.8644	0.009090909
ILMN_1731612	145.4269	0.02857143
ILMN_2371700	175.3936	0.01038961
ILMN_1694890	98.22639	0.1051948
ILMN_1719785	78.92767	0.3233766
ILMN_1768662	87.74142	0.1688312
ILMN_2050255	334.8975	0
ILMN_3300568	70.46001	0.7571428
ILMN_1773497	76.99479	0.3909091
ILMN_1707258	80.02166	0.3025974
ILMN_2084073	106.5479	0.06623377
ILMN_1652413	80.25226	0.3
ILMN_1750469	150.5766	0.02727273
ILMN_1677617	83.22119	0.2376623
ILMN_1685625	688.4523	0
ILMN_1733554	78.85015	0.3233766
ILMN_1750521	81.72901	0.2727273
ILMN_1755992	77.26186	0.3818182
ILMN_1781986	130.0363	0.04025974
ILMN_2366714	127.5914	0.04025974
ILMN_2366710	162.5836	0.01558442
ILMN_1711452	96.13084	0.1103896
ILMN_2408968	81.54111	0.274026
ILMN_2110281	421.7704	0
ILMN_1665737	83.62061	0.2233766
ILMN_2367458	77.62244	0.361039
ILMN_1757646	362.0684	0
ILMN_2113074	130.3247	0.04025974
ILMN_1771601	78.5874	0.3337662
ILMN_1756311	150.6636	0.02727273
ILMN_1736939	123.9704	0.04155844
ILMN_1661966	91.33116	0.1415584
ILMN_1755462	110.9684	0.06103896
ILMN_2360291	176.9959	0.01038961
ILMN_1788387	79.79839	0.3051948
ILMN_1729563	127.0335	0.04025974
ILMN_2389155	188.937	0.009090909
ILMN_2284181	79.17375	0.3142857
ILMN_1654340	105.6853	0.06883117
ILMN_1671969	99.56126	0.0961039
ILMN_2389151	645.5121	0
ILMN_1744817	97.55476	0.1064935
ILMN_1740233	154.7326	0.01948052
ILMN_2206420	92.22326	0.1311688
ILMN_1697967	72.58729	0.6324675
ILMN_1707828	71.57363	0.6896104
ILMN_1752813	90.46394	0.1493506
ILMN_1758907	90.535	0.1467533
ILMN_1706390	69.75306	0.8038961
ILMN_1764607	101.8046	0.08441558
ILMN_2061537	72.55685	0.638961
ILMN_1795872	84.31053	0.212987
ILMN_1828436	74.79417	0.4987013
ILMN_1721926	71.41056	0.6961039
ILMN_3244688	75.8276	0.4376623
ILMN_2121979	79.72842	0.3064935
ILMN_1692861	70.70408	0.7415584
ILMN_1742444	72.5844	0.6324675
ILMN_2162819	105.2098	0.07142857
ILMN_1810233	83.74228	0.2233766
ILMN_2048414	74.04896	0.5363637
ILMN_1739624	72.37991	0.6467533
ILMN_1752214	74.57951	0.512987
ILMN_1801263	69.31976	0.8298701
ILMN_2373670	83.94272	0.2207792
ILMN_1808677	80.95665	0.2883117
ILMN_1781859	69.48232	0.8220779
ILMN_1805003	86.84361	0.1857143
ILMN_2206500	72.83536	0.6181818
ILMN_1679194	86.86323	0.1844156
ILMN_1755897	82.84198	0.2415584
ILMN_1718833	73.99229	0.5402597
ILMN_2133038	92.83001	0.1311688
ILMN_1655565	82.8028	0.2415584
ILMN_1758816	87.02637	0.1766234
ILMN_2190292	68.63253	0.874026
ILMN_2096012	103.3843	0.07662338
ILMN_2401352	72.48551	0.6428571
ILMN_1786065	89.58398	0.1506494
ILMN_3242462	126.3498	0.04025974
ILMN_1737705	184.4633	0.009090909
ILMN_1651339	113.0932	0.05194805
ILMN_1799601	145.3353	0.02857143
ILMN_1691444	173.9095	0.01038961
ILMN_1691188	675.6105	0
ILMN_1738407	80.59208	0.2961039
ILMN_3238676	74.72209	0.5038961
ILMN_1769910	72.84118	0.6168831
ILMN_1705144	1163.201	0
ILMN_1735052	930.2358	0
ILMN_1744560	77.91644	0.3532467
ILMN_1761288	69.3136	0.8298701
ILMN_1715482	101.2182	0.08571429
ILMN_1679495	334.5067	0
ILMN_3236866	99.47317	0.0961039
ILMN_2406151	81.23237	0.2792208
ILMN_1740585	111.099	0.06103896
ILMN_2376529	67.20818	0.9402598
ILMN_1665246	75.84669	0.4363636
ILMN_1769316	99.53973	0.0961039
ILMN_1757437	72.42203	0.6467533
ILMN_1806052	99.60184	0.0961039
ILMN_1664698	255.7752	0.002597403
ILMN_3245351	90.08341	0.1506494
ILMN_1722849	248.3243	0.003896104
ILMN_2316148	72.92952	0.612987
ILMN_2244140	71.90085	0.6701299
ILMN_1775403	71.61991	0.6844156
ILMN_1669747	75.07456	0.4857143
ILMN_2306661	74.00157	0.5402597
ILMN_1678448	67.86774	0.9168831
ILMN_1675086	69.20143	0.8376623
ILMN_1773380	169.8492	0.01298701
ILMN_2395932	237.897	0.005194805
ILMN_1709860	80.44612	0.2987013
ILMN_1726434	209.9985	0.006493506
ILMN_2288254	101.6985	0.08441558
ILMN_1698739	106.1165	0.06883117
ILMN_2320672	70.82708	0.7337663
ILMN_1766981	555.8165	0
ILMN_1712913	98.66033	0.1012987
ILMN_1692665	140.6232	0.03376623
ILMN_2176502	77.13728	0.3857143
ILMN_1687875	76.58237	0.4012987
ILMN_1745491	89.98384	0.1506494
ILMN_1703826	71.79793	0.674026
ILMN_1772316	183.2364	0.009090909
ILMN_2099301	3205.276	0
ILMN_1746652	89.29208	0.1532468
ILMN_1654812	183.2669	0.009090909
ILMN_2193591	426.274	0
ILMN_2139167	70.08586	0.7935065
ILMN_3251747	82.81957	0.2415584
ILMN_1735719	294.1755	0
ILMN_1683120	151.9104	0.02467532
ILMN_1722769	75.2027	0.4805195
ILMN_1723794	79.96543	0.3038961
ILMN_2192469	67.38047	0.9363636
ILMN_1674996	93.37292	0.1272727
ILMN_2126408	79.30429	0.312987
ILMN_1692826	142.956	0.02987013
ILMN_1663815	70.1684	0.787013
ILMN_1674057	73.23832	0.5961039
ILMN_1787555	94.11504	0.125974
ILMN_1687098	76.7121	0.4
ILMN_2091217	84.58859	0.2090909
ILMN_1669296	68.77945	0.8623376
ILMN_3249654	78.19036	0.3467532
ILMN_1678690	88.40099	0.161039
ILMN_1688011	182.4013	0.009090909
ILMN_2383693	869.9577	0
ILMN_1679417	77.44993	0.3714286
ILMN_1739283	388.5667	0
ILMN_1796305	242.052	0.005194805
ILMN_1671742	171.7949	0.01038961
ILMN_1705515	148.1735	0.02727273
ILMN_2397627	118.7387	0.04805195
ILMN_1798163	162.1074	0.01558442
ILMN_1655637	99.12852	0.09740259
ILMN_1812679	75.31239	0.4714286
ILMN_1685934	149.1378	0.02727273
ILMN_1718477	84.34721	0.212987
ILMN_2353276	81.32594	0.2779221
ILMN_2264177	80.33409	0.2987013
ILMN_1701565	73.67503	0.5662338
ILMN_1803024	124.6865	0.04025974
ILMN_1706441	144.6824	0.02857143
ILMN_3236765	448.8885	0
ILMN_1746837	83.11092	0.2376623
ILMN_1742764	69.84795	0.8
ILMN_1798256	600.2132	0
ILMN_1652037	72.91585	0.612987
ILMN_2154101	124.1715	0.04155844
ILMN_2381121	144.0182	0.02987013
ILMN_1724734	73.58181	0.5714286
ILMN_1745152	172.8676	0.01038961
ILMN_1745049	100.0836	0.09350649
ILMN_2128489	103.0331	0.07662338
ILMN_3251491	94.70463	0.1233766
ILMN_1759453	241.7744	0.005194805
ILMN_1671191	284.8924	0
ILMN_1718853	268.1514	0
ILMN_1701749	991.2554	0
ILMN_2232936	1864.554	0
ILMN_1792138	149.8755	0.02727273
ILMN_1718136	1465.489	0
ILMN_1666471	877.9111	0
ILMN_3245151	91.90324	0.1376623
ILMN_3249406	126.9902	0.04025974
ILMN_1777811	108.8618	0.06233766
ILMN_2386818	119.282	0.04805195
ILMN_1774196	574.755	0
ILMN_1668533	69.90395	0.7961039
ILMN_1740742	314.4665	0
ILMN_1797384	245.3378	0.005194805
ILMN_1664243	85.55604	0.1935065
ILMN_2353240	125.1839	0.04025974
ILMN_1777982	255.0321	0.002597403
ILMN_1684770	84.6101	0.2090909
ILMN_2324672	301.8997	0
ILMN_1756696	220.609	0.006493506
ILMN_1784283	98.91911	0.0987013
ILMN_1668946	69.60502	0.8155844
ILMN_1717852	1806.317	0
ILMN_1793928	70.22009	0.7805195
ILMN_2245241	73.09759	0.5987013
ILMN_1731101	192.7771	0.009090909
ILMN_2293021	70.71914	0.7402598
ILMN_1707630	81.00971	0.2883117
ILMN_1693274	77.35742	0.3753247
ILMN_1773313	84.4938	0.2103896
ILMN_1692121	343.3187	0
ILMN_1678684	89.64754	0.1506494
ILMN_1696975	209.9493	0.006493506
ILMN_1737254	86.09171	0.1896104
ILMN_1721116	681.6984	0
ILMN_1664537	246.7049	0.005194805
ILMN_1687284	89.42094	0.151948
ILMN_3251526	89.52117	0.1506494
ILMN_1708059	107.5025	0.06493507
ILMN_1806804	132.2196	0.03766234
ILMN_2402947	121.2879	0.04545455
ILMN_1665557	262.0116	0.002597403
ILMN_2397230	231.2181	0.005194805
ILMN_1713161	90.3476	0.1493506
ILMN_2397231	310.1449	0
ILMN_3238990	80.44681	0.2987013
ILMN_3236992	76.30204	0.4142857
ILMN_3240420	81.24064	0.2792208
ILMN_1718679	94.25451	0.1246753
ILMN_1705627	98.49726	0.1038961
ILMN_1653940	92.94119	0.1298701
ILMN_1755502	135.7177	0.03506494
ILMN_1771642	83.06723	0.238961
ILMN_1750325	72.70329	0.6220779
ILMN_2349006	106.2198	0.06623377
ILMN_1651370	82.00021	0.2675325
ILMN_1780887	116.6882	0.04935065
ILMN_1750886	76.77707	0.4
ILMN_1666609	101.9493	0.08181818
ILMN_1752255	69.75799	0.8038961
ILMN_1705842	72.45838	0.6428571
ILMN_1697145	83.90907	0.2207792
ILMN_1684594	336.0207	0
ILMN_1670764	91.90511	0.1376623
ILMN_1744794	83.58003	0.2233766
ILMN_1704377	77.96926	0.3532467
ILMN_1794306	142.3709	0.03246753
ILMN_1682795	69.1897	0.8389611
ILMN_1725862	1111.868	0
ILMN_1741455	90.60565	0.1467533
ILMN_1661156	79.59947	0.3103896
ILMN_1653337	100.4507	0.08831169
ILMN_1804743	291.9101	0
ILMN_1652577	77.17428	0.3844156
ILMN_2306077	101.9204	0.08311688
ILMN_1723536	155.6012	0.01948052
ILMN_1739454	266.423	0.001298701
ILMN_1739384	112.7155	0.05584415
ILMN_1697227	270.2211	0
ILMN_1686319	89.62169	0.1506494
ILMN_1704876	185.8808	0.009090909
ILMN_1659523	249.4542	0.003896104
ILMN_1773505	136.0155	0.03506494
ILMN_1798712	269.0471	0
ILMN_1757536	81.56747	0.274026
ILMN_1801931	218.7399	0.006493506
ILMN_1778487	70.35798	0.7688312
ILMN_1690365	77.42391	0.3714286
ILMN_1752575	93.32795	0.1285714
ILMN_2115696	187.1697	0.009090909
ILMN_2093188	69.6947	0.8077922
ILMN_1807212	69.6493	0.8116883
ILMN_2364819	78.48809	0.338961
ILMN_2380453	83.62184	0.2233766
ILMN_1724410	76.53816	0.4038961
ILMN_3250870	140.4501	0.03376623
ILMN_1722953	96.28999	0.1103896
ILMN_1756873	96.36008	0.1103896
ILMN_2285141	146.5074	0.02857143
ILMN_1777726	109.4138	0.06233766
ILMN_1738572	135.4525	0.03506494
ILMN_1680279	2705.107	0
ILMN_1671494	282.4697	0
ILMN_1660536	70.18837	0.7844156
ILMN_1740413	72.80647	0.6181818
ILMN_1795275	89.77515	0.1506494
ILMN_1738971	89.84393	0.1506494
ILMN_1721727	118.2524	0.04805195
ILMN_2311826	107.0923	0.06493507
ILMN_1659696	70.46198	0.7571428
ILMN_1729319	170.3308	0.01298701
ILMN_1715188	158.1796	0.01558442
ILMN_2094587	167.6813	0.01298701
ILMN_2400583	99.15771	0.09740259
ILMN_1656165	287.5596	0
ILMN_2056795	107.9033	0.06363636
ILMN_1662686	210.0889	0.006493506
ILMN_1700024	99.87656	0.09350649
