PROBE_ID	7677153059_H.VALUE	7677153059_H.Detection Pval
ILMN_1746888	75.12102	0.6454545
ILMN_3306362	130.1394	0.03766234
ILMN_3229736	84.37223	0.274026
ILMN_1720093	78.29285	0.4818182
ILMN_1682326	79.64795	0.4194805
ILMN_1681643	79.96487	0.4077922
ILMN_2081813	81.5518	0.3480519
ILMN_1710859	71.95746	0.8662338
ILMN_1755582	80.30795	0.3935065
ILMN_1695003	67.05526	0.9974026
ILMN_1769018	79.16409	0.4402598
ILMN_1767934	123.2374	0.04545455
ILMN_1676595	76.81951	0.561039
ILMN_1710070	73.95745	0.7012987
ILMN_1768577	104.3999	0.08571429
ILMN_2292592	78.2212	0.4844156
ILMN_1676384	73.38464	0.7519481
ILMN_1802550	76.61143	0.5636364
ILMN_1699545	488.4758	0
ILMN_1668850	69.16687	0.9701298
ILMN_1714569	76.23509	0.5896104
ILMN_1803870	91.21835	0.174026
ILMN_1780824	74.87971	0.6545454
ILMN_1784110	107.3325	0.07922078
ILMN_2389218	74.31931	0.6805195
ILMN_2284222	78.92135	0.448052
ILMN_1668067	67.98498	0.9883117
ILMN_1802257	155.3232	0.01688312
ILMN_2113535	325.7913	0
ILMN_1679725	121.9683	0.04545455
ILMN_1815951	94.12592	0.1467533
ILMN_1658310	74.79538	0.6545454
ILMN_1811597	93.38557	0.1532468
ILMN_2202930	74.02218	0.6974026
ILMN_1652846	106.4634	0.08311688
ILMN_1693683	80.43417	0.387013
ILMN_2397178	66.37592	1
ILMN_1779037	78.71992	0.4597403
ILMN_1712457	68.51632	0.9844156
ILMN_1806725	92.32434	0.1675325
ILMN_1709396	112.2333	0.05974026
ILMN_2269002	80.52364	0.3831169
ILMN_1766024	578.4177	0
ILMN_2365196	87.83597	0.2103896
ILMN_3236503	78.97016	0.4454545
ILMN_2159272	74.46278	0.6727273
ILMN_1758915	133.4104	0.03506494
ILMN_1797684	194.0977	0.005194805
ILMN_1706149	84.54753	0.2714286
ILMN_2396272	1877.385	0
ILMN_1768004	311.7489	0
ILMN_2228710	139.2163	0.02987013
ILMN_1733931	676.2619	0
ILMN_1693259	189.7766	0.005194805
ILMN_2111323	73.3864	0.7506493
ILMN_2148290	9038.554	0
ILMN_1772959	128.3054	0.03896104
ILMN_1694041	109.483	0.07012987
ILMN_3251264	72.33177	0.8337662
ILMN_1762409	73.55703	0.7428572
ILMN_1667925	158.7196	0.01558442
ILMN_1702806	116.581	0.05064935
ILMN_1801215	90.51125	0.1792208
ILMN_1752197	90.50547	0.1792208
ILMN_1782955	74.38817	0.674026
ILMN_2121272	83.53747	0.3
ILMN_2364600	69.35391	0.9623377
ILMN_1813325	71.59107	0.8857143
ILMN_2278246	142.1155	0.02857143
ILMN_1660305	136.1409	0.03246753
ILMN_1775163	85.66461	0.2532468
ILMN_2376847	73.83962	0.7142857
ILMN_1805564	75.0412	0.6493506
ILMN_1778924	74.74455	0.6558442
ILMN_1805098	112.7459	0.05844156
ILMN_1667225	84.83608	0.2688312
ILMN_1681356	88.13477	0.2077922
ILMN_1805415	99.72713	0.1090909
ILMN_2131381	171.5793	0.01038961
ILMN_1785768	91.95343	0.1688312
ILMN_2340259	1120.68	0
ILMN_1782922	417.3766	0
ILMN_2296439	76.72053	0.561039
ILMN_2288976	76.86841	0.5558441
ILMN_2117613	94.36687	0.1467533
ILMN_1761277	8846.327	0
ILMN_1791483	119.5896	0.04805195
ILMN_1659430	111.1865	0.06363636
ILMN_1739674	79.16283	0.4402598
ILMN_2246134	73.77598	0.7168831
ILMN_2291407	79.68503	0.4194805
ILMN_1749639	71.72466	0.8766234
ILMN_2282729	77.35423	0.5298702
ILMN_1810836	183.5878	0.009090909
ILMN_2408024	84.02869	0.2857143
ILMN_1723230	75.96255	0.6012987
ILMN_2294653	74.67184	0.6610389
ILMN_2195319	80.20422	0.3948052
ILMN_3251409	76.39783	0.5779221
ILMN_1655974	98.02924	0.1207792
ILMN_1730851	84.51543	0.2714286
ILMN_1660094	78.97652	0.4454545
ILMN_1790680	152.2978	0.02077922
ILMN_1718299	93.88395	0.1493506
ILMN_1702965	81.004	0.3701299
ILMN_2278819	156.0901	0.01688312
ILMN_2262444	242.3472	0.001298701
ILMN_2379675	76.536	0.5701299
ILMN_1806533	149.3399	0.02207792
ILMN_1657686	75.28403	0.6337662
ILMN_1699767	84.50568	0.2714286
ILMN_2408946	89.0112	0.2012987
ILMN_2295213	73.08537	0.7701299
ILMN_2301725	85.5528	0.2558441
ILMN_2301722	88.62092	0.2025974
ILMN_1691692	73.8751	0.7090909
ILMN_2306540	78.65434	0.4623377
ILMN_1683063	78.44327	0.4701299
ILMN_1767176	71.93166	0.8688312
ILMN_1698912	80.95717	0.3714286
ILMN_2159044	73.58825	0.7350649
ILMN_2342695	116.0283	0.05324675
ILMN_1685982	76.72334	0.561039
ILMN_1782661	75.75581	0.6051948
ILMN_1737695	165.1177	0.01298701
ILMN_1775822	105.2242	0.08441558
ILMN_2394305	116.4429	0.05064935
ILMN_1683023	103.8376	0.08831169
ILMN_2376859	83.8113	0.2909091
ILMN_1803094	166.7575	0.01038961
ILMN_1681949	78.92367	0.448052
ILMN_2086470	69.58662	0.9545454
ILMN_1815057	92.89361	0.1584416
ILMN_1680339	102.9685	0.08831169
ILMN_1772369	153.2548	0.01818182
ILMN_2068951	78.6534	0.4623377
ILMN_1665458	77.07547	0.5389611
ILMN_1739274	596.6059	0
ILMN_1652357	99.98076	0.1038961
ILMN_1804444	82.83241	0.3142857
ILMN_1669753	70.81387	0.9168831
ILMN_2075436	102.0097	0.09350649
ILMN_2075440	226.8749	0.002597403
ILMN_1815261	105.093	0.08441558
ILMN_1695763	97.21059	0.1246753
ILMN_1680626	136.2448	0.03246753
ILMN_1806328	91.64271	0.1714286
ILMN_1729203	73.44939	0.7506493
ILMN_1670256	81.3452	0.3597403
ILMN_1705397	132.1226	0.03506494
ILMN_1776582	218.3433	0.003896104
ILMN_1684982	179.2163	0.01038961
ILMN_1788955	227.3532	0.002597403
ILMN_1770248	78.0845	0.487013
ILMN_1669667	74.21173	0.6883117
ILMN_1695299	75.42843	0.6272727
ILMN_2230025	89.99973	0.1883117
ILMN_1663976	85.25738	0.2597403
ILMN_2412281	105.3706	0.08441558
ILMN_1692864	172.7181	0.01038961
ILMN_2361478	120.1333	0.04805195
ILMN_1814985	145.1569	0.02597403
ILMN_1690125	537.8971	0
ILMN_2396639	87.65326	0.212987
ILMN_1797965	74.65556	0.6623377
ILMN_2164978	134.5624	0.03506494
ILMN_1810554	87.71576	0.212987
ILMN_1773758	122.3407	0.04545455
ILMN_1653793	123.1185	0.04545455
ILMN_2387799	387.7898	0
ILMN_1718306	80.66739	0.3766234
ILMN_1670490	80.65939	0.3766234
ILMN_2404903	137.6222	0.03246753
ILMN_1778013	234.6864	0.002597403
ILMN_1667034	308.5513	0
ILMN_1736856	81.71357	0.3428572
ILMN_1731720	156.9144	0.01558442
ILMN_1670931	195.951	0.005194805
ILMN_1746696	126.5225	0.04285714
ILMN_1675695	170.9949	0.01038961
ILMN_1703324	91.05398	0.1753247
ILMN_2080611	112.0638	0.06103896
ILMN_1662331	95.98089	0.1298701
ILMN_3249216	86.54	0.2337662
ILMN_3243705	201.8083	0.005194805
ILMN_1780777	73.71139	0.7233766
ILMN_3251217	90.53347	0.1792208
ILMN_1671820	70.82672	0.9168831
ILMN_1672504	259.9138	0
ILMN_1736441	136.5328	0.03246753
ILMN_1747019	68.18668	0.987013
ILMN_2103133	75.18393	0.6441559
ILMN_1690376	269.9055	0
ILMN_1729095	74.08474	0.6948052
ILMN_1722869	85.96577	0.2441558
ILMN_1708916	131.1254	0.03506494
ILMN_1712660	78.75621	0.4584416
ILMN_1696962	598.0023	0
ILMN_1656084	74.2726	0.6857143
ILMN_1694535	87.78445	0.212987
ILMN_1708341	74.4248	0.674026
ILMN_1708580	100.2029	0.1025974
ILMN_3243598	79.6439	0.4194805
ILMN_1717722	72.08397	0.8545455
ILMN_1742949	71.10874	0.9064935
ILMN_1690131	90.5357	0.1792208
ILMN_2406304	77.33595	0.5298702
ILMN_1699552	69.79498	0.951948
ILMN_1703511	82.68297	0.3181818
ILMN_1682987	67.44975	0.9961039
ILMN_1707323	93.26905	0.1532468
ILMN_1771376	400.65	0
ILMN_2407669	89.50425	0.1948052
ILMN_1688089	248.7333	0.001298701
ILMN_1734472	78.40009	0.474026
ILMN_1689518	1927.3	0
ILMN_1761131	156.3739	0.01558442
ILMN_2384536	104.9432	0.08441558
ILMN_1713833	70.99962	0.9103896
ILMN_1814120	154.7026	0.01688312
ILMN_1729748	148.7412	0.02207792
ILMN_1670019	73.62278	0.7285714
ILMN_1763359	73.14429	0.7649351
ILMN_2297626	74.84911	0.6545454
ILMN_1675331	95.06343	0.1363636
ILMN_3248202	80.46801	0.3831169
ILMN_1679268	2675.983	0
ILMN_1780132	500.062	0
ILMN_2176931	87.3346	0.2155844
ILMN_1770811	192.1066	0.005194805
ILMN_1728684	99.6823	0.1103896
ILMN_1745806	108.3763	0.07662338
ILMN_1803402	74.76053	0.6558442
ILMN_1689116	78.66116	0.4623377
ILMN_1727855	73.41012	0.7506493
ILMN_1726711	154.2969	0.01688312
ILMN_1717674	266.1116	0
ILMN_1653125	86.75704	0.2285714
ILMN_1794374	71.3528	0.8948052
ILMN_1738095	164.1935	0.01428571
ILMN_1660986	92.50232	0.1623377
ILMN_3248570	72.36031	0.8311688
ILMN_1775829	84.66336	0.2688312
ILMN_1656372	94.80444	0.1376623
ILMN_1753010	89.89968	0.1883117
ILMN_1748109	103.1915	0.08831169
ILMN_2315289	85.62713	0.2558441
ILMN_1665679	80.26381	0.3935065
ILMN_1690695	80.32456	0.3935065
ILMN_1678546	610.3212	0
ILMN_1710000	90.65044	0.1792208
ILMN_1664448	70.31907	0.9324675
ILMN_2200708	69.97797	0.9467533
ILMN_1683916	104.2029	0.08571429
ILMN_2113957	72.54992	0.8116883
ILMN_1763634	104.4928	0.08571429
ILMN_1701466	250.2023	0.001298701
ILMN_1678292	106.4211	0.08441558
ILMN_1745655	265.6069	0
ILMN_1658759	150.2194	0.02207792
ILMN_2130409	72.797	0.7922078
ILMN_1770643	100.1056	0.1025974
ILMN_2057389	72.281	0.8389611
ILMN_1660232	285.1355	0
ILMN_2183891	83.89622	0.2883117
ILMN_1722037	83.38403	0.3012987
ILMN_1683279	124.836	0.04415584
ILMN_1729650	79.90666	0.4077922
ILMN_1767037	79.05047	0.4415585
ILMN_1745522	138.6214	0.02987013
ILMN_1797893	263.0921	0
ILMN_1755862	100.7613	0.09740259
ILMN_1717855	248.3853	0.001298701
ILMN_1678754	88.83852	0.2025974
ILMN_1801762	72.11418	0.8506494
ILMN_1755536	3007.322	0
ILMN_2356284	3068.481	0
ILMN_1661490	104.0793	0.08571429
ILMN_1741600	87.45803	0.2142857
ILMN_1796560	104.1797	0.08571429
ILMN_2385298	109.3818	0.07142857
ILMN_1723436	94.53013	0.1415584
ILMN_1660847	559.2964	0
ILMN_2186061	2593.983	0
ILMN_1653292	1371.285	0
ILMN_2287253	74.568	0.6688312
ILMN_1713037	122.1913	0.04545455
ILMN_2043809	105.9141	0.08441558
ILMN_1805737	147.1927	0.02337662
ILMN_1712950	4202.229	0
ILMN_2151817	7255.886	0
ILMN_1710512	70.70227	0.9207792
ILMN_1775448	82.6614	0.3181818
ILMN_1718018	75.43844	0.6272727
ILMN_1792383	81.56078	0.3480519
ILMN_2171295	128.7985	0.03896104
ILMN_1807771	80.43182	0.387013
ILMN_2216008	72.49522	0.8155844
ILMN_1727539	87.08621	0.2246753
ILMN_1687842	91.43186	0.1714286
ILMN_2163324	99.80814	0.1064935
ILMN_1677711	113.8752	0.05584415
ILMN_2232630	86.11578	0.2415584
ILMN_1717572	99.87036	0.1051948
ILMN_1661366	256.8416	0
ILMN_2112417	464.7049	0
ILMN_1668072	71.90288	0.8701299
ILMN_2102515	67.82218	0.9896104
ILMN_1691104	182.403	0.009090909
ILMN_1682953	166.559	0.01038961
ILMN_1706841	476.4654	0
ILMN_1788254	90.58508	0.1792208
ILMN_1789944	83.56438	0.3
ILMN_1748027	123.7623	0.04545455
ILMN_2185665	110.2427	0.06883117
ILMN_1805636	162.383	0.01428571
ILMN_1791949	83.08165	0.3077922
ILMN_1735075	82.31728	0.3272727
ILMN_1686326	70.75864	0.9194805
ILMN_1737416	90.68752	0.1792208
ILMN_2169736	80.86721	0.3727273
ILMN_1651690	94.3339	0.1467533
ILMN_1733831	100.6009	0.0987013
ILMN_1795484	79.17766	0.438961
ILMN_2058795	654.2836	0
ILMN_1713031	267.7358	0
ILMN_1794165	2174.792	0
ILMN_1809813	72.14902	0.8493506
ILMN_2156786	107.0859	0.08181818
ILMN_3251365	78.55097	0.4649351
ILMN_2216852	732.5367	0
ILMN_1755749	2316.897	0
ILMN_1692554	84.44036	0.274026
ILMN_2161955	68.44917	0.987013
ILMN_1797005	379.3867	0
ILMN_1704870	658.4939	0
ILMN_3307921	99.68713	0.1103896
ILMN_1701778	107.7089	0.07792208
ILMN_2046751	91.57602	0.1714286
ILMN_2046750	88.65259	0.2025974
ILMN_1781389	222.5712	0.002597403
ILMN_1800659	446.2405	0
ILMN_1673543	132.3564	0.03506494
ILMN_1716265	83.04297	0.3090909
ILMN_1693620	90.84426	0.1779221
ILMN_2168314	83.59583	0.2987013
ILMN_2271149	127.7075	0.03896104
ILMN_1728337	95.87596	0.1324675
ILMN_1803278	90.71263	0.1792208
ILMN_1781388	215.61	0.005194805
ILMN_1709590	202.6545	0.005194805
ILMN_2069399	71.77373	0.8753247
ILMN_1702760	70.0237	0.9454545
ILMN_1836744	194.6237	0.005194805
ILMN_2057566	88.18568	0.2077922
ILMN_1707513	100.2046	0.1025974
ILMN_1811014	78.83318	0.4532467
ILMN_1684771	466.5293	0
ILMN_2195236	198.4257	0.005194805
ILMN_2075051	1297.32	0
ILMN_1717461	218.8806	0.003896104
ILMN_1684541	76.81694	0.561039
ILMN_2154287	90.56168	0.1792208
ILMN_1736982	152.7381	0.01818182
ILMN_1790533	180.451	0.01038961
ILMN_1799424	80.58766	0.3779221
ILMN_1666222	69.52934	0.9558442
ILMN_2411864	73.51248	0.7467533
ILMN_1736548	197.6356	0.005194805
ILMN_2380101	103.8706	0.08831169
ILMN_2279099	76.0041	0.6
ILMN_3237589	111.9652	0.06233766
ILMN_1728074	119.3426	0.04805195
ILMN_2190779	229.369	0.002597403
ILMN_1692651	121.4256	0.04675325
ILMN_1696087	252.4612	0.001298701
ILMN_1796710	146.8885	0.02337662
ILMN_1670147	99.00774	0.1116883
ILMN_1808047	985.3585	0
ILMN_1673461	83.80271	0.2909091
ILMN_2179873	123.1104	0.04545455
ILMN_1792353	114.3694	0.05454545
ILMN_1812552	402.2865	0
ILMN_1668242	86.80903	0.2272727
ILMN_1752877	101.7479	0.09350649
ILMN_2385866	121.6652	0.04545455
ILMN_1746968	259.7314	0
ILMN_1690138	104.0503	0.08571429
ILMN_2390162	749.7692	0
ILMN_1776723	968.9908	0
ILMN_2284706	95.23376	0.1350649
ILMN_1808781	90.51511	0.1792208
ILMN_1772253	117.5684	0.04805195
ILMN_1730799	166.791	0.01038961
ILMN_1761560	426.9336	0
ILMN_2401770	72.16936	0.848052
ILMN_1697975	101.7622	0.09350649
ILMN_2401769	89.51626	0.1948052
ILMN_1653438	95.98026	0.1298701
ILMN_1795285	158.0338	0.01558442
ILMN_1790518	140.3056	0.02857143
ILMN_2279144	77.19353	0.5363637
ILMN_1794473	94.48961	0.1415584
ILMN_1655194	178.5619	0.01038961
ILMN_1736015	177.6743	0.01038961
ILMN_1713249	136.7984	0.03246753
ILMN_1745420	89.88052	0.1883117
ILMN_1756676	252.8925	0.001298701
ILMN_1726426	105.3702	0.08441558
ILMN_1720476	268.5739	0
ILMN_1813657	181.6054	0.01038961
ILMN_2361186	145.9733	0.02467532
ILMN_1732985	546.1304	0
ILMN_2268618	79.44627	0.4285714
ILMN_1727287	97.07304	0.125974
ILMN_2361185	126.3466	0.04285714
ILMN_1700591	74.43081	0.674026
ILMN_1699496	2438.853	0
ILMN_1790154	106.0645	0.08441558
ILMN_1746135	147.4594	0.02337662
ILMN_2057826	113.3995	0.05584415
ILMN_1798164	883.1233	0
ILMN_1775901	153.524	0.01818182
ILMN_2112402	525.1142	0
ILMN_1766110	89.00404	0.2012987
ILMN_2325194	75.94902	0.6012987
ILMN_1714749	73.97517	0.7
ILMN_2375156	86.39912	0.2363636
ILMN_1699514	86.80726	0.2272727
ILMN_2375160	85.34036	0.2571429
ILMN_2230530	84.04848	0.2831169
ILMN_1711318	80.78636	0.374026
ILMN_1704537	105.6738	0.08441558
ILMN_1788689	868.3214	0
ILMN_1812503	214.9346	0.005194805
ILMN_1814074	307.7004	0
ILMN_2288232	210.512	0.005194805
ILMN_1718001	74.18068	0.6883117
ILMN_1652412	118.9911	0.04805195
ILMN_1800447	231.2983	0.002597403
ILMN_1682181	91.703	0.1714286
ILMN_2113102	82.85043	0.3142857
ILMN_1669607	138.3493	0.02987013
ILMN_3251550	80.32501	0.3935065
ILMN_1687978	100.5037	0.1
ILMN_1671557	66.24027	1
ILMN_1659106	135.9153	0.03246753
ILMN_1666819	192.0057	0.005194805
ILMN_1719792	86.70285	0.2285714
ILMN_2179778	79.99897	0.4064935
ILMN_3307944	93.4899	0.151948
ILMN_1766370	84.27097	0.2766234
ILMN_1814661	86.77188	0.2285714
ILMN_2083567	90.7394	0.1792208
ILMN_1688240	169.1227	0.01038961
ILMN_2152865	75.32046	0.6311688
ILMN_1728380	79.13601	0.4402598
ILMN_1670681	73.09415	0.7662337
ILMN_1736619	82.55154	0.3207792
ILMN_2193864	76.37585	0.5805195
ILMN_1676611	203.6685	0.005194805
ILMN_1766593	75.06709	0.648052
ILMN_3245476	314.2908	0
ILMN_1803464	239.1255	0.002597403
ILMN_2161508	82.55888	0.3194805
ILMN_2282352	100.1533	0.1025974
ILMN_1773073	117.3071	0.04805195
ILMN_2385566	92.72668	0.1597403
ILMN_2183692	107.9845	0.07662338
ILMN_1713387	77.76773	0.5077922
ILMN_1678710	81.59028	0.3480519
ILMN_1661895	126.1161	0.04415584
ILMN_2071446	84.39052	0.274026
ILMN_1766264	84.95904	0.2662338
ILMN_1693192	3200.903	0
ILMN_1750549	122.2273	0.04545455
ILMN_1815134	146.516	0.02337662
ILMN_2147471	73.45538	0.7506493
ILMN_3229812	97.35152	0.1246753
ILMN_3232529	90.92298	0.1766234
ILMN_1656184	158.1208	0.01558442
ILMN_1655126	229.0135	0.002597403
ILMN_1666597	245.7021	0.001298701
ILMN_1780598	842.9999	0
ILMN_1713613	75.2941	0.6337662
ILMN_1694799	120.9212	0.04805195
ILMN_1658302	82.688	0.3181818
ILMN_1769406	83.77352	0.2922078
ILMN_1814966	136.1185	0.03246753
ILMN_1802905	354.3284	0
ILMN_1777644	90.49578	0.1792208
ILMN_1670668	237.5282	0.002597403
ILMN_2227473	73.88412	0.7090909
ILMN_1758111	84.48018	0.2714286
ILMN_1778709	484.7383	0
ILMN_1715273	2945.994	0
ILMN_2373982	125.2476	0.04415584
ILMN_1671891	116.0362	0.05324675
ILMN_2155272	80.04195	0.4051948
ILMN_1705985	341.6084	0
ILMN_1802390	106.4511	0.08311688
ILMN_2367186	101.7436	0.09350649
ILMN_1733311	411.7242	0
ILMN_1723632	310.8037	0
ILMN_2397571	118.5274	0.04805195
ILMN_1808938	127.6068	0.03896104
ILMN_1658773	77.86875	0.5012987
ILMN_1769751	105.3864	0.08441558
ILMN_1798395	104.8585	0.08571429
ILMN_3251246	105.3778	0.08441558
ILMN_1772743	135.6428	0.03246753
ILMN_1760332	85.54884	0.2558441
ILMN_1799860	152.1751	0.02077922
ILMN_2263829	72.92557	0.7818182
ILMN_2352724	129.9807	0.03766234
ILMN_1691112	125.6003	0.04415584
ILMN_1653613	87.97216	0.2077922
ILMN_2379931	103.1746	0.08831169
ILMN_1673395	120.3304	0.04805195
ILMN_1774949	149.8309	0.02207792
ILMN_1764871	135.4897	0.03246753
ILMN_1701413	136.824	0.03246753
ILMN_1685387	86.36931	0.2363636
ILMN_1691291	136.1635	0.03246753
ILMN_1738759	187.6378	0.005194805
ILMN_1738263	99.50085	0.1103896
ILMN_1762993	109.3304	0.07142857
ILMN_2178186	83.27004	0.3038961
ILMN_1743397	81.04956	0.3701299
ILMN_1769508	314.5482	0
ILMN_1672366	494.2711	0
ILMN_1790352	133.3778	0.03506494
ILMN_1675131	114.1944	0.05454545
ILMN_1769453	71.86208	0.8714285
ILMN_1652787	362.4235	0
ILMN_2166093	91.7344	0.1714286
ILMN_3251440	119.4597	0.04805195
ILMN_2117323	106.5273	0.08311688
ILMN_1738993	87.85841	0.2103896
ILMN_1687896	123.14	0.04545455
ILMN_1705396	77.20669	0.5363637
ILMN_1705468	115.1574	0.05454545
ILMN_1763347	175.4057	0.01038961
ILMN_1766275	804.1874	0
ILMN_1770433	296.098	0
ILMN_1719986	462.6733	0
ILMN_1760303	220.6419	0.002597403
ILMN_2289433	74.5298	0.6701299
ILMN_1691433	90.78406	0.1779221
ILMN_1689057	161.9294	0.01428571
ILMN_2398235	77.55348	0.5220779
ILMN_1726565	239.9829	0.001298701
ILMN_1692895	73.39122	0.7506493
ILMN_1715832	88.8968	0.2012987
ILMN_1681067	130.4195	0.03636364
ILMN_3246957	101.5912	0.09350649
ILMN_1790875	92.33155	0.1675325
ILMN_1655177	591.3611	0
ILMN_1734434	89.30725	0.1948052
ILMN_1742197	99.72466	0.1090909
ILMN_1671108	81.93613	0.3337662
ILMN_2362858	827.0449	0
ILMN_1729915	634.0605	0
ILMN_2241953	642.475	0
ILMN_1807712	98.9213	0.1116883
ILMN_1768754	307.4859	0
ILMN_1723984	88.49685	0.2051948
ILMN_1685534	82.7135	0.3168831
ILMN_1815023	969.6118	0
ILMN_1748283	687.4653	0
ILMN_1672034	117.3494	0.04805195
ILMN_1707748	389.6007	0
ILMN_1789781	151.049	0.02207792
ILMN_1776375	456.3956	0
ILMN_3237693	74.41944	0.674026
ILMN_1729515	80.73306	0.374026
ILMN_1666924	239.6463	0.001298701
ILMN_1790309	111.7256	0.06233766
ILMN_2182647	110.9836	0.06363636
ILMN_3245773	144.9824	0.02727273
ILMN_2092077	71.50243	0.8909091
ILMN_1796497	141.3013	0.02857143
ILMN_3236637	1119.644	0
ILMN_1741017	79.97154	0.4077922
ILMN_1701213	85.84432	0.2467532
ILMN_1787308	115.1128	0.05454545
ILMN_1769869	86.56626	0.2324675
ILMN_1738757	80.29617	0.3935065
ILMN_1734478	106.0559	0.08441558
ILMN_1736654	85.80425	0.2467532
ILMN_1668514	144.0005	0.02727273
ILMN_2152465	146.7302	0.02337662
ILMN_1812105	2586.871	0
ILMN_1743535	77.41372	0.5272727
ILMN_2103774	103.1347	0.08831169
ILMN_1739050	69.42257	0.9584416
ILMN_1676763	217.9385	0.005194805
ILMN_2383383	75.38203	0.6298701
ILMN_1761247	70.27626	0.9363636
ILMN_3239213	75.08998	0.6467533
ILMN_1793934	742.4847	0
ILMN_3309709	77.15548	0.5376623
ILMN_1715804	106.7117	0.08311688
ILMN_1809245	230.946	0.002597403
ILMN_1670638	305.0411	0
ILMN_1738796	94.13232	0.1467533
ILMN_1653220	544.3206	0
ILMN_1725187	89.22695	0.1987013
ILMN_1751635	74.75726	0.6558442
ILMN_1698072	151.8884	0.02077922
ILMN_1674386	87.51114	0.2142857
ILMN_1742218	178.6393	0.01038961
ILMN_1796847	84.15081	0.2805195
ILMN_2391400	75.223	0.638961
ILMN_1720976	79.40348	0.4311688
ILMN_1666526	79.70641	0.4181818
ILMN_1701220	74.67252	0.6610389
ILMN_1755350	79.2976	0.4337662
ILMN_1711818	74.31871	0.6805195
ILMN_1706938	85.17543	0.261039
ILMN_1735693	83.30627	0.3038961
ILMN_1769606	95.59916	0.1324675
ILMN_2147078	81.05447	0.3701299
ILMN_1734810	155.2797	0.01688312
ILMN_2373566	114.7593	0.05454545
ILMN_1667261	76.64065	0.5636364
ILMN_1688702	2332.258	0
ILMN_2081344	98.62788	0.112987
ILMN_2339028	94.77866	0.1376623
ILMN_1669645	110.8047	0.06623377
ILMN_1671272	74.62746	0.6636364
ILMN_2110422	78.53401	0.4649351
ILMN_2372316	78.30589	0.4805195
ILMN_1735534	100.4717	0.1
ILMN_2274586	85.70825	0.2519481
ILMN_1742788	81.33699	0.3597403
ILMN_1702401	75.47846	0.6220779
ILMN_3308683	102.4954	0.08961039
ILMN_2052891	124.5907	0.04415584
ILMN_1807300	89.76794	0.1909091
ILMN_1789361	75.86478	0.6051948
ILMN_1768262	82.56657	0.3194805
ILMN_3234837	75.78818	0.6051948
ILMN_1673234	67.31983	0.9961039
ILMN_1749579	82.02248	0.3337662
ILMN_1720034	75.83697	0.6051948
ILMN_1701562	76.09955	0.5974026
ILMN_1717886	78.69219	0.4610389
ILMN_2337974	120.4209	0.04805195
ILMN_1674031	95.77534	0.1324675
ILMN_1762262	91.75993	0.1701299
ILMN_1695002	75.85027	0.6051948
ILMN_2337263	81.85223	0.338961
ILMN_1796627	79.18132	0.438961
ILMN_2406169	80.60181	0.3779221
ILMN_1702911	72.96295	0.7792208
ILMN_1777031	134.7466	0.03506494
ILMN_2380561	85.73952	0.2467532
ILMN_1723644	83.74029	0.2922078
ILMN_1725172	84.41005	0.274026
ILMN_2279397	89.10603	0.2
ILMN_2366634	365.5358	0
ILMN_1775327	186.0802	0.007792208
ILMN_1672650	162.4739	0.01428571
ILMN_1766658	78.96935	0.4454545
ILMN_2401436	77.61713	0.5207792
ILMN_2272120	72.86745	0.7857143
ILMN_2367710	177.4568	0.01038961
ILMN_1662687	77.96241	0.4948052
ILMN_2367707	171.9977	0.01038961
ILMN_1706825	194.2328	0.005194805
ILMN_1797184	80.77553	0.374026
ILMN_1745365	137.033	0.03246753
ILMN_1789449	97.43425	0.1246753
ILMN_1807689	81.78699	0.3402597
ILMN_1716424	75.30566	0.6337662
ILMN_1663454	81.57631	0.3480519
ILMN_2386973	83.82826	0.2909091
ILMN_1796141	77.80492	0.5077922
ILMN_1753457	73.19009	0.7649351
ILMN_1726112	72.8506	0.787013
ILMN_1661325	82.4325	0.3233766
ILMN_1749410	103.1462	0.08831169
ILMN_1792506	76.73834	0.561039
ILMN_1762561	293.9924	0
ILMN_1714956	81.29314	0.361039
ILMN_1808487	83.68406	0.2961039
ILMN_1756910	98.382	0.1155844
ILMN_3226641	85.52663	0.2558441
ILMN_1721549	68.98768	0.974026
ILMN_1740586	92.31922	0.1675325
ILMN_3237030	82.29855	0.3272727
ILMN_1788811	82.9127	0.3103896
ILMN_2233050	372.359	0
ILMN_1710590	98.6374	0.112987
ILMN_1724799	102.8106	0.08831169
ILMN_1746769	117.1965	0.04805195
ILMN_1803561	72.65922	0.7987013
ILMN_1697629	390.0915	0
ILMN_1810191	146.7452	0.02337662
ILMN_2217270	74.76926	0.6558442
ILMN_1662351	98.77466	0.1116883
ILMN_1810595	192.2675	0.005194805
ILMN_2370862	75.77718	0.6051948
ILMN_1744211	119.7936	0.04805195
ILMN_1807171	88.72014	0.2025974
ILMN_1798955	424.8759	0
ILMN_1697654	174.4409	0.01038961
ILMN_1701195	127.9174	0.03896104
ILMN_1704424	110.2261	0.06883117
ILMN_1683016	74.66901	0.6610389
ILMN_1704410	81.04765	0.3701299
ILMN_1769822	114.591	0.05454545
ILMN_1810387	137.5844	0.03246753
ILMN_1754207	89.81367	0.1896104
ILMN_1757220	155.6181	0.01688312
ILMN_1725831	160.7876	0.01428571
ILMN_1654466	68.57838	0.9831169
ILMN_2093343	682.7158	0
ILMN_1653026	578.5606	0
ILMN_1655341	113.2342	0.05714286
ILMN_1790859	69.83109	0.9506493
