PROBE_ID	7677153062_D.VALUE	7677153062_D.Detection Pval
ILMN_1688780	8487.359	0
ILMN_1684306	6883.132	0
ILMN_1810857	78.78723	0.6441559
ILMN_1713636	2705.401	0
ILMN_1757351	76.94352	0.7857143
ILMN_1673191	83.7539	0.3454545
ILMN_2179283	73.96704	0.9311689
ILMN_1674104	83.02328	0.3792208
ILMN_1729801	9828.899	0
ILMN_1750974	12062.28	0
ILMN_1771710	80.61986	0.512987
ILMN_1715695	72.54727	0.9766234
ILMN_1801216	3068.599	0
ILMN_1663577	132.9116	0.02987013
ILMN_1700685	108.3883	0.06233766
ILMN_2314208	97.67462	0.1038961
ILMN_2294274	223.1109	0.001298701
ILMN_2054707	74.98359	0.9090909
ILMN_1795139	127.2685	0.03636364
ILMN_3235853	136.6127	0.02597403
ILMN_1812452	157.9563	0.01298701
ILMN_1703531	109.3206	0.06103896
ILMN_1784737	568.144	0
ILMN_2073184	207.1092	0.003896104
ILMN_1808732	81.11453	0.4792208
ILMN_2304512	77.89822	0.7103896
ILMN_1701017	80.18703	0.5415584
ILMN_1728262	75.71657	0.8714285
ILMN_1668055	483.8809	0
ILMN_1658678	126.356	0.03636364
ILMN_1808797	85.4893	0.2818182
ILMN_1776674	124.38	0.03766234
ILMN_1765019	302.8868	0
ILMN_1738832	81.64124	0.4415585
ILMN_2131523	94.05318	0.1350649
ILMN_1657204	549.8457	0
ILMN_1722059	243.5178	0.001298701
ILMN_1705679	341.7186	0
ILMN_2069446	452.5217	0
ILMN_1758619	74.40105	0.9220779
ILMN_1744786	78.03194	0.7025974
ILMN_2124433	74.88039	0.9103896
ILMN_1657888	102.6423	0.07922078
ILMN_1740842	133.3531	0.02987013
ILMN_1707065	77.36765	0.7467533
ILMN_1695687	72.80163	0.9688312
ILMN_1658821	81.34993	0.4597403
ILMN_1767801	98.24734	0.1038961
ILMN_1709067	88.02271	0.2233766
ILMN_2195138	87.04931	0.2441558
ILMN_1706337	80.01615	0.5506493
ILMN_1783131	88.27508	0.2181818
ILMN_1760688	103.8501	0.07662338
ILMN_1659158	215.6447	0.001298701
ILMN_2258816	250.604	0.001298701
ILMN_1755415	125.8104	0.03636364
ILMN_2343618	123.0667	0.03766234
ILMN_2119297	98.29599	0.1038961
ILMN_1753467	101.2622	0.08701298
ILMN_1755215	89.22558	0.2025974
ILMN_1691716	92.61819	0.1506494
ILMN_1802231	90.65654	0.1805195
ILMN_1748150	80.88013	0.4896104
ILMN_2105177	95.12523	0.1246753
ILMN_1814305	1964.763	0
ILMN_1799467	1762.853	0
ILMN_1721026	103.0191	0.07922078
ILMN_1671932	166.8609	0.01298701
ILMN_1684887	341.4981	0
ILMN_2171289	120.4587	0.04415584
ILMN_1700044	186.94	0.006493506
ILMN_1752793	150.041	0.01558442
ILMN_1700896	262.2899	0.001298701
ILMN_2199022	98.91738	0.0987013
ILMN_1757781	501.7295	0
ILMN_1794085	163.7565	0.01298701
ILMN_1811430	87.73302	0.2285714
ILMN_1689126	79.7689	0.5701299
ILMN_1783415	115.5509	0.04935065
ILMN_1744035	84.06837	0.3285714
ILMN_1655306	181.2324	0.006493506
ILMN_1655922	442.3282	0
ILMN_1670523	77.92499	0.7090909
ILMN_1732725	203.5002	0.003896104
ILMN_1657697	349.8192	0
ILMN_2287168	111.4511	0.05584415
ILMN_1736888	223.0906	0.001298701
ILMN_2394296	117.6768	0.04935065
ILMN_1708242	78.429	0.6753247
ILMN_1704973	83.83971	0.3415585
ILMN_1746265	145.1756	0.02337662
ILMN_1786972	169.6668	0.01298701
ILMN_1655684	151.6295	0.01558442
ILMN_1680145	92.40249	0.151948
ILMN_1714896	89.92171	0.1948052
ILMN_2185984	143.1258	0.02337662
ILMN_1712673	121.2018	0.04285714
ILMN_1697554	488.6639	0
ILMN_1680662	115.5425	0.04935065
ILMN_2089458	91.34859	0.1649351
ILMN_1753342	9264.823	0
ILMN_1746883	304.1184	0
ILMN_1690646	106.4361	0.06623377
ILMN_1738657	82.98264	0.3792208
ILMN_1713351	85.43494	0.2857143
ILMN_2050654	91.8591	0.1597403
ILMN_1679045	170.8362	0.01168831
ILMN_2159384	101.464	0.08701298
ILMN_1765725	133.051	0.02987013
ILMN_1703246	202.7586	0.003896104
ILMN_1784595	82.52184	0.4
ILMN_2123665	194.3645	0.006493506
ILMN_1708261	78.76584	0.6441559
ILMN_1807694	77.65795	0.725974
ILMN_1728298	370.2065	0
ILMN_3246489	83.65361	0.3467532
ILMN_1739943	99.62223	0.0948052
ILMN_1808811	257.9608	0.001298701
ILMN_1712759	81.21806	0.4714286
ILMN_2402499	156.7565	0.01428571
ILMN_1689842	92.04291	0.1597403
ILMN_1720889	103.8567	0.07662338
ILMN_1677607	908.5023	0
ILMN_1655663	96.36372	0.1155844
ILMN_1694194	120.5452	0.04415584
ILMN_1728907	373.5952	0
ILMN_1729058	102.8839	0.07922078
ILMN_3251337	94.53082	0.1311688
ILMN_1654893	97.93517	0.1038961
ILMN_2399208	80.98735	0.487013
ILMN_1793712	190.3213	0.006493506
ILMN_1800843	137.6198	0.02467532
ILMN_1753345	88.30411	0.2181818
ILMN_2372011	169.6369	0.01298701
ILMN_1795317	152.3665	0.01428571
ILMN_1794230	279.7889	0.001298701
ILMN_1745917	92.95189	0.1467533
ILMN_1658502	79.91059	0.5545455
ILMN_1759319	91.57661	0.1597403
ILMN_1713746	86.33616	0.2571429
ILMN_1775590	89.43308	0.1974026
ILMN_3250932	75.24181	0.8987013
ILMN_2246154	111.2268	0.05584415
ILMN_1758244	75.51796	0.8844156
ILMN_1677534	434.375	0
ILMN_1811178	132.2859	0.03116883
ILMN_1746376	83.69877	0.3467532
ILMN_1654966	76.07224	0.8467532
ILMN_1723358	96.78858	0.1103896
ILMN_1751062	78.90097	0.6376624
ILMN_2183409	108.9145	0.06103896
ILMN_1814726	722.2501	0
ILMN_1777658	83.36555	0.361039
ILMN_2390946	118.796	0.04805195
ILMN_1655405	95.05144	0.1246753
ILMN_2341006	83.00903	0.3792208
ILMN_3241016	77.66645	0.7246753
ILMN_3246209	85.71414	0.2753247
ILMN_3236010	81.84898	0.4350649
ILMN_3248223	123.9564	0.03766234
ILMN_3235325	97.11894	0.1064935
ILMN_3247636	90.6405	0.1805195
ILMN_2199574	82.30759	0.4090909
ILMN_3237446	123.1554	0.03766234
ILMN_3245822	91.0271	0.174026
ILMN_3241373	104.1486	0.07402597
ILMN_3241941	79.16728	0.6207792
ILMN_3245471	106.359	0.06623377
ILMN_3246869	95.69891	0.1194805
ILMN_3238358	91.46379	0.161039
ILMN_3243966	108.048	0.06363636
ILMN_3247648	78.43393	0.674026
ILMN_3244216	268.6164	0.001298701
ILMN_3240069	92.94769	0.1467533
ILMN_3236408	106.3917	0.06623377
ILMN_3241869	75.69336	0.874026
ILMN_3248663	85.22174	0.2896104
ILMN_3247159	127.5111	0.03636364
ILMN_1805064	584.829	0
ILMN_3235851	79.87926	0.5597402
ILMN_1795839	92.73395	0.1480519
ILMN_2156936	79.78223	0.5688311
ILMN_1689329	100.9805	0.08831169
ILMN_1746164	89.52825	0.1974026
ILMN_2303912	87.92255	0.225974
ILMN_2237428	89.98241	0.1948052
ILMN_1710325	76.19358	0.8415585
ILMN_2388190	80.32314	0.5337662
ILMN_1800543	429.2696	0
ILMN_1687332	77.07505	0.7753247
ILMN_1708891	88.95913	0.2064935
ILMN_1703178	84.43018	0.3181818
ILMN_2197946	81.60265	0.4441558
ILMN_1711245	98.56326	0.1
ILMN_2065773	82.76817	0.3883117
ILMN_1655347	95.13206	0.1246753
ILMN_1768099	97.35303	0.1038961
ILMN_1781656	87.0348	0.2441558
ILMN_1714536	85.02606	0.2987013
ILMN_1802104	83.97782	0.3311688
ILMN_1732398	78.06172	0.7012987
ILMN_1723333	85.10951	0.2948052
ILMN_1679666	89.58353	0.1974026
ILMN_1670306	84.36168	0.3207792
ILMN_1768756	113.3413	0.05064935
ILMN_1789648	159.8715	0.01298701
ILMN_1794598	80.45514	0.5272727
ILMN_1813561	80.09293	0.5454546
ILMN_1797107	162.7326	0.01298701
ILMN_1722742	108.7896	0.06233766
ILMN_2276504	100.4574	0.08961039
ILMN_1653861	110.1038	0.05714286
ILMN_1714738	86.60191	0.2519481
ILMN_2375557	82.96207	0.3792208
ILMN_1776653	107.8388	0.06363636
ILMN_2340908	104.2049	0.07402597
ILMN_2257377	76.68102	0.812987
ILMN_1698191	98.22099	0.1038961
ILMN_1747436	102.6367	0.07922078
ILMN_1801666	78.38771	0.6779221
ILMN_1797892	73.01817	0.9636363
ILMN_1741059	84.7513	0.3077922
ILMN_1801302	92.08929	0.1597403
ILMN_1767666	108.7532	0.06233766
ILMN_2271762	82.8931	0.3805195
ILMN_2366915	81.70695	0.4402598
ILMN_1732782	86.17035	0.261039
ILMN_1676998	87.29183	0.2415584
ILMN_2283293	84.17732	0.325974
ILMN_2387395	85.49516	0.2818182
ILMN_1657591	73.70147	0.9428571
ILMN_1700328	78.01338	0.7038961
ILMN_2412822	205.5084	0.003896104
ILMN_1731914	83.73913	0.3454545
ILMN_1695947	74.27895	0.9233766
ILMN_1694956	75.3283	0.8974026
ILMN_1773802	77.67766	0.7233766
ILMN_1690160	77.3569	0.7480519
ILMN_1773271	122.9594	0.03766234
ILMN_1781951	86.4676	0.2558441
ILMN_1672591	154.27	0.01428571
ILMN_2169692	92.04703	0.1597403
ILMN_1746598	249.5242	0.001298701
ILMN_2375651	202.7207	0.003896104
ILMN_1713995	88.43186	0.2142857
ILMN_1740917	179.919	0.007792208
ILMN_1754757	88.81216	0.2103896
ILMN_1814215	109.78	0.05714286
ILMN_2153837	77.30965	0.7532467
ILMN_1728975	169.6005	0.01298701
ILMN_1701621	1381.277	0
ILMN_1768050	118.795	0.04805195
ILMN_1674955	341.8355	0
ILMN_1694776	108.0812	0.06363636
ILMN_1767470	656.7759	0
ILMN_1726204	82.81352	0.3831169
ILMN_2324029	78.31727	0.6831169
ILMN_1726516	130.5871	0.03246753
ILMN_1695181	90.54051	0.1818182
ILMN_1756439	182.8766	0.006493506
ILMN_1662016	80.34897	0.5337662
ILMN_1699844	79.00992	0.635065
ILMN_2116516	94.14622	0.1324675
ILMN_1741617	118.8194	0.04805195
ILMN_1752841	83.3541	0.361039
ILMN_1706682	148.4874	0.01948052
ILMN_1705763	79.40942	0.6025974
ILMN_1772537	76.8661	0.7935065
ILMN_1739714	78.10085	0.6961039
ILMN_1779416	104.406	0.07272727
ILMN_1659359	104.2177	0.07402597
ILMN_3240314	91.05812	0.174026
ILMN_3238178	89.12605	0.2025974
ILMN_1715351	81.2123	0.4714286
ILMN_1731991	179.7574	0.007792208
ILMN_2400874	392.8795	0
ILMN_1761911	130.5827	0.03246753
ILMN_2121316	99.60999	0.0948052
ILMN_1711919	410.0317	0
ILMN_1743427	184.4321	0.006493506
ILMN_1651949	114.036	0.04935065
ILMN_1683674	80.06507	0.548052
ILMN_1735360	520.4538	0
ILMN_1768953	82.63606	0.3974026
ILMN_1815308	97.37321	0.1038961
ILMN_1800038	77.16927	0.7649351
ILMN_1784553	85.4728	0.2831169
ILMN_1680480	132.4719	0.03116883
ILMN_1802418	75.19049	0.9
ILMN_1753523	89.0955	0.2038961
ILMN_1663042	79.65144	0.5805195
ILMN_1693088	74.6567	0.9194805
ILMN_2363591	2411.656	0
ILMN_2363586	3138.864	0
ILMN_1705107	81.99245	0.4272727
ILMN_2376822	80.95461	0.4883117
ILMN_2277246	72.55167	0.9766234
ILMN_1700310	79.3833	0.6038961
ILMN_1772489	173.8411	0.009090909
ILMN_1686194	156.7777	0.01428571
ILMN_2380850	124.6249	0.03766234
ILMN_2271379	81.6229	0.4428571
ILMN_1803997	191.504	0.006493506
ILMN_1693727	79.53822	0.5922078
ILMN_1728802	95.00497	0.1246753
ILMN_1713978	534.1284	0
ILMN_1749213	232.5597	0.001298701
ILMN_1696065	274.4187	0.001298701
ILMN_1785605	79.35521	0.6064935
ILMN_2378257	232.0204	0.001298701
ILMN_1744210	192.6267	0.006493506
ILMN_2051232	205.5033	0.003896104
ILMN_1693124	79.17509	0.6207792
ILMN_2070355	121.9696	0.04155844
ILMN_3238633	352.7335	0
ILMN_1654602	78.21493	0.6909091
ILMN_1759048	85.48273	0.2831169
ILMN_1734640	71.85566	0.987013
ILMN_1707815	109.5608	0.05844156
ILMN_1653390	92.51567	0.1506494
ILMN_1675290	83.38452	0.361039
ILMN_1766418	87.69392	0.2298701
ILMN_1750093	2779.772	0
ILMN_1666757	95.22752	0.1233766
ILMN_1718539	81.9228	0.4285714
ILMN_1651664	81.80283	0.4363636
ILMN_1754458	107.5119	0.06363636
ILMN_1757306	79.45744	0.6
ILMN_3248781	267.4293	0.001298701
ILMN_3307762	78.6818	0.651948
ILMN_1732166	77.56103	0.7337663
ILMN_1671972	79.65765	0.5805195
ILMN_2148679	113.6742	0.04935065
ILMN_1671925	81.61175	0.4428571
ILMN_1667257	928.887	0
ILMN_2323366	257.3851	0.001298701
ILMN_1746241	149.6251	0.01688312
ILMN_1698487	546.7056	0
ILMN_1810540	84.29814	0.3207792
ILMN_2405353	94.06625	0.1350649
ILMN_1676709	244.3863	0.001298701
ILMN_1715991	325.0789	0
ILMN_3236661	80.69617	0.5077922
ILMN_1710064	74.77694	0.9142857
ILMN_3248985	97.33801	0.1038961
ILMN_1798817	91.48539	0.161039
ILMN_3243385	87.2755	0.2415584
ILMN_3249101	76.61086	0.8155844
ILMN_2133090	75.16833	0.9
ILMN_1739882	85.634	0.2805195
ILMN_1811114	100.3594	0.08961039
ILMN_1750674	96.45759	0.1155844
ILMN_1708886	83.32768	0.361039
ILMN_2229019	80.24062	0.5389611
ILMN_3249074	81.54214	0.4454545
ILMN_1693490	820.6152	0
ILMN_2196666	82.7066	0.3883117
ILMN_1701681	428.736	0
ILMN_3297880	176.3517	0.009090909
ILMN_3223181	132.5124	0.03116883
ILMN_2391912	322.3761	0
ILMN_1732575	260.0093	0.001298701
ILMN_2285802	614.1514	0
ILMN_1684211	82.43739	0.4
ILMN_1675770	138.7984	0.02467532
ILMN_1742947	80.74263	0.4961039
ILMN_1769402	77.94418	0.7090909
ILMN_1687268	85.88171	0.2714286
ILMN_1657946	78.90164	0.6376624
ILMN_1808128	78.02013	0.7038961
ILMN_1757928	127.8284	0.03506494
ILMN_2126344	310.2898	0
ILMN_1748719	85.92164	0.2701299
ILMN_1775036	114.8798	0.04935065
ILMN_1784238	274.7116	0.001298701
ILMN_2290618	182.7377	0.006493506
ILMN_1752435	105.6731	0.07012987
ILMN_1664051	120.354	0.04545455
ILMN_1790311	103.4115	0.07922078
ILMN_2129309	75.07991	0.9038961
ILMN_1657483	246.7919	0.001298701
ILMN_2366246	286.5182	0
ILMN_1690690	156.5867	0.01428571
ILMN_2126832	105.6867	0.07012987
ILMN_2334303	268.5415	0.001298701
ILMN_1662707	82.87041	0.3805195
ILMN_1730232	80.49747	0.5233766
ILMN_1735148	194.8037	0.005194805
ILMN_1790711	83.87894	0.3376623
ILMN_1745469	171.1634	0.01038961
ILMN_1676600	481.0169	0
ILMN_1706758	79.42941	0.6025974
ILMN_1656386	158.9145	0.01298701
ILMN_1724959	190.4659	0.006493506
ILMN_1691409	91.49033	0.161039
ILMN_2399896	402.6306	0
ILMN_1698731	112.0246	0.05194805
ILMN_1733050	90.14876	0.1909091
ILMN_1659564	375.2734	0
ILMN_1779381	86.01392	0.2649351
ILMN_1801852	821.126	0
ILMN_1787026	1011.968	0
ILMN_2367020	808.751	0
ILMN_1762003	107.5984	0.06363636
ILMN_2136068	81.6713	0.4402598
ILMN_1763989	161.4656	0.01298701
ILMN_1736481	270.11	0.001298701
ILMN_1784333	309.0836	0
ILMN_1652277	99.15897	0.09740259
ILMN_1708619	116.6147	0.04935065
ILMN_1705032	89.76102	0.1974026
ILMN_2381138	100.7312	0.08831169
ILMN_1726496	113.1097	0.05194805
ILMN_1750018	77.51558	0.7350649
ILMN_1797822	190.3012	0.006493506
ILMN_2193892	78.01846	0.7038961
ILMN_1739393	79.38146	0.6038961
ILMN_1680652	89.24113	0.2025974
ILMN_1696133	110.6941	0.05584415
ILMN_2134110	253.1784	0.001298701
ILMN_1758056	77.3933	0.7428572
ILMN_1724422	2530.952	0
ILMN_1651429	99.06549	0.0987013
ILMN_1769787	127.842	0.03506494
ILMN_1715417	88.94032	0.2077922
ILMN_1734855	228.8597	0.001298701
ILMN_1784534	81.27827	0.4675325
ILMN_1787680	428.2126	0
ILMN_1803744	131.6142	0.03116883
ILMN_2227368	83.61694	0.3493507
ILMN_1746368	166.0888	0.01298701
ILMN_1655374	82.94498	0.3792208
ILMN_1765641	76.61476	0.8155844
ILMN_1653501	85.30241	0.2883117
ILMN_2406299	89.25156	0.2012987
ILMN_1695475	89.04624	0.2051948
ILMN_2099773	79.54292	0.5922078
ILMN_2154322	5318.309	0
ILMN_1651547	103.1231	0.07922078
ILMN_1761540	172.2879	0.009090909
ILMN_1676067	85.26934	0.2896104
ILMN_1702787	727.4562	0
ILMN_1672589	328.0681	0
ILMN_1781814	76.18772	0.8415585
ILMN_2115669	100.5545	0.08961039
ILMN_1687533	1437.075	0
ILMN_1805007	107.5177	0.06363636
ILMN_1676248	224.4532	0.001298701
ILMN_1678974	79.15233	0.6246753
ILMN_1656927	74.72418	0.9168831
ILMN_1880012	87.68798	0.2298701
ILMN_1736300	154.1317	0.01428571
ILMN_1794370	94.09437	0.1324675
ILMN_1713529	99.65984	0.0948052
ILMN_1712914	252.1159	0.001298701
ILMN_1689020	122.1154	0.04155844
ILMN_2360988	84.71223	0.3090909
ILMN_1813503	80.49088	0.5233766
ILMN_1814494	86.77505	0.2493507
ILMN_1654540	125.6927	0.03766234
ILMN_1753251	74.12587	0.9285714
ILMN_2317493	94.15009	0.1324675
ILMN_1806407	77.84486	0.712987
ILMN_1756312	88.15999	0.2194805
ILMN_2397347	96.8966	0.1090909
ILMN_2312498	87.21651	0.2428571
ILMN_2169783	79.61433	0.5857143
ILMN_3242851	83.15242	0.3688312
ILMN_1801121	136.3127	0.02597403
ILMN_2123567	166.139	0.01298701
ILMN_1751147	82.28819	0.4090909
ILMN_1675501	91.96617	0.1597403
ILMN_3251634	113.9672	0.04935065
ILMN_2054233	290.3879	0
ILMN_2054236	84.83327	0.3038961
ILMN_1778294	99.59282	0.0948052
ILMN_2382354	287.6598	0
ILMN_1767690	75.15297	0.9012987
ILMN_2407082	1048.555	0
ILMN_2176768	138.9516	0.02467532
ILMN_1673369	92.69392	0.1480519
ILMN_1687824	202.9579	0.003896104
ILMN_2399036	117.6765	0.04935065
ILMN_1760890	145.4571	0.02337662
ILMN_2289887	84.2813	0.3220779
ILMN_1785071	72.37016	0.9792208
ILMN_2204826	82.93813	0.3792208
ILMN_1750092	89.60876	0.1974026
ILMN_1696814	81.72253	0.4402598
ILMN_1671854	165.5374	0.01298701
ILMN_2415162	94.98253	0.1246753
ILMN_2343757	83.95135	0.3324675
ILMN_2258958	77.71535	0.7233766
ILMN_1691864	78.3806	0.6779221
ILMN_1788778	107.6822	0.06363636
ILMN_1788061	82.67642	0.3922078
ILMN_3239164	130.1445	0.03246753
ILMN_1798053	81.58454	0.4441558
ILMN_2365711	1335.1	0
ILMN_1747665	100.8895	0.08831169
ILMN_1748546	1215.016	0
ILMN_1676737	131.9356	0.03116883
ILMN_1746673	82.5481	0.3987013
ILMN_1659953	82.79546	0.3857143
ILMN_2251114	103.1519	0.07922078
ILMN_1776157	205.8948	0.003896104
ILMN_2402172	85.54037	0.2805195
ILMN_1778079	81.93188	0.4285714
ILMN_2294123	74.40466	0.9220779
ILMN_1674893	78.95095	0.6376624
ILMN_1688067	77.7249	0.7233766
ILMN_1789627	1887.026	0
ILMN_1681798	119.3207	0.04675325
ILMN_1661342	138.6025	0.02467532
ILMN_2399264	196.4736	0.003896104
ILMN_1729019	169.2778	0.01298701
ILMN_1721910	87.90816	0.225974
ILMN_1769118	3083.222	0
ILMN_2045994	303.7292	0
ILMN_1719661	4975.038	0
ILMN_2183610	75.01961	0.9051948
ILMN_1812169	102.3044	0.08181818
ILMN_1773968	208.1179	0.003896104
ILMN_2382558	78.12365	0.6948052
ILMN_2280630	109.4861	0.05844156
ILMN_2233878	100.7716	0.08831169
ILMN_1665388	76.96458	0.7857143
ILMN_2233885	78.43745	0.674026
ILMN_1655011	196.5733	0.003896104
ILMN_3251501	220.3723	0.001298701
ILMN_1789136	1140.02	0
ILMN_1760049	123.9775	0.03766234
ILMN_2289844	86.92394	0.2454545
ILMN_1663367	92.71176	0.1480519
ILMN_2289840	91.9175	0.1597403
ILMN_1657409	79.48344	0.5987013
ILMN_1801395	88.53791	0.2142857
ILMN_2231298	77.0096	0.7779221
ILMN_2231299	81.08746	0.4818182
ILMN_1741613	603.5438	0
ILMN_2111932	81.16505	0.4779221
ILMN_1665065	123.4967	0.03766234
ILMN_1713752	118.5205	0.04805195
ILMN_1815656	505.0643	0
ILMN_1704512	102.8358	0.07922078
ILMN_3307705	76.66684	0.812987
ILMN_1789464	85.32937	0.2883117
ILMN_1706817	318.9112	0
ILMN_1696767	75.56152	0.8818182
ILMN_2338452	3992.72	0
ILMN_2256050	148.4969	0.01948052
ILMN_2404154	2377.667	0
ILMN_1764980	111.4374	0.05584415
ILMN_1793628	105.3066	0.07142857
ILMN_2316955	73.28836	0.9571428
ILMN_1791095	109.585	0.05844156
ILMN_1670669	88.86389	0.2090909
ILMN_1743046	84.6219	0.3116883
ILMN_1810166	78.06869	0.7
ILMN_1780705	88.37474	0.2142857
ILMN_1788874	101.2916	0.08701298
ILMN_1759631	85.01395	0.3
ILMN_1759910	83.44371	0.3558442
ILMN_2215418	76.74856	0.8051948
ILMN_1705243	80.30402	0.5350649
ILMN_1683933	82.03682	0.4246753
ILMN_2377385	79.90949	0.5545455
ILMN_1679133	953.0629	0
ILMN_2147424	83.872	0.3376623
ILMN_1694917	82.11583	0.4220779
ILMN_2234517	90.15996	0.1896104
ILMN_1769759	77.95816	0.7090909
ILMN_2150851	84.91544	0.3038961
ILMN_2150856	88.99389	0.2051948
ILMN_1703855	82.40857	0.4012987
ILMN_2120222	70.96558	0.9935065
ILMN_1782716	76.90211	0.7922078
ILMN_1793888	81.41816	0.4532467
ILMN_1712400	556.856	0
ILMN_1688814	76.37717	0.8298701
ILMN_2395139	79.5407	0.5922078
ILMN_1767685	286.0196	0
ILMN_2397028	142.1859	0.02337662
ILMN_1718960	133.9313	0.02987013
ILMN_1742052	93.87725	0.1376623
ILMN_2184250	104.1256	0.07402597
ILMN_1762605	77.24683	0.7597402
ILMN_1707975	104.378	0.07272727
ILMN_1744381	78.07982	0.7
ILMN_1655595	89.89881	0.1948052
ILMN_3242398	84.64367	0.3116883
ILMN_2141482	88.49197	0.2142857
ILMN_1740005	127.9443	0.03506494
ILMN_1670305	325.0852	0
ILMN_1711272	85.31075	0.2883117
ILMN_1751028	158.2502	0.01298701
ILMN_2207988	84.91053	0.3038961
ILMN_1814333	84.43166	0.3181818
ILMN_1726225	82.13742	0.4220779
ILMN_1794017	177.2332	0.009090909
ILMN_1651347	407.0742	0
ILMN_1801934	299.607	0
ILMN_1804502	84.57692	0.3116883
ILMN_1813955	115.9957	0.04935065
ILMN_1730794	78.54468	0.6636364
ILMN_1800626	142.2332	0.02337662
ILMN_1751598	84.23278	0.3246753
ILMN_1694027	97.63791	0.1038961
ILMN_1724495	284.1445	0
ILMN_1742238	695.8212	0
ILMN_1720513	116.9473	0.04935065
ILMN_1714327	175.8887	0.009090909
ILMN_1813573	184.5243	0.006493506
ILMN_1769473	560.4703	0
ILMN_1679577	103.35	0.07922078
ILMN_1756328	87.01637	0.2441558
ILMN_1724504	463.5874	0
ILMN_1737376	81.57421	0.4454545
ILMN_1751075	95.96977	0.1181818
ILMN_1654637	92.08656	0.1597403
ILMN_1724009	98.18861	0.1038961
ILMN_1720916	102.8709	0.07922078
ILMN_1651936	196.084	0.003896104
ILMN_1718207	192.7986	0.006493506
ILMN_1731644	234.9086	0.001298701
ILMN_1682404	119.6374	0.04545455
ILMN_1763436	341.2076	0
ILMN_1658809	88.21164	0.2194805
ILMN_1684320	117.943	0.04805195
ILMN_2413780	79.75074	0.5727273
ILMN_2297887	92.35863	0.1545455
ILMN_1800873	83.083	0.374026
ILMN_2413779	82.8516	0.3805195
ILMN_1742808	95.76224	0.1194805
ILMN_1776077	246.0144	0.001298701
ILMN_1712560	114.9113	0.04935065
ILMN_1655809	94.31174	0.1324675
ILMN_1697286	170.851	0.01168831
ILMN_1754220	496.7585	0
ILMN_1705151	304.2614	0
ILMN_1677165	145.7206	0.02337662
ILMN_1706075	1041.471	0
ILMN_1674780	228.6139	0.001298701
ILMN_1703720	715.3036	0
ILMN_2182120	320.4091	0
ILMN_1775939	370.869	0
ILMN_1803110	113.1788	0.05194805
ILMN_1722648	701.9691	0
ILMN_1689389	444.8645	0
ILMN_1811560	203.6847	0.003896104
ILMN_1697302	88.20155	0.2194805
ILMN_1703158	86.38468	0.2558441
ILMN_1763887	105.4396	0.07142857
ILMN_2414679	87.59214	0.2311688
ILMN_1741585	80.1851	0.5415584
ILMN_2391750	85.37981	0.2883117
ILMN_1752321	77.47442	0.7363636
ILMN_1660125	105.4181	0.07142857
ILMN_1806607	84.923	0.3025974
ILMN_1769931	121.4858	0.04155844
ILMN_2149164	93.24609	0.1415584
ILMN_1722898	71.32352	0.9896104
ILMN_1810172	77.30588	0.7532467
ILMN_2185728	81.90984	0.4298701
ILMN_1790026	82.86733	0.3805195
ILMN_1795341	681.0034	0
ILMN_1742798	331.824	0
ILMN_1657790	146.942	0.02337662
ILMN_1720088	114.7708	0.04935065
ILMN_2373266	178.29	0.007792208
ILMN_2275297	88.52697	0.2142857
ILMN_1728001	90.19451	0.1896104
ILMN_2265082	74.85223	0.9103896
ILMN_1677162	140.443	0.02337662
ILMN_2354649	110.9402	0.05584415
ILMN_1775345	87.51966	0.2350649
ILMN_1711270	557.3683	0
ILMN_1772487	215.0647	0.001298701
ILMN_1689007	120.4335	0.04415584
ILMN_1659874	127.6858	0.03636364
ILMN_2146566	151.3907	0.01558442
ILMN_1807737	292.9437	0
ILMN_2117716	877.847	0
ILMN_3224934	919.3621	0
ILMN_3299558	590.097	0
ILMN_1696407	1295.039	0
ILMN_1772702	239.1378	0.001298701
ILMN_3251511	879.8152	0
ILMN_2069593	366.7688	0
ILMN_1679086	76.02927	0.8506494
ILMN_2135232	89.74075	0.1974026
ILMN_1723212	214.7562	0.001298701
ILMN_2175075	1040.373	0
ILMN_1761996	1945.342	0
ILMN_2378868	1904.105	0
ILMN_1697469	1310.35	0
ILMN_1778836	162.5609	0.01298701
ILMN_1692575	175.6529	0.009090909
ILMN_1760683	997.473	0
ILMN_1734895	1073.657	0
ILMN_1668378	85.7669	0.274026
ILMN_3307659	104.2481	0.07402597
ILMN_1765746	98.2328	0.1038961
ILMN_3310065	74.11018	0.9285714
ILMN_1703864	99.3405	0.0961039
ILMN_3239821	79.85265	0.5597402
ILMN_1678533	86.68127	0.2506494
ILMN_2048659	73.51658	0.9506493
ILMN_2205012	77.78323	0.7220779
ILMN_1689114	79.19788	0.6181818
ILMN_2359835	90.98555	0.174026
ILMN_1727017	80.44518	0.5272727
ILMN_2206949	73.6413	0.9428571
ILMN_1768575	90.58904	0.1805195
ILMN_2205935	107.6496	0.06363636
ILMN_1795976	125.5513	0.03766234
ILMN_1662910	97.07608	0.1077922
ILMN_2363361	122.2933	0.04155844
ILMN_1658437	120.4852	0.04415584
ILMN_1770848	85.83144	0.274026
ILMN_1767337	125.3088	0.03766234
ILMN_1741007	190.1174	0.006493506
ILMN_2194467	83.8278	0.3415585
ILMN_1810324	80.89809	0.4896104
ILMN_1763457	78.88495	0.6376624
