PROBE_ID	7677153059_D.VALUE	7677153059_D.Detection Pval
ILMN_1888224	120.5382	0.1298701
ILMN_1832920	102.4852	0.4506494
ILMN_1858105	128.3294	0.08831169
ILMN_1892652	97.33963	0.7090909
ILMN_1883399	99.05809	0.6090909
ILMN_1844496	110.445	0.2467532
ILMN_1829484	101.382	0.5025974
ILMN_1826046	97.61187	0.6896104
ILMN_1830031	105.7645	0.3532467
ILMN_1860354	138.2109	0.06103896
ILMN_1839354	97.96248	0.6701299
ILMN_1863858	95.11527	0.8350649
ILMN_1879480	116.9746	0.1597403
ILMN_1843388	113.8683	0.2051948
ILMN_1887617	108.641	0.2831169
ILMN_1912287	122.144	0.1207792
ILMN_1816953	119.5463	0.1363636
ILMN_1872564	125.3457	0.1025974
ILMN_1862001	118.0211	0.1454545
ILMN_1833376	110.8328	0.2428571
ILMN_1819304	109.8225	0.261039
ILMN_1823698	114.8661	0.1844156
ILMN_1884050	93.30081	0.9272727
ILMN_1916182	116.2703	0.1701299
ILMN_1835052	98.33727	0.6467533
ILMN_1889468	100.417	0.5350649
ILMN_1823034	102.0621	0.4753247
ILMN_1864988	131.5849	0.07532468
ILMN_1880251	98.22706	0.651948
ILMN_1872605	102.0906	0.4727273
ILMN_1816384	116.3545	0.1662338
ILMN_1909702	98.17625	0.6545454
ILMN_1845201	102.6202	0.448052
ILMN_1821473	109.9722	0.2571429
ILMN_1916599	120.2427	0.1298701
ILMN_1876912	104.0968	0.3987013
ILMN_1916786	98.59191	0.638961
ILMN_1822971	93.88457	0.8974026
ILMN_1862689	103.4682	0.4233766
ILMN_1916702	123.4599	0.1142857
ILMN_1829768	101.7405	0.4857143
ILMN_1900615	97.84637	0.6727273
ILMN_1884357	128.0869	0.08831169
ILMN_1876951	101.7924	0.4857143
ILMN_1865069	142.9493	0.05194805
ILMN_1897741	373.6686	0
ILMN_1822823	102.2755	0.4597403
ILMN_1870529	202.1215	0.01038961
ILMN_1902630	134.2284	0.06753246
ILMN_1818534	102.9132	0.4402598
ILMN_1850115	98.65166	0.635065
ILMN_1902949	585.8702	0
ILMN_1898022	117.0199	0.1597403
ILMN_1824362	814.7551	0
ILMN_1900181	120.2856	0.1298701
ILMN_1852793	145.0035	0.05064935
ILMN_1892417	96.02148	0.7987013
ILMN_1842738	101.9949	0.4779221
ILMN_1817715	94.14312	0.8896104
ILMN_1911043	119.1573	0.138961
ILMN_1871306	94.63149	0.8714285
ILMN_1850613	135.2154	0.06493507
ILMN_1894895	109.0439	0.2714286
ILMN_1884754	97.68552	0.6818182
ILMN_1882262	94.09227	0.8922078
ILMN_1886026	158.7079	0.03766234
ILMN_1874172	97.78873	0.6766234
ILMN_1900661	153.7128	0.04155844
ILMN_1824297	137.5308	0.06103896
ILMN_1866856	99.60686	0.5792208
ILMN_1820295	110.9664	0.238961
ILMN_1839719	154.1675	0.04155844
ILMN_1873534	112.1285	0.2194805
ILMN_1888690	131.7023	0.07402597
ILMN_1876151	141.6249	0.05584415
ILMN_1905821	117.4089	0.1558442
ILMN_1891694	130.4594	0.07792208
ILMN_1847793	98.03499	0.6623377
ILMN_1835172	104.7492	0.3831169
ILMN_1816948	102.0855	0.474026
ILMN_1912438	99.56253	0.5805195
ILMN_1902861	89.68822	0.9831169
ILMN_1888949	98.53722	0.6402597
ILMN_1881481	133.0506	0.07402597
ILMN_1825449	98.29978	0.648052
ILMN_1890063	102.6726	0.4454545
ILMN_1885705	95.84172	0.8051948
ILMN_1867321	99.90913	0.5623376
ILMN_1872769	102.339	0.4558442
ILMN_1833876	125.0569	0.1038961
ILMN_1911047	101.851	0.4805195
ILMN_1900159	116.3749	0.1662338
ILMN_1895417	106.4479	0.325974
ILMN_1828747	103.4896	0.4220779
ILMN_1873215	107.3383	0.3077922
ILMN_1864989	138.1855	0.06103896
ILMN_1904561	105.8762	0.3467532
ILMN_1915480	103.9342	0.4025974
ILMN_1892172	100.0224	0.5532467
ILMN_1872600	100.0428	0.5519481
ILMN_1840283	412.7085	0
ILMN_1877421	126.5355	0.09740259
ILMN_1898605	101.6684	0.4909091
ILMN_1870857	109.0895	0.2701299
ILMN_1818446	101.5169	0.4961039
ILMN_1862939	139.5918	0.05974026
ILMN_1824465	102.4341	0.4506494
ILMN_1852040	101.1227	0.5077922
ILMN_1854132	99.9444	0.5597402
ILMN_1887735	111.8331	0.2233766
ILMN_1853193	102.1905	0.4662338
ILMN_1900146	96.69646	0.7519481
ILMN_1888330	98.75716	0.6194805
ILMN_1907467	182.265	0.01818182
ILMN_1832263	98.40263	0.6441559
ILMN_1824784	120.1523	0.1311688
ILMN_1834252	96.87223	0.7376623
ILMN_1902123	102.7277	0.4441558
ILMN_1859334	91.5608	0.9623377
ILMN_1826717	100.9961	0.5181818
ILMN_1872408	112.3048	0.2194805
ILMN_1909610	99.0546	0.6090909
ILMN_1865559	107.3974	0.3064935
ILMN_1907215	96.18825	0.7883117
ILMN_1839740	101.0702	0.5090909
ILMN_1871162	96.92116	0.7337663
ILMN_1897867	193.7574	0.01298701
ILMN_1879767	100.8841	0.5207792
ILMN_1880446	97.81859	0.674026
ILMN_1838655	101.5598	0.4948052
ILMN_1861749	104.6418	0.3831169
ILMN_1891233	112.5038	0.2155844
ILMN_1880937	116.8278	0.161039
ILMN_1875763	98.58823	0.638961
ILMN_1855746	228.9608	0.005194805
ILMN_1828034	99.80042	0.5688311
ILMN_1830069	110.1015	0.2558441
ILMN_1917315	91.465	0.9636363
ILMN_1831907	146.0302	0.05064935
ILMN_1887357	109.5459	0.2623377
ILMN_1864580	98.49543	0.6402597
ILMN_1850991	97.72527	0.6805195
ILMN_1848499	133.261	0.07142857
ILMN_1850372	114.5517	0.187013
ILMN_1882482	151.8531	0.04155844
ILMN_1891324	122.6877	0.1194805
ILMN_1899461	96.08508	0.7974026
ILMN_1858245	102.4561	0.4506494
ILMN_1850795	106.7803	0.3168831
ILMN_1886750	134.2014	0.06753246
ILMN_1885774	105.1562	0.3688312
ILMN_1913759	102.1997	0.4662338
ILMN_1824666	128.1147	0.08831169
ILMN_1880184	107.4691	0.3064935
ILMN_1882849	95.6677	0.8090909
ILMN_1850875	106.2512	0.3350649
ILMN_1849430	185.7022	0.01688312
ILMN_1893395	116.5521	0.1649351
ILMN_1851972	97.5188	0.7
ILMN_1818617	127.1271	0.0948052
ILMN_1895686	109.726	0.2623377
ILMN_1864749	123.287	0.1155844
ILMN_1895518	113.6496	0.2064935
ILMN_1901555	103.5131	0.4194805
ILMN_1887505	108.8254	0.2779221
ILMN_1864565	108.0076	0.2909091
ILMN_1893608	94.47391	0.8766234
ILMN_1839531	104.7001	0.3831169
ILMN_1893697	105.7015	0.3558442
ILMN_1825529	107.7177	0.2961039
ILMN_1823533	173.657	0.02727273
ILMN_1892498	111.252	0.2337662
ILMN_1874613	106.9842	0.3116883
ILMN_1844882	102.7416	0.4428571
ILMN_1912662	1592.58	0
ILMN_1872973	106.0833	0.3428572
ILMN_1883445	109.1609	0.2688312
ILMN_1889878	96.73426	0.7493507
ILMN_1891673	100.5369	0.5272727
ILMN_1859662	95.54497	0.8194805
ILMN_1895935	101.3898	0.5012987
ILMN_1848815	119.8463	0.1337662
ILMN_1861982	97.69925	0.6805195
ILMN_1832155	125.6879	0.1012987
ILMN_1857239	114.7581	0.1857143
ILMN_1905850	98.40575	0.6441559
ILMN_1873261	103.848	0.4064935
ILMN_1869193	109.9667	0.2597403
ILMN_1857335	112.9358	0.2142857
ILMN_1905788	129.9497	0.08181818
ILMN_1893367	103.5022	0.4207792
ILMN_1869140	104.2762	0.3948052
ILMN_1903312	97.96086	0.6701299
ILMN_1874806	104.0051	0.4012987
ILMN_1834592	99.69088	0.5727273
ILMN_1882284	99.6056	0.5792208
ILMN_1902060	112.3819	0.2168831
ILMN_1832879	359.2243	0
ILMN_1866929	100.5378	0.5272727
ILMN_1867060	107.8228	0.2922078
ILMN_1843101	139.5092	0.05974026
ILMN_1898938	231.5124	0.005194805
ILMN_1872450	108.9333	0.274026
ILMN_1872568	139.0204	0.05974026
ILMN_1898096	113.5399	0.2077922
ILMN_1874566	105.2896	0.3623376
ILMN_1822378	106.4086	0.325974
ILMN_1881514	154.2838	0.04155844
ILMN_1868124	118.3474	0.1454545
ILMN_1881212	117.4807	0.1545455
ILMN_1832543	100.4945	0.5324675
ILMN_1868866	129.4063	0.08311688
ILMN_1902998	98.52966	0.6402597
ILMN_1887267	111.5136	0.225974
ILMN_1842237	112.5688	0.2155844
ILMN_1901089	97.15226	0.7207792
ILMN_1866043	98.98891	0.6103896
ILMN_1856274	101.0675	0.5090909
ILMN_1826921	108.5378	0.2844156
ILMN_1909276	108.3257	0.2844156
ILMN_1897142	108.1328	0.2883117
ILMN_1885006	210.15	0.007792208
ILMN_1855278	340.6231	0
ILMN_1883050	145.3841	0.05064935
ILMN_1850501	171.464	0.02987013
ILMN_1824196	114.5118	0.1883117
ILMN_1905829	104.9307	0.3753247
ILMN_1880341	103.1156	0.4363636
ILMN_1833008	95.10733	0.8350649
ILMN_1897333	109.1915	0.2675325
ILMN_1833478	147.5677	0.04805195
ILMN_1862070	93.10852	0.9350649
ILMN_1870747	105.9968	0.3454545
ILMN_1859127	100.6681	0.5233766
ILMN_1835657	100.0309	0.5532467
ILMN_1835562	101.1082	0.5077922
ILMN_1831106	111.6845	0.2233766
ILMN_1823555	117.3703	0.1558442
ILMN_1855325	94.75929	0.864935
ILMN_1882354	114.3311	0.1948052
ILMN_1856480	148.9715	0.04675325
ILMN_1890614	445.3958	0
ILMN_1917341	97.51741	0.7
ILMN_1903914	374.1286	0
ILMN_1845086	144.5037	0.05064935
ILMN_1847123	112.6119	0.2155844
ILMN_1843949	144.47	0.05064935
ILMN_1841133	99.01406	0.6103896
ILMN_1849907	93.54677	0.9181818
ILMN_1915222	97.97781	0.6675324
ILMN_1883901	106.6038	0.3233766
ILMN_1893675	114.4106	0.1909091
ILMN_1910292	97.44249	0.7064935
ILMN_1864527	94.31862	0.8805195
ILMN_1834186	98.32964	0.648052
ILMN_1834323	155.0847	0.04025974
ILMN_1859446	111.2755	0.2337662
ILMN_1907947	111.1789	0.2337662
ILMN_1826226	97.2103	0.7168831
ILMN_1861437	109.3278	0.2662338
ILMN_1892050	95.86554	0.8051948
ILMN_1857265	108.7016	0.2792208
ILMN_1904054	98.87782	0.6155844
ILMN_1913060	130.0086	0.08181818
ILMN_1849318	111.5172	0.225974
ILMN_1909542	114.9069	0.1844156
ILMN_1890902	179.1107	0.01948052
ILMN_1902044	100.6554	0.5246753
ILMN_1847461	130.2236	0.08051948
ILMN_1908840	101.1775	0.5077922
ILMN_1848095	107.6578	0.2974026
ILMN_1820327	102.9046	0.4402598
ILMN_1886642	98.4882	0.6402597
ILMN_1853160	107.2512	0.3090909
ILMN_1886604	102.9859	0.4402598
ILMN_1858321	98.70785	0.6246753
ILMN_1911487	149.4519	0.04675325
ILMN_1875096	165.7643	0.03246753
ILMN_1871903	112.3573	0.2168831
ILMN_1839469	98.6798	0.6337662
ILMN_1883267	100.885	0.5207792
ILMN_1827259	124.1288	0.1103896
ILMN_1822439	97.92359	0.6714286
ILMN_1895223	102.6933	0.4454545
ILMN_1889811	97.73833	0.6805195
ILMN_1915777	115.1048	0.1818182
ILMN_1858599	118.5239	0.1454545
ILMN_1878029	153.4638	0.04155844
ILMN_1883997	108.195	0.2883117
ILMN_1835454	199.6668	0.01168831
ILMN_1895227	112.3021	0.2194805
ILMN_1824554	125.1137	0.1038961
ILMN_1867355	130.1182	0.08051948
ILMN_1863668	93.39219	0.9233766
ILMN_1896051	115.1772	0.1805195
ILMN_1884319	98.38631	0.6441559
ILMN_1902455	95.39318	0.8220779
ILMN_1867439	127.5198	0.09220779
ILMN_1848906	134.3207	0.06753246
ILMN_1897516	108.3148	0.2844156
ILMN_1868908	146.441	0.04935065
ILMN_1863962	103.9613	0.4025974
ILMN_1836531	108.5321	0.2844156
ILMN_1876778	105.6041	0.3571429
ILMN_1899183	100.7478	0.5233766
ILMN_1881122	114.1092	0.1987013
ILMN_1913510	109.7711	0.2623377
ILMN_1866180	106.4486	0.325974
ILMN_1839439	105.5575	0.3571429
ILMN_1828337	95.65732	0.8090909
ILMN_1842448	101.2758	0.5051948
ILMN_1860954	132.7785	0.07402597
ILMN_1889752	100.7444	0.5233766
ILMN_1914343	116.3632	0.1662338
ILMN_1851299	175.6843	0.02337662
ILMN_1884160	118.509	0.1454545
ILMN_1828012	101.4124	0.4987013
ILMN_1827968	100.0999	0.5467532
ILMN_1824858	119.3265	0.1376623
ILMN_1869109	216.5092	0.007792208
ILMN_1830483	102.0937	0.4727273
ILMN_1886412	105.3362	0.361039
ILMN_1900330	112.543	0.2155844
ILMN_1826531	184.4117	0.01818182
ILMN_1854031	107.9957	0.2909091
ILMN_1899435	111.9221	0.2220779
ILMN_1897650	101.8524	0.4805195
ILMN_1882018	165.202	0.03246753
ILMN_1836758	100.966	0.5194805
ILMN_1851843	99.07951	0.6077922
ILMN_1884195	104.1826	0.3974026
ILMN_1864587	128.4533	0.08571429
ILMN_1826820	93.3354	0.925974
ILMN_1863994	108.7575	0.2792208
ILMN_1840934	113.7902	0.2051948
ILMN_1913232	109.4095	0.2649351
ILMN_1843690	110.0557	0.2558441
ILMN_1879879	112.3965	0.2168831
ILMN_1831566	154.248	0.04155844
ILMN_1821671	110.5963	0.2428571
ILMN_1832151	99.42675	0.5922078
ILMN_1911721	134.7517	0.06623377
ILMN_1839793	102.9783	0.4402598
ILMN_1867134	118.1128	0.1454545
ILMN_1843403	120.3045	0.1298701
ILMN_1831763	97.30075	0.7090909
ILMN_1831081	111.5877	0.225974
ILMN_1898453	211.3553	0.007792208
ILMN_1847804	92.46838	0.9480519
ILMN_1832047	103.7397	0.4116883
ILMN_1904135	119.9212	0.1337662
ILMN_1829553	151.1108	0.04285714
ILMN_1873562	104.0102	0.4012987
ILMN_1888252	155.5982	0.04025974
ILMN_1906541	89.02456	0.9883117
ILMN_1888925	94.66288	0.8701299
ILMN_1878225	109.9136	0.2597403
ILMN_1888609	107.1893	0.3090909
ILMN_1904661	156.7245	0.03896104
ILMN_1909871	108.2519	0.2857143
ILMN_1893548	113.2336	0.2103896
ILMN_1901304	128.7265	0.08571429
ILMN_1899960	212.0719	0.007792208
ILMN_1869897	189.522	0.01428571
ILMN_1849117	123.5433	0.112987
ILMN_1822368	113.1425	0.2116883
ILMN_1828732	140.3268	0.05714286
ILMN_1852041	120.3508	0.1298701
ILMN_1894624	115.1076	0.1818182
ILMN_1901367	137.0595	0.06233766
ILMN_1916228	161.7263	0.03636364
ILMN_1846162	109.4699	0.2649351
ILMN_1903135	97.97112	0.6688312
ILMN_1914129	187.9067	0.01558442
ILMN_1834780	95.05724	0.8415585
ILMN_1819067	100.8168	0.5220779
ILMN_1832656	101.3756	0.5025974
ILMN_1858762	104.6705	0.3831169
ILMN_1887013	103.6765	0.4142857
ILMN_1882646	94.27534	0.8818182
ILMN_1847965	142.465	0.05324675
ILMN_1844691	96.12352	0.7961039
ILMN_1829720	99.71841	0.5714286
ILMN_1861177	101.3501	0.5025974
ILMN_1871823	100.327	0.5389611
ILMN_1837428	146.677	0.04935065
ILMN_1856983	97.90406	0.6714286
ILMN_1865604	100.8287	0.5220779
ILMN_1849342	103.167	0.4363636
ILMN_1882500	103.7006	0.4142857
ILMN_1874016	106.486	0.325974
ILMN_1852089	112.1374	0.2194805
ILMN_1913336	109.0313	0.2714286
ILMN_1894821	164.8969	0.03246753
ILMN_1913494	130.6101	0.07662338
ILMN_1906655	133.4574	0.07142857
ILMN_1872864	117.7025	0.1493506
ILMN_1907182	103.038	0.438961
ILMN_1892511	99.61937	0.5766234
ILMN_1913477	167.4095	0.03246753
ILMN_1896431	149.556	0.04675325
ILMN_1853157	116.0706	0.1701299
ILMN_1816822	105.345	0.361039
ILMN_1915501	136.1263	0.06493507
ILMN_1902112	112.2445	0.2194805
ILMN_1879857	108.6333	0.2831169
ILMN_1898124	163.7082	0.03376623
ILMN_1849418	134.3417	0.06753246
ILMN_1895889	100.3483	0.5376623
ILMN_1854384	123.7585	0.1116883
ILMN_1897864	96.6032	0.7584416
ILMN_1851760	101.0327	0.5116883
ILMN_1890008	129.5836	0.08311688
ILMN_1878305	104.606	0.3831169
ILMN_1888165	103.8277	0.4077922
ILMN_1874678	97.13103	0.7220779
ILMN_1827068	97.51871	0.7
ILMN_1899638	98.09957	0.6610389
ILMN_1899886	122.552	0.1207792
ILMN_1846768	124.5111	0.1077922
ILMN_1887831	101.0679	0.5090909
ILMN_1846072	133.2642	0.07142857
ILMN_1823078	95.76127	0.8077922
ILMN_1852384	124.3084	0.1103896
ILMN_1851610	107.7078	0.2961039
ILMN_1857894	126.81	0.0961039
ILMN_1879496	108.4474	0.2844156
ILMN_1842533	166.8036	0.03246753
ILMN_1840273	98.52531	0.6402597
ILMN_1850086	109.021	0.2714286
ILMN_1869278	127.7878	0.09090909
ILMN_1821176	314.6906	0
ILMN_1891901	97.30105	0.7090909
ILMN_1870940	97.7322	0.6805195
ILMN_1860216	100.7296	0.5233766
ILMN_1878019	101.7073	0.4909091
ILMN_1888685	113.3925	0.2090909
ILMN_1863738	98.3439	0.6467533
ILMN_1816410	96.89731	0.7363636
ILMN_1856685	109.579	0.2623377
ILMN_1901198	144.4884	0.05064935
ILMN_1902563	121.0146	0.1285714
ILMN_1896838	99.13697	0.6038961
ILMN_1851107	139.6363	0.05974026
ILMN_1826101	116.0086	0.1714286
ILMN_1860487	99.60458	0.5792208
ILMN_1838836	104.3296	0.3948052
ILMN_1868503	100.9092	0.5207792
ILMN_1896447	100.2339	0.5441558
ILMN_1873107	144.8623	0.05064935
ILMN_1875138	137.1266	0.06233766
ILMN_1832949	122.3553	0.1207792
ILMN_1827413	117.2975	0.1558442
ILMN_1864422	144.0207	0.05064935
ILMN_1825300	103.4348	0.4246753
ILMN_1827840	123.3097	0.1155844
ILMN_1889229	99.74002	0.5701299
ILMN_1864370	93.58835	0.9142857
ILMN_1863647	136.9959	0.06233766
ILMN_1902359	125.9791	0.1012987
ILMN_1833010	96.23032	0.7831169
ILMN_1819590	97.72681	0.6805195
ILMN_1824566	122.3454	0.1207792
ILMN_1854349	107.8122	0.2922078
ILMN_1913639	102.8777	0.4415585
ILMN_1909183	120.4578	0.1298701
ILMN_1906300	104.8136	0.3805195
ILMN_1905548	134.0611	0.06753246
ILMN_1817545	95.72525	0.8077922
ILMN_1870783	104.841	0.3792208
ILMN_1827050	122.1966	0.1207792
ILMN_1853505	113.3235	0.2090909
ILMN_1872493	97.90745	0.6714286
ILMN_1867149	99.52003	0.5844156
ILMN_1840334	98.36462	0.6441559
ILMN_1844068	103.615	0.4168831
ILMN_1820767	110.9199	0.2415584
ILMN_1866887	131.2885	0.07532468
ILMN_1903568	161.4206	0.03636364
ILMN_1827736	370.8406	0
ILMN_1863621	103.0326	0.438961
ILMN_1826471	126.5883	0.0961039
ILMN_1834538	100.8931	0.5207792
ILMN_1905593	94.30265	0.8805195
ILMN_1826572	106.5811	0.3233766
ILMN_1880513	105.0759	0.3701299
ILMN_1880721	98.52509	0.6402597
ILMN_1866935	168.9522	0.03116883
ILMN_1878763	99.11001	0.6051948
ILMN_1916335	108.9969	0.2727273
ILMN_1831142	96.16961	0.7896104
ILMN_1826853	126.1142	0.1012987
ILMN_1821321	105.2884	0.3636364
ILMN_1881865	91.65505	0.9623377
ILMN_1894172	111.2896	0.2337662
ILMN_1859584	163.7898	0.03376623
ILMN_1887977	104.8974	0.3766234
ILMN_1867946	96.86145	0.7376623
ILMN_1891944	128.3365	0.08831169
ILMN_1889624	122.8949	0.1181818
ILMN_1851396	110.2793	0.2532468
ILMN_1837348	103.8253	0.4077922
ILMN_1905045	98.7033	0.625974
ILMN_1915013	95.74671	0.8077922
ILMN_1840806	103.238	0.4337662
ILMN_1843361	112.5263	0.2155844
ILMN_1869913	106.8424	0.3168831
ILMN_1883239	106.3454	0.3285714
ILMN_1872400	98.75169	0.6194805
ILMN_1873677	112.1562	0.2194805
ILMN_1915629	97.49767	0.7
ILMN_1894057	107.1925	0.3090909
ILMN_1890253	97.35831	0.7077922
ILMN_1917338	110.9826	0.2376623
ILMN_1860789	105.2723	0.3649351
ILMN_1899387	121.2661	0.125974
ILMN_1817476	94.4635	0.8766234
ILMN_1823468	109.4092	0.2649351
ILMN_1820550	116.5839	0.1649351
ILMN_1902658	150.7821	0.04285714
ILMN_1898268	97.59605	0.6909091
ILMN_1820267	96.66277	0.7532467
ILMN_1836003	95.86215	0.8051948
ILMN_1864512	138.418	0.05974026
ILMN_1903851	98.71356	0.6246753
ILMN_1816603	152.9375	0.04155844
ILMN_1866337	106.3404	0.3285714
ILMN_1898627	101.7694	0.4857143
ILMN_1891380	130.2836	0.08051948
ILMN_1836469	130.9219	0.07532468
ILMN_1853116	103.0761	0.4363636
ILMN_1816744	116.4323	0.1662338
ILMN_1914645	106.996	0.3116883
ILMN_1836309	112.095	0.2194805
ILMN_1895334	99.69127	0.5727273
ILMN_1891725	115.29	0.1779221
ILMN_1899842	103.9838	0.4025974
ILMN_1866460	119.4784	0.1363636
ILMN_1847825	94.2803	0.8818182
ILMN_1891885	105.2981	0.3623376
ILMN_1891130	95.41132	0.8220779
ILMN_1854620	102.9481	0.4402598
ILMN_1859942	99.93326	0.5597402
ILMN_1845444	102.7335	0.4428571
ILMN_1848606	101.6521	0.4922078
ILMN_1845778	99.31869	0.5948052
ILMN_1817003	95.76472	0.8077922
ILMN_1863574	117.0929	0.1584416
ILMN_1850374	129.7123	0.08311688
ILMN_1890575	101.9337	0.4792208
ILMN_1869781	95.51312	0.8207792
ILMN_1826462	94.81597	0.861039
ILMN_1843135	121.6466	0.1233766
ILMN_1914891	102.0005	0.4779221
ILMN_1855198	100.7457	0.5233766
ILMN_1869651	131.6878	0.07402597
ILMN_1911605	157.4289	0.03896104
ILMN_1822491	103.5643	0.4168831
ILMN_1848474	113.771	0.2064935
ILMN_1854359	209.0762	0.009090909
ILMN_1865056	109.0564	0.2714286
ILMN_1904931	99.26383	0.5974026
ILMN_1844030	90.86086	0.9688312
ILMN_1863592	128.4661	0.08571429
ILMN_1906299	143.0322	0.05064935
ILMN_1880994	114.2492	0.1948052
ILMN_1905310	104.0013	0.4025974
ILMN_1823273	108.2861	0.2844156
ILMN_1872759	103.7378	0.4116883
ILMN_1871361	139.6146	0.05974026
ILMN_1863230	94.60963	0.8714285
ILMN_1890120	101.8672	0.4805195
ILMN_1838830	110.6247	0.2428571
ILMN_1877270	97.85297	0.6727273
ILMN_1909156	131.2101	0.07532468
ILMN_1848913	95.81081	0.8064935
ILMN_1909770	208.9546	0.009090909
ILMN_1876838	202.2243	0.01038961
ILMN_1846110	98.32499	0.648052
ILMN_1840294	106.0676	0.3441558
ILMN_1912620	102.829	0.4415585
ILMN_1832208	450.9289	0
ILMN_1886877	106.0478	0.3441558
ILMN_1915188	123.5694	0.112987
ILMN_1849285	112.7598	0.2155844
ILMN_1889472	114.6176	0.1857143
ILMN_1828197	114.2269	0.1974026
ILMN_1879066	183.0629	0.01818182
ILMN_1907705	174.2737	0.02597403
ILMN_1850594	147.3	0.04805195
ILMN_1821915	99.01642	0.6103896
ILMN_1846517	129.8568	0.08181818
ILMN_1879832	100.3419	0.5376623
ILMN_1916390	104.6132	0.3831169
ILMN_1915076	152.0781	0.04155844
ILMN_1875342	212.2161	0.007792208
ILMN_1853818	97.26651	0.7103896
ILMN_1913937	139.6521	0.05974026
ILMN_1816774	101.8377	0.4818182
ILMN_1890516	165.9164	0.03246753
ILMN_1903858	118.3891	0.1454545
ILMN_1874569	110.8893	0.2415584
ILMN_1819854	103.5082	0.4194805
ILMN_1831834	111.0194	0.2363636
ILMN_1873793	113.478	0.2077922
ILMN_1834802	101.2893	0.5038961
ILMN_1903487	112.0482	0.2194805
ILMN_1846306	112.6991	0.2155844
ILMN_1881313	95.73875	0.8077922
ILMN_1871373	105.4703	0.3584416
ILMN_1906333	102.3009	0.4597403
ILMN_1905527	109.8118	0.2623377
ILMN_1844064	111.8586	0.2233766
ILMN_1906851	100.5791	0.5272727
ILMN_1837891	112.5247	0.2155844
ILMN_1849146	122.1412	0.1207792
ILMN_1891878	105.194	0.3662338
ILMN_1854544	91.39022	0.9649351
ILMN_1899351	131.9081	0.07402597
ILMN_1891857	178.0943	0.02207792
ILMN_1885849	101.7329	0.487013
ILMN_1852367	92.6988	0.9415584
ILMN_1817275	206.5376	0.009090909
ILMN_1832252	136.8607	0.06363636
ILMN_1857067	97.45229	0.7051948
ILMN_1848552	92.375	0.9480519
ILMN_1873863	96.98209	0.7285714
ILMN_1894053	105.1335	0.3688312
ILMN_1911415	94.21923	0.8844156
ILMN_1899903	168.8541	0.03116883
ILMN_1861609	107.55	0.3012987
ILMN_1836132	115.5942	0.174026
ILMN_1865764	203.2809	0.01038961
ILMN_1860760	120.6339	0.1298701
ILMN_1902094	97.8345	0.6727273
ILMN_1901532	98.35412	0.6454545
ILMN_1829989	137.097	0.06233766
ILMN_1895378	128.0983	0.08831169
ILMN_1862684	157.0518	0.03896104
ILMN_1823714	143.3083	0.05064935
ILMN_1861270	96.14841	0.7909091
ILMN_1825640	125.0009	0.1038961
ILMN_1860638	135.0719	0.06493507
ILMN_1851492	123.5505	0.112987
ILMN_1827287	142.8035	0.05194805
ILMN_1863233	108.4348	0.2844156
ILMN_1839609	153.6053	0.04155844
ILMN_1877778	114.8207	0.1844156
ILMN_1889708	97.62268	0.6883117
ILMN_1867517	116.5601	0.1649351
ILMN_1857510	104.5795	0.3844156
ILMN_1823112	101.9304	0.4792208
ILMN_1908547	110.8428	0.2428571
ILMN_1893728	103.6665	0.4142857
ILMN_1873112	112.272	0.2194805
ILMN_1856634	103.7198	0.412987
ILMN_1888474	95.95477	0.8051948
ILMN_1846807	117.1896	0.1584416
ILMN_1887553	105.8084	0.3519481
ILMN_1901455	98.37363	0.6441559
ILMN_1897013	88.85762	0.9883117
ILMN_1894367	109.2066	0.2675325
ILMN_1823769	113.3386	0.2090909
ILMN_1840957	93.74456	0.9051948
ILMN_1836182	104.8238	0.3805195
